formid,CoopGender,CoopAgeGroup,Natureofyourcooperativesmembersenterprises,State,LocationType,HaveElectedExco,Ownanactivebankaccount,Registration_Date,Implementing_partner,State-IP,GenCooperativeUniqueID,completed_time,started_time,username,received_on
26c0420d-f0b1-4e2a-960b-17b26b0e43aa,Male,Youth,Transporters,Jigawa,Rural,Yes,Yes,2024-06-24,WOFAN,Jigawa-WOFAN,JahFBA617,24/06/2024 20:02,24/06/2024 19:56,jah46,24/06/2024 23:45
f5069863-5fa3-479f-ade0-0b2f85a81006,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,RinREP029,25/06/2024 03:48,25/06/2024 03:36,rin20,25/06/2024 03:48
e00eb9cd-3b47-4b0d-b97b-c5d63f8fb0ba,Male,Youth,Loaders,Kano,Rural,Yes,No,2024-06-24,WOFAN,Kano-WOFAN,Ran882620,24/06/2024 13:31,24/06/2024 13:21,ran10,25/06/2024 04:39
343fb104-0983-4314-ab43-6b6d1a8063e6,Male,Youth,Transporters,Jigawa,Rural,Yes,Yes,2024-06-24,WOFAN,Jigawa-WOFAN,JahSFEG02,24/06/2024 13:06,24/06/2024 12:31,jah65,25/06/2024 05:45
05418d26-6694-4535-8314-212cdb63f053,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahLZMN04,25/06/2024 06:30,25/06/2024 06:21,jah66,25/06/2024 06:30
f5986f18-ba2b-4fe5-8a18-e17ccd9758d8,Male,Youth,Transporters,Kaduna,Rural,Yes,No,2024-06-25,WOFAN,Kaduna-WOFAN,IkaPMGB01,25/06/2024 06:53,25/06/2024 06:29,ika33,25/06/2024 07:05
87dffb03-5097-48e6-a456-c205a3e19902,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahF9PR02,25/06/2024 08:04,25/06/2024 07:56,jah66,25/06/2024 08:04
da76912b-0f87-47b8-b620-54560c09708a,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,Jah2AVZ56,25/06/2024 08:23,25/06/2024 08:17,jah50,25/06/2024 08:23
b19b25f5-44fb-4778-89a4-cd52064fd61c,Male,Youth,Transporters,Kaduna,Rural,Yes,No,2024-06-25,WOFAN,Kaduna-WOFAN,IkaYL3T47,25/06/2024 08:47,25/06/2024 08:06,ika26,25/06/2024 08:47
da0eb5a2-6328-46c7-a506-d93be00c670d,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahZVLM29,25/06/2024 09:17,25/06/2024 09:07,jah66,25/06/2024 09:17
d4c2ea98-45cd-429f-9c2b-cbcc3973ec5e,Male,Youth,Loaders,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,KurDG7Q25,25/06/2024 09:54,25/06/2024 09:37,gmm55,25/06/2024 09:54
e1374b5b-6461-465d-81c7-d45e18d6de5c,Male,Youth,Transporters,Kaduna,Rural,Yes,No,2024-06-25,WOFAN,Kaduna-WOFAN,IkaTMJN57,25/06/2024 08:02,25/06/2024 06:23,ika30,25/06/2024 09:55
52585ebf-e373-420f-9a8c-4bdf982116d9,Male,Youth,Transporters,FCT,Rural,Yes,Yes,2024-06-25,WOFAN,FCT-WOFAN,Kwa6G6B58,25/06/2024 07:05,24/06/2024 16:34,kwl14,25/06/2024 10:28
2fce10e5-6ed3-45f7-9bf6-092549024eaa,Male,Youth,Loaders,Kano,Urban,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,KurH4FN13,25/06/2024 09:10,25/06/2024 08:59,kur14,25/06/2024 10:45
f05755d4-55f4-4755-948d-eaec81c6bb42,Male,Youth,Transporters,Kaduna,Rural,Yes,No,2024-06-25,WOFAN,Kaduna-WOFAN,IkaYJA452,25/06/2024 10:54,25/06/2024 10:44,ika22,25/06/2024 10:54
fca58965-72ef-4070-8d9b-39b678eff39e,Male,Youth,Loaders,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,KurIF0W14,25/06/2024 10:01,25/06/2024 09:34,kur06,25/06/2024 10:54
7b15d66b-b542-4413-a5a4-dc28f62c6917,Male,Youth,Loaders,Kano,Rural,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,GarVRYL36,25/06/2024 08:38,25/06/2024 08:05,kur07,25/06/2024 10:54
1f03303e-e08e-45b9-a29e-5a1544f9a6f5,Male,Youth,Transporters,Jigawa,Rural,Yes,No,2024-06-25,WOFAN,Jigawa-WOFAN,TauMQZH12,25/06/2024 11:10,25/06/2024 11:01,tau23,25/06/2024 11:10
4849b407-55f4-44e9-82ee-fffa66b4c45b,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,RinEBJ514,25/06/2024 11:32,25/06/2024 11:19,rin23,25/06/2024 11:33
c3988d45-114d-474b-bc19-eba50b621c46,Male,Youth,Transporters,Kano,Peri_urban,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,KurEBKH18,25/06/2024 10:44,25/06/2024 10:34,kur12,25/06/2024 11:58
f65b7c51-c7bc-471a-a9b9-dedf4018c554,Male,Youth,Loaders,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,KurJMQZ25,25/06/2024 08:11,25/06/2024 07:59,kur01,25/06/2024 12:20
ede602c0-8097-4c54-a964-fe90b158fd17,Male,Youth,Transporters,Gombe,Rural,Yes,No,2024-06-25,WOFAN,Gombe-WOFAN,BilATN202,25/06/2024 11:54,25/06/2024 11:19,bill05,25/06/2024 12:26
f3a77eef-14b9-4bd8-b55d-05fa044316e4,Male,Youth,Transporters,Kano,Rural,Yes,Yes,2024-06-24,WOFAN,Kano-WOFAN,GarZP5531,24/06/2024 22:32,24/06/2024 22:14,gmm50,25/06/2024 12:52
74d4835c-e5fb-480f-aafd-45f2c474395f,Male,Youth,Loaders,Jigawa,Rural,Yes,No,2024-06-25,WOFAN,Jigawa-WOFAN,TauBY1P16,25/06/2024 11:31,25/06/2024 11:20,tau21,25/06/2024 12:57
8ea9aab4-51d1-4d2a-8e5d-c3834e1afafe,Male,Youth,Loaders,Kano,Rural,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,KurRV4S04,25/06/2024 10:14,25/06/2024 10:06,gmm54,25/06/2024 13:01
2e85eb1f-5460-4da7-bb5b-e253dbb94255,Male,Youth,Transporters,Kano,Rural,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,KurL8M658,25/06/2024 11:45,25/06/2024 11:37,gmm54,25/06/2024 13:03
beb4e6a8-d5ac-4d28-8e32-fa04177b6d93,Male,Youth,Loaders,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,GarLH8C55,25/06/2024 12:18,25/06/2024 10:14,gmm52,25/06/2024 13:09
b76807d0-524f-49e6-b9ea-9e3ddb96ec11,Male,Youth,Loaders,Kaduna,Rural,Yes,No,2024-06-25,WOFAN,Kaduna-WOFAN,Ika8AY210,25/06/2024 13:10,25/06/2024 11:36,ika36,25/06/2024 13:10
2c1b2c33-f87f-4bac-8c01-c8aa6d83b833,Male,Youth,Loaders,Kano,Rural,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,Kur5R1646,25/06/2024 09:54,25/06/2024 09:34,kur05,25/06/2024 13:14
2de42c50-f1dc-4ffd-82ba-35a29210ffc4,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahVN7152,25/06/2024 10:43,25/06/2024 10:22,jah44,25/06/2024 13:27
7a4aaba7-9ab1-406d-87b2-9f2dd1ebefda,Male,Youth,Transporters,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,Gar1HAK34,25/06/2024 11:06,25/06/2024 10:49,gmm70,25/06/2024 13:31
6eddbbc7-a7e7-4503-8898-28e09b1f0143,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,RinAUG731,25/06/2024 13:53,25/06/2024 13:40,rin18,25/06/2024 13:54
1416d105-6f86-4873-9128-5d193e28cfd0,Male,Youth,Transporters,Kaduna,Rural,Yes,No,2024-06-25,WOFAN,Kaduna-WOFAN,IkaP4VD34,25/06/2024 11:46,25/06/2024 11:37,ika21,25/06/2024 13:56
eb95b9d7-b453-4a8a-8ec5-baf39b4c1ef4,Male,Youth,Loaders,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,KurE2RK40,25/06/2024 12:34,25/06/2024 12:17,kur06,25/06/2024 14:01
14ca3256-f675-41b4-b1be-72ee9d1eb2ed,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,RinJEL830,25/06/2024 12:10,25/06/2024 12:01,rin12,25/06/2024 14:07
ac5396a0-9917-4633-b285-4f730f536e28,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahHN4944,25/06/2024 14:10,25/06/2024 13:58,jah66,25/06/2024 14:10
3c7358f1-c667-4f52-8886-f744c5e3ed18,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,RinEPM101,25/06/2024 14:21,25/06/2024 14:15,rin18,25/06/2024 14:21
446f5330-fee7-4cbf-9030-d92b2efd29fc,Male,Youth,Loaders,Jigawa,Rural,Yes,No,2024-06-25,WOFAN,Jigawa-WOFAN,Rin4S4M16,25/06/2024 12:02,25/06/2024 11:50,rin25,25/06/2024 14:32
0dc87208-1410-4d2c-af7f-5f2d16a0b8da,Male,Youth,Loaders,Kano,Peri_urban,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,Kur9PBE47,25/06/2024 14:34,25/06/2024 14:20,kur12,25/06/2024 14:34
b1af8e50-6aca-435b-a32f-361401bae586,Male,Youth,Loaders,Kaduna,Rural,No,No,2024-06-25,WOFAN,Kaduna-WOFAN,IkaP6XP50,25/06/2024 14:38,25/06/2024 14:26,ika14,25/06/2024 14:38
a0454e65-aea0-40ba-9d68-a50e05f709ec,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahITW952,25/06/2024 14:43,25/06/2024 14:29,jah48,25/06/2024 14:43
e1a48300-d4e4-429a-a7a1-a8340170024b,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,TauQKHJ30,25/06/2024 15:01,25/06/2024 14:54,tau22,25/06/2024 15:01
addfb5f5-53a1-4090-8a13-67f777a7adf5,Male,Youth,Loaders,Jigawa,Peri_urban,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,RinLSQJ59,25/06/2024 12:09,25/06/2024 12:02,rin28,25/06/2024 15:06
cad7aece-dd5f-42dc-9607-3ee90cd3fc0a,Male,Youth,Loaders,Kano,Rural,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,GarTM7Y39,25/06/2024 12:11,25/06/2024 11:54,gmm48,25/06/2024 15:11
69f8a09f-9707-4788-a4ac-32787f26b6db,Male,Youth,Transporters,Jigawa,Peri_urban,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,RinYJLB55,25/06/2024 13:39,25/06/2024 13:30,rin28,25/06/2024 15:12
036d11bd-4067-4d6c-9708-42c9c9a6a155,Male,Youth,Loaders,Jigawa,Peri_urban,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,RinOMEM39,25/06/2024 15:12,25/06/2024 14:54,rin20,25/06/2024 15:12
1583c185-0902-436d-87f6-9dd99d2eca6a,Male,Youth,Loaders,Kano,Rural,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,Gar2CBX21,25/06/2024 07:55,25/06/2024 07:37,gmm53,25/06/2024 15:13
5937b9c6-1edd-48bc-a50f-f0c755bdd66a,Male,Youth,Transporters,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,Kur0DRC49,25/06/2024 13:24,25/06/2024 13:14,kur04,25/06/2024 15:21
a45b90eb-d1bc-406b-aa73-06fcb7af9c4f,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahKZKY06,25/06/2024 09:25,25/06/2024 09:21,jah49,25/06/2024 15:21
4c88402b-894f-4ab4-928c-7fcefc62f205,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahCVVN57,25/06/2024 11:16,25/06/2024 11:12,jah49,25/06/2024 15:22
35531ace-7c14-46a3-8af5-3fc388c9e820,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahQ23U30,25/06/2024 11:55,25/06/2024 11:51,jah49,25/06/2024 15:23
3258b7f5-a878-4186-9cac-f3cdeb7f534f,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,Jah2RY835,25/06/2024 11:58,25/06/2024 11:55,jah49,25/06/2024 15:23
33cb8398-6ee7-4542-a77a-6c6848071cc1,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahVDP058,25/06/2024 12:02,25/06/2024 11:58,jah49,25/06/2024 15:23
96345d13-0dce-4761-8e27-004127743775,Male,Youth,Loaders,Kaduna,Rural,No,No,2024-06-25,WOFAN,Kaduna-WOFAN,IkaYMUY36,25/06/2024 13:21,25/06/2024 13:14,ika34,25/06/2024 15:35
48f471e1-0c96-4e16-90da-c061d0d12eb0,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,Rin6ZMW25,25/06/2024 15:36,25/06/2024 14:40,rin14,25/06/2024 15:38
8fc4b818-2de1-42f9-8b53-3eb287845148,Male,Youth,Transporters,Kano,Peri_urban,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,KurATA451,25/06/2024 10:26,25/06/2024 10:14,gmm49,25/06/2024 15:50
4ad50f52-94ed-4fbc-beaf-280c5e2f572e,Male,Youth,Loaders,Kano,Rural,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,KurGEBP30,25/06/2024 16:00,25/06/2024 15:48,gmm48,25/06/2024 16:00
c8357df5-d602-4851-817e-819be35d9558,Male,Youth,Loaders,Kano,Rural,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,Gar9HC053,25/06/2024 14:09,25/06/2024 13:43,gmm50,25/06/2024 16:13
6394fd3c-2a39-4a69-8c76-542070be004d,Male,Youth,Transporters,Jigawa,Rural,Yes,No,2024-06-25,WOFAN,Jigawa-WOFAN,RinQ8K742,25/06/2024 13:46,25/06/2024 11:51,rin11,25/06/2024 16:14
ed74b34a-77be-40ca-9080-4b3f60a6087f,Male,Youth,Transporters,Kano,Rural,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,KurFVT533,25/06/2024 13:56,25/06/2024 13:27,kur05,25/06/2024 16:14
6d6979eb-4e99-48a2-bef6-014003c034f2,Male,Youth,Loaders,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,KirO4QQ37,25/06/2024 16:19,25/06/2024 16:13,kir17,25/06/2024 16:19
4cc6242a-d930-422d-a851-d9e0c85d3563,Male,Youth,Transporters,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,KurJ11C09,25/06/2024 15:58,25/06/2024 15:46,kur13,25/06/2024 16:49
ec2eabc3-06da-4e47-b4fb-e11cf6cbf98a,Male,Youth,Transporters,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,Jah854U56,25/06/2024 16:51,25/06/2024 16:39,jah51,25/06/2024 16:52
2cf8bf08-90e9-4b1d-8e04-ce5f48a1634e,Male,Youth,Loaders,Jigawa,Rural,Yes,No,2024-06-25,WOFAN,Jigawa-WOFAN,RinWA4K57,25/06/2024 15:09,25/06/2024 15:05,rin22,25/06/2024 16:54
9c47302e-5e7f-464b-864b-d78a80e933b4,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahBIGT14,25/06/2024 15:49,25/06/2024 15:42,jah50,25/06/2024 17:00
a733de4d-15fa-44fd-b932-171824616503,Male,Youth,Loaders,Kano,Rural,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,GarLI2K47,25/06/2024 13:39,25/06/2024 13:31,kur07,25/06/2024 17:00
e8e0037a-d7be-4f63-aeea-4ca56fc431e3,Male,Youth,Transporters,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,KurPXQD44,25/06/2024 15:58,25/06/2024 15:48,kur04,25/06/2024 17:03
19413e6e-a226-4b39-9a76-3b8240ba5cdc,Male,Youth,Loaders,Kano,Urban,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,KurMIC536,25/06/2024 13:01,25/06/2024 12:47,kur14,25/06/2024 17:04
6888b86c-dde5-445a-8996-62bd7ec039c1,Male,Youth,Transporters,Jigawa,Peri_urban,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,Rin9DSZ16,25/06/2024 15:39,25/06/2024 15:33,rin27,25/06/2024 17:07
35200038-a034-40a8-b6e4-c3610f45d726,Male,Youth,Transporters,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahMBZT04,25/06/2024 12:37,25/06/2024 12:19,jah47,25/06/2024 17:07
ab0a7dd3-b723-471c-b3e8-5525b5e4d9a5,Male,Youth,Transporters,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahE3KW11,25/06/2024 14:02,25/06/2024 13:53,jah47,25/06/2024 17:08
a48cd9da-f67f-47ae-b01c-3b4078d43b95,Male,Youth,Transporters,Kaduna,Rural,Yes,No,2024-06-25,WOFAN,Kaduna-WOFAN,Ika3Y0Y48,25/06/2024 13:27,24/06/2024 21:55,ika31,25/06/2024 17:08
ea90adce-45e2-4015-b60c-b553fb76e8fa,Male,Youth,Transporters,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahWHK114,25/06/2024 16:09,25/06/2024 15:50,jah47,25/06/2024 17:09
87104c6f-b221-4f1a-8f23-364cacde69fd,Male,Youth,Transporters,Kano,Rural,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,KurCDLO30,25/06/2024 13:07,25/06/2024 12:47,kur03,25/06/2024 17:28
746bc577-2d9d-4c08-9b7d-07db8fad1a00,Male,Youth,Transporters,Kano,Rural,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,KurRHPQ20,25/06/2024 14:57,25/06/2024 14:49,kur03,25/06/2024 17:29
174cadbb-2c33-434d-a881-3e91dbc86ea1,Male,Youth,Loaders,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,GarAR2944,25/06/2024 15:11,25/06/2024 14:56,gmm70,25/06/2024 17:30
4a569cb9-456e-47bf-b733-6a79c7a604b4,Male,Youth,Transporters,Jigawa,Rural,Yes,No,2024-06-25,WOFAN,Jigawa-WOFAN,TauTIO300,25/06/2024 17:32,25/06/2024 17:27,tau19,25/06/2024 17:32
81497e7e-a2ba-4a66-8ef0-008d07a96d24,Male,Youth,Transporters,Kaduna,Rural,Yes,No,2024-06-25,WOFAN,Kaduna-WOFAN,Ika8D1D00,25/06/2024 11:10,25/06/2024 10:46,ika12,25/06/2024 17:51
129e4b08-67a8-4c20-a001-27a352b3d7bf,Male,Youth,Transporters,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,Kur7JWN05,25/06/2024 15:43,25/06/2024 15:24,kur01,25/06/2024 18:02
c3959db7-4f87-491f-a378-316ec421b4ef,Male,Youth,Transporters,Kaduna,Rural,Yes,No,2024-06-25,WOFAN,Kaduna-WOFAN,IkaE79J50,25/06/2024 12:32,25/06/2024 11:20,ika19,25/06/2024 18:21
bab635e6-03e7-4723-8191-d3abcc03c748,Male,Youth,Transporters,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,KurUCRF36,25/06/2024 10:06,25/06/2024 09:47,gmm51,25/06/2024 18:29
c4f37d72-06a4-41ac-bec3-bd5f79a0ef1c,Male,Youth,Transporters,Jigawa,Rural,Yes,No,2024-06-25,WOFAN,Jigawa-WOFAN,Rin67Y329,25/06/2024 18:37,25/06/2024 18:30,rin17,25/06/2024 18:37
9ccfb877-42e3-4550-a3ac-e12410049f17,Male,Youth,Transporters,Kano,Rural,No,No,2024-06-25,WOFAN,Kano-WOFAN,KurY4KG38,25/06/2024 19:02,25/06/2024 18:59,kur09,25/06/2024 19:02
4d88c53e-bde3-4a06-adea-feb622e686c3,Male,Youth,Transporters,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,GarT6NT38,25/06/2024 17:39,25/06/2024 17:32,gmm52,25/06/2024 19:02
2a55f70e-587d-469f-9899-b0af2b7f73be,Male,Youth,Transporters,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,JahQR5250,25/06/2024 18:19,25/06/2024 18:08,jah60,25/06/2024 19:12
d3bd155d-b95d-4318-bf9b-684e716a04f8,Male,Youth,Transporters,Jigawa,Rural,Yes,No,2024-06-25,WOFAN,Jigawa-WOFAN,TauD9TX18,25/06/2024 17:24,25/06/2024 17:11,tau20,25/06/2024 20:17
09b23732-3670-4d56-91bf-3e49deeddcbb,Male,Youth,Loaders,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,KurW9G321,25/06/2024 18:54,25/06/2024 18:45,gmm55,25/06/2024 20:56
a6b7cd0a-aa09-4bc5-90d9-36f44fa2ca3f,Male,Youth,Loaders,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,Kur810D14,25/06/2024 18:55,25/06/2024 18:38,gmm51,25/06/2024 21:15
bc7b9c1a-76e9-4277-b491-49c58ffa64e1,Male,Youth,Loaders,Jigawa,Rural,Yes,Yes,2024-06-25,WOFAN,Jigawa-WOFAN,Tau4IVH21,25/06/2024 18:39,25/06/2024 18:24,tau22,25/06/2024 21:16
8564f9b2-70bc-4ba2-9e4d-8c8c392c5088,Male,Youth,Transporters,Kano,Peri_urban,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,Kur8NSB38,25/06/2024 20:06,25/06/2024 19:30,kur02,25/06/2024 21:34
66307ccf-1470-4b6e-8c57-0edf24996ee6,Male,Youth,Transporters,Kano,Peri_urban,Yes,Yes,2024-06-25,WOFAN,Kano-WOFAN,Kur971V28,25/06/2024 20:22,25/06/2024 20:14,kur02,25/06/2024 21:39
e4dc219b-00f8-46c3-ba3e-285625d2371e,Male,Youth,Transporters,Kano,Rural,No,No,2024-06-25,WOFAN,Kano-WOFAN,KurAEF641,25/06/2024 22:09,25/06/2024 21:58,kur13,25/06/2024 22:09
f0e283ca-fa03-4649-84d4-ac8cbf982f4b,Male,Youth,Loaders,Kano,Rural,No,No,2024-06-25,WOFAN,Kano-WOFAN,KurGSCD57,25/06/2024 21:26,25/06/2024 21:14,kur09,25/06/2024 22:36
62915198-34fe-4a1c-9f70-b25459e668cb,Male,Youth,Transporters,Kano,Rural,Yes,No,2024-06-25,WOFAN,Kano-WOFAN,GarT9LW12,25/06/2024 22:47,25/06/2024 22:23,gmm49,25/06/2024 22:47
c3faa33a-1502-402a-a97f-f35b2d858652,Male,Youth,Transporters,FCT,Rural,Yes,No,2024-06-26,WOFAN,FCT-WOFAN,GwaY4IS16,26/06/2024 08:14,26/06/2024 07:50,gwa25,26/06/2024 08:14
73332e8a-07e3-48bc-884c-d0f3175d8c83,Male,Youth,Transporters,Kano,Urban,Yes,Yes,2024-06-26,WOFAN,Kano-WOFAN,GarPBTQ14,26/06/2024 11:43,26/06/2024 11:30,gmm53,26/06/2024 13:28
0e105fa8-231c-4fe7-8d4b-007981de6af7,Male,Youth,Transporters,FCT,Rural,Yes,No,2024-07-18,WOFAN,FCT-WOFAN,KwaKX1P10,18/07/2024 10:12,18/07/2024 09:53,kwl12,18/07/2024 10:12
56a24482-9c8e-4ade-bf1f-22e1e170df64,Male,Youth,Transporters,FCT,Rural,Yes,No,2024-07-18,WOFAN,FCT-WOFAN,Gwa5A7Q26,18/07/2024 10:41,18/07/2024 10:28,gwa23,18/07/2024 10:54
308bffa5-ab28-427f-88ae-2bfa2ffa6179,Male,Youth,Loaders,FCT,Urban,Yes,No,2024-07-18,WOFAN,FCT-WOFAN,KujIU9S23,18/07/2024 10:59,18/07/2024 10:37,kuj04,18/07/2024 10:59
514d026e-7d94-4249-9fef-8e91feb4bd13,Male,Youth,Transporters,FCT,Rural,Yes,No,2024-07-18,WOFAN,FCT-WOFAN,KwaM8L622,18/07/2024 11:35,18/07/2024 11:04,kwl12,18/07/2024 11:35
