formid,CoopAgeGroup,Natureofyourcooperativesmembersenterprises,State,LocationType,JointVenture,MajorBusinessArea,HaveElectedExco,Ownanactivebankaccount,Implementing_partner,State-IP,GenCooperativeUniqueID,CoopGender,Registration_Date,completed_time,started_time,username,received_on
11d3f2e6-0017-4391-8597-b3740906b452,Youth,Processors,Gombe,Rural,Yes,Processing,Yes,Yes,WOFAN,Gombe-WOFAN,Kal57MG53,Female,2024-02-18,18/02/2024 11:40,18/02/2024 11:16,kal14,18/02/2024 13:26
be7b56b8-cb6a-404b-a9d2-d867a9efdc8e,Youth,Producers/Processors,Kano,Urban,Yes,Processing,No,No,WOFAN,Kano-WOFAN,Beb6Q1Z43,Female,2024-02-18,18/02/2024 09:32,18/02/2024 09:25,tun11,18/02/2024 13:28
e18dc77e-d38b-4ee7-a75d-399c6705aa53,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Kir7RFE44,Female,2024-02-18,18/02/2024 10:35,18/02/2024 09:58,kir07,18/02/2024 13:29
60140ae7-80f3-41d9-8ca9-a1665b24a8b2,Youth,Producers/Processors,Kano,Rural,No,---,Yes,Yes,WOFAN,Kano-WOFAN,BebOP6517,Female,2024-02-18,18/02/2024 11:28,18/02/2024 11:20,tun11,18/02/2024 13:30
1343c0c9-91df-446b-b3e5-1057e170805c,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,KirLC5K56,Female,2024-02-18,18/02/2024 12:15,18/02/2024 12:08,kir07,18/02/2024 13:31
4ae09d4c-3309-4b70-87ae-6cb2ad957cfb,Youth,Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,RinAS2551,Female,2024-02-18,18/02/2024 13:32,18/02/2024 13:19,rin18,18/02/2024 13:32
cf9216ab-c40b-445e-ae84-616aadec29e6,Youth,Processors,Kano,Rural,Yes,Processing,No,No,WOFAN,Kano-WOFAN,BebIPXX54,Female,2024-02-18,18/02/2024 11:44,18/02/2024 11:38,tun02,18/02/2024 13:35
14cbae2c-c460-43b4-9b61-10708e1b9a0c,Youth,Processors,Kaduna,Rural,Yes,Processing,Yes,No,WOFAN,Kaduna-WOFAN,IkaEM6335,Female,2024-02-17,17/02/2024 13:52,17/02/2024 12:52,ika15,18/02/2024 13:35
5af64e9e-d5cc-472a-a0d8-190e83842bd4,Youth,Processors,Jigawa,Rural,No,---,Yes,No,WOFAN,Jigawa-WOFAN,TauCSF954,Female,2024-02-18,18/02/2024 11:47,18/02/2024 11:28,tau23,18/02/2024 13:50
97a2baed-39a9-47bd-a7f2-ab47d83eebed,Youth,Producers,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,GarQKEY16,Female,2024-02-18,18/02/2024 09:32,18/02/2024 09:04,bun18,18/02/2024 13:58
4617d6e9-e8f5-4c34-aa90-41eedd012e1e,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Ran5XFX53,Female,2024-02-18,18/02/2024 14:00,18/02/2024 13:53,gmm65,18/02/2024 14:00
60f355cd-3200-4f1f-ae19-f69b265171dd,Youth,Marketers,Jigawa,Rural,No,---,No,No,WOFAN,Jigawa-WOFAN,Mig4N8W34,Female,2024-02-18,18/02/2024 07:47,18/02/2024 07:42,jah70,18/02/2024 14:09
5c431b4b-6bf5-4b52-b99f-92640ca79446,Youth,Marketers,Jigawa,Rural,No,---,No,No,WOFAN,Jigawa-WOFAN,Mig5U9126,Female,2024-02-18,18/02/2024 07:52,18/02/2024 07:49,jah70,18/02/2024 14:09
d55c176a-7ea8-4555-9451-55748a540aeb,Youth,Marketers,Jigawa,Rural,No,---,No,No,WOFAN,Jigawa-WOFAN,Mig0TQF51,Female,2024-02-18,18/02/2024 07:57,18/02/2024 07:53,jah70,18/02/2024 14:09
fa22aa29-10f4-4730-83d6-049de2e3a818,Youth,Producers/Processors,Kano,Rural,Yes,Processing,Yes,No,WOFAN,Kano-WOFAN,TudWQ0C36,Female,2024-02-18,18/02/2024 11:49,18/02/2024 11:23,tun33,18/02/2024 14:11
9d0a7c2d-7112-4c7e-967b-5b6083e64346,Youth,Producers/Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,RinOH7R58,Female,2024-02-18,18/02/2024 14:13,18/02/2024 13:54,rin23,18/02/2024 14:13
987fd2c2-99b5-4ccd-9364-a0f8859b6838,Youth,Producers/Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,Rin2Z8019,Female,2024-02-18,18/02/2024 14:13,18/02/2024 12:22,rin23,18/02/2024 14:13
780e263d-53e8-476e-8502-558c595262e9,Youth,Producers/Processors,Jigawa,Rural,No,---,Yes,No,WOFAN,Jigawa-WOFAN,RinLUBF15,Female,2024-02-18,18/02/2024 13:25,18/02/2024 13:21,rin17,18/02/2024 14:14
7b3eeb10-9ade-48ca-9786-3fc73604dad7,Youth,Producers,Jigawa,Rural,Yes,Agro-Input_Dealer,Yes,Yes,WOFAN,Jigawa-WOFAN,JahW2FH48,Female,2024-02-18,18/02/2024 09:52,18/02/2024 09:41,jah65,18/02/2024 14:17
2c74417a-4b35-46ac-8499-92b6d004d819,Youth,Producers/Processors,Jigawa,Rural,No,---,No,No,WOFAN,Jigawa-WOFAN,JahXMGS38,Female,2024-02-18,18/02/2024 14:18,18/02/2024 13:36,jah43,18/02/2024 14:18
8026ae4e-6a1d-4120-9279-7d5170c68fd0,Youth,Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,RinMUWS50,Female,2024-02-18,18/02/2024 14:19,18/02/2024 14:02,rin18,18/02/2024 14:19
b807b85c-1cfd-47a6-b625-c23720c1a253,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Beb8J9048,Female,2024-02-18,18/02/2024 08:47,18/02/2024 07:42,kir01,18/02/2024 14:26
e91e4405-a751-4c6e-98a2-8346d2e920fc,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,No,WOFAN,Jigawa-WOFAN,Jah1EF642,Female,2024-02-18,18/02/2024 10:41,18/02/2024 10:26,jah39,18/02/2024 14:27
f9a6f7e8-3d05-4adb-a70d-52450590759e,Youth,Processors,Kano,Rural,Yes,Mechanization_service_provider,No,Yes,WOFAN,Kano-WOFAN,BebEDZE14,Female,2024-02-18,18/02/2024 13:44,18/02/2024 13:39,tun11,18/02/2024 14:54
0884c317-ba53-4a2e-9ec5-72f3351f7cc8,Youth,Marketers,Jigawa,Rural,Yes,Agro-Trader,Yes,Yes,WOFAN,Jigawa-WOFAN,JahTV9238,Female,2024-02-18,18/02/2024 14:55,18/02/2024 14:45,jah81,18/02/2024 14:55
619e13a3-df8b-49cb-a59e-cd5c77396a18,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,KurJRGV43,Female,2024-02-18,18/02/2024 08:37,18/02/2024 08:11,gmm55,18/02/2024 14:55
6bc18d55-cddf-43cd-b52a-e24c66fb2e6b,Youth,Marketers,Jigawa,Rural,Yes,Agro-Trader,Yes,Yes,WOFAN,Jigawa-WOFAN,JahALO544,Female,2024-02-18,18/02/2024 10:21,18/02/2024 10:13,jah79,18/02/2024 14:59
1206c537-e5c6-49ac-8c8b-5d04ea2a4423,Youth,Processors,Jigawa,Rural,No,---,Yes,No,WOFAN,Jigawa-WOFAN,Rin63WB50,Female,2024-02-18,18/02/2024 14:21,18/02/2024 13:57,rin24,18/02/2024 15:04
786d0527-7161-4072-af59-525a5bfa2eae,Youth,Processors,Jigawa,Rural,No,---,Yes,No,WOFAN,Jigawa-WOFAN,Rin7DI131,Female,2024-02-18,18/02/2024 14:31,18/02/2024 14:23,rin24,18/02/2024 15:04
82947171-47c2-4e41-8451-1b3216851256,Youth,Processors,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,GarN24W53,Female,2024-02-18,18/02/2024 11:40,18/02/2024 11:26,gmm50,18/02/2024 15:11
fd571115-d2da-4b64-ae8c-c226be745e24,Youth,Agro_Artisans,Bauchi,Rural,Yes,Agro-Trader,Yes,No,WOFAN,Bauchi-WOFAN,DasOD7819,Female,2024-02-18,18/02/2024 10:09,18/02/2024 09:57,das07,18/02/2024 15:11
69bffc43-20fc-43db-af21-a18572ad15e6,Youth,Processors,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,Gar5ZX913,Female,2024-02-18,18/02/2024 14:59,18/02/2024 14:48,gmm50,18/02/2024 15:12
6f1b1de9-ed5b-4ab9-ae84-7e95100fe471,Youth,Producers,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,BebNP8012,Female,2024-02-18,18/02/2024 08:16,18/02/2024 07:55,kir22,18/02/2024 15:24
75802ba1-7a1e-4935-af38-2517034cb0e9,Youth,Producers,Kano,Rural,No,---,Yes,No,WOFAN,Kano-WOFAN,GarGXFV07,Female,2024-02-18,18/02/2024 15:24,18/02/2024 15:15,bun06,18/02/2024 15:25
8c71d1c3-e3a7-4959-90a4-06d5f73f0126,Youth,Producers,Gombe,Rural,No,---,No,No,WOFAN,Gombe-WOFAN,ShoER4Q31,Female,2024-02-18,18/02/2024 15:32,18/02/2024 15:15,sha01,18/02/2024 15:32
9156e768-a470-4c94-aa82-c18f587389df,Youth,Processors,Kano,Rural,No,---,Yes,Yes,WOFAN,Kano-WOFAN,TudRAFK45,Female,2024-02-18,18/02/2024 15:33,18/02/2024 15:13,tun11,18/02/2024 15:33
ab0c147e-5c31-4ab4-be0a-f145bb6f2966,Youth,Processors,Kano,Rural,Yes,Processing,Yes,Yes,WOFAN,Kano-WOFAN,BebVV0G15,Female,2024-02-18,18/02/2024 08:40,18/02/2024 08:34,tun29,18/02/2024 15:37
a9faba30-792d-49a7-9b47-de1e6ef8fad6,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,JahI8DX48,Female,2024-02-18,18/02/2024 07:52,18/02/2024 07:46,jah50,18/02/2024 15:44
9542a271-3dfb-4a40-995d-93dc489fd0c0,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,JahBANI54,Female,2024-02-18,18/02/2024 07:55,18/02/2024 07:52,jah50,18/02/2024 15:44
09f01638-ee67-490d-b9cc-16ff149cfb31,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,JahB1F520,Female,2024-02-18,18/02/2024 07:58,18/02/2024 07:55,jah50,18/02/2024 15:44
89c254fb-42b0-48d9-853d-2b62d88b2e0b,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah8LF417,Female,2024-02-18,18/02/2024 08:04,18/02/2024 07:59,jah50,18/02/2024 15:44
9bfaff3d-78a6-488a-be04-602485a7bcd5,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,JahUZ7445,Female,2024-02-18,18/02/2024 08:07,18/02/2024 08:04,jah50,18/02/2024 15:44
7d23dbd2-5f7d-4fbf-89be-dbb127fd613e,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,GarS5T827,Female,2024-02-18,18/02/2024 12:45,18/02/2024 12:32,kur07,18/02/2024 15:47
c2663596-bbd0-4da9-b04e-07fd39fa1f4f,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,JahYNAE32,Female,2024-02-18,18/02/2024 12:52,18/02/2024 12:37,jah52,18/02/2024 15:48
ab540ab0-9316-49ba-9608-9709e413bce7,Youth,Marketers,Kano,Urban,Yes,Agro-Trader,Yes,Yes,WOFAN,Kano-WOFAN,GarZ96K10,Female,2024-02-18,18/02/2024 11:54,18/02/2024 11:46,gmm66,18/02/2024 15:50
315b7952-c445-479b-acf2-558a03727ad4,Youth,Producers/Processors,Jigawa,Rural,Yes,Production,Yes,No,WOFAN,Jigawa-WOFAN,JahJYCZ20,Female,2024-02-18,18/02/2024 15:52,18/02/2024 15:38,jah73,18/02/2024 15:52
4bd76639-706f-40f5-af46-6df68cb78a8f,Youth,Processors,Kaduna,Rural,Yes,Processing,Yes,No,WOFAN,Kaduna-WOFAN,IkaAZK824,Female,2024-02-18,18/02/2024 10:53,18/02/2024 10:43,ika13,18/02/2024 15:53
b5d61d6f-9ed2-48fe-bcae-94f131106f52,Youth,Processors,Kaduna,Rural,Yes,Processing,Yes,No,WOFAN,Kaduna-WOFAN,IkaVN2C58,Female,2024-02-18,18/02/2024 11:04,18/02/2024 10:54,ika13,18/02/2024 15:54
f8411ff8-b63a-4cfa-b0fd-51399484fbe8,Youth,Processors,Bauchi,Rural,Yes,Processing,Yes,Yes,WOFAN,Bauchi-WOFAN,Das24BO01,Female,2024-02-18,18/02/2024 12:47,18/02/2024 12:22,das08,18/02/2024 15:56
26f6a49b-8d1a-4084-8485-93d690c0a94c,Youth,Marketers,Kano,Rural,Yes,Processing,Yes,No,WOFAN,Kano-WOFAN,Beb6R2338,Female,2024-02-18,18/02/2024 08:07,18/02/2024 07:57,tun32,18/02/2024 15:56
ceafed4b-c6b6-40d4-9ba1-c9a6dc270ff8,Youth,Producers,Kano,Peri_urban,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,BebBUZN28,Female,2024-02-18,18/02/2024 13:14,18/02/2024 12:57,kir06,18/02/2024 15:57
5299c0c4-e129-4900-bb67-f0dacf6043bd,Youth,Producers/Processors,Kano,Rural,Yes,Production,Yes,No,WOFAN,Kano-WOFAN,KurXPCK15,Female,2024-02-18,18/02/2024 08:25,18/02/2024 08:08,gmm49,18/02/2024 16:02
21d627a1-b4e7-44ab-8f1f-974d939d8b72,Youth,Producers,Kano,Rural,No,---,Yes,No,WOFAN,Kano-WOFAN,GarHJSI13,Female,2024-02-18,18/02/2024 12:22,18/02/2024 11:55,bun09,18/02/2024 16:02
1fd942c1-6a72-4ec9-bbfc-7ec04ea841b5,Youth,Producers/Processors,Kano,Peri_urban,Yes,Production,No,Yes,WOFAN,Kano-WOFAN,Gar1CHF47,Female,2024-02-18,18/02/2024 09:02,18/02/2024 08:46,bun16,18/02/2024 16:04
01b6c55d-42b6-41d2-94e9-d331870002bb,Youth,Producers/Processors,Kano,Urban,No,---,No,No,WOFAN,Kano-WOFAN,GarSRDL22,Female,2024-02-18,18/02/2024 09:14,18/02/2024 09:02,bun16,18/02/2024 16:05
213c6136-7fdd-4953-9fa5-d7f2530fa360,Youth,Producers/Processors,Bauchi,Urban,Yes,Production,Yes,No,WOFAN,Bauchi-WOFAN,AlkC3BW50,Female,2024-02-18,18/02/2024 16:06,18/02/2024 15:27,alk02,18/02/2024 16:06
52ea3e14-6299-4abd-8df7-c750aff53fb2,Youth,Producers/Processors,Kaduna,Rural,No,---,No,No,WOFAN,Kaduna-WOFAN,IkaKBWF13,Female,2024-02-18,18/02/2024 16:06,18/02/2024 16:00,ika14,18/02/2024 16:07
8ea396f1-f7b8-4a61-a263-41091e789676,Youth,Producers/Processors,Jigawa,Rural,Yes,Processing,Yes,No,WOFAN,Jigawa-WOFAN,Jah9UCY48,Female,2024-02-18,18/02/2024 16:09,18/02/2024 15:53,jah73,18/02/2024 16:09
63fb8f09-a7ef-4e00-8b77-751324c0e373,Youth,Producers/Processors,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,BebN8HD03,Female,2024-02-17,17/02/2024 10:33,17/02/2024 10:28,tun22,18/02/2024 16:13
776b3cb0-c4ae-4d1a-a03e-16981a66336f,Youth,Producers/Processors,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,BebJT2354,Female,2024-02-18,18/02/2024 12:21,18/02/2024 12:18,tun22,18/02/2024 16:15
205503d6-3efe-4ee9-a661-2edbd3b1c2b8,Youth,Processors,Kano,Rural,Yes,Processing,Yes,No,WOFAN,Kano-WOFAN,RimOVZ931,Female,2024-02-18,18/02/2024 15:47,18/02/2024 15:36,rig11,18/02/2024 16:15
b88b586e-3051-4ac9-89c2-01a1c28148fe,Youth,Producers/Processors,Kaduna,Rural,Yes,Agro-Exporter,Yes,No,WOFAN,Kaduna-WOFAN,IkaPFG842,Female,2024-02-18,18/02/2024 08:29,18/02/2024 08:20,ika26,18/02/2024 16:22
5fa36b5f-e5f5-4393-9a71-10ac4a8ee7ca,Youth,Producers/Processors,Kaduna,Rural,Yes,Agro-Input_Dealer,Yes,No,WOFAN,Kaduna-WOFAN,IkaWWIS43,Female,2024-02-18,18/02/2024 11:09,18/02/2024 10:38,ika26,18/02/2024 16:22
17326bf6-957e-4a7a-a70d-06ef92d373fa,Youth,Producers/Processors,Kano,Rural,No,---,Yes,No,WOFAN,Kano-WOFAN,Beb7PFR22,Female,2024-02-18,18/02/2024 14:31,18/02/2024 14:26,tun22,18/02/2024 16:30
5c92028c-a845-41f6-b0fc-7f5f94ba15b7,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,KirZ70H28,Female,2024-02-18,18/02/2024 16:31,18/02/2024 16:10,kir11,18/02/2024 16:32
6b4371d8-28ce-41f2-bd70-826fc1c70855,Youth,Processors,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,BebJIC742,Female,2024-02-18,18/02/2024 10:42,18/02/2024 10:11,tun24,18/02/2024 16:33
98028fb1-0bee-4dfc-85d7-5c29ab59cfb1,Youth,Processors,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,Beb4JOW24,Female,2024-02-18,18/02/2024 14:04,18/02/2024 13:58,tun24,18/02/2024 16:34
720f00f2-79fd-4f69-a687-977f404edb87,Youth,Producers,Bauchi,Rural,Yes,Production,Yes,No,WOFAN,Bauchi-WOFAN,TafDB7N17,Female,2024-02-18,18/02/2024 09:01,18/02/2024 08:50,taf05,18/02/2024 16:42
3eb60045-3278-4c74-8084-1e105fd7e7b7,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,BebBHHP24,Female,2024-02-18,18/02/2024 15:10,18/02/2024 15:05,kir19,18/02/2024 16:43
50284c88-2ee4-4807-ad81-52a00cb981b7,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,GarJY0Z30,Female,2024-02-18,18/02/2024 14:02,18/02/2024 13:48,bun03,18/02/2024 16:44
bebfdb18-6a0f-46f2-8cb3-6820463bfc48,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,Gar2I3V18,Female,2024-02-18,18/02/2024 14:10,18/02/2024 14:02,bun03,18/02/2024 16:44
034dbd7a-ceeb-499e-8cf2-e696e5123bf3,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,GarK59Z58,Female,2024-02-18,18/02/2024 14:18,18/02/2024 14:11,bun03,18/02/2024 16:44
8a23e866-55f5-4498-b901-6714a5a132d2,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,GarBEH044,Female,2024-02-18,18/02/2024 16:26,18/02/2024 16:14,bun03,18/02/2024 16:44
080332cd-1511-4b42-9928-024dde75de9e,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,GarM5NT25,Female,2024-02-18,18/02/2024 16:42,18/02/2024 16:26,bun03,18/02/2024 16:44
1ebefbca-8155-4c06-b673-78390d4cb9ee,Youth,Processors,Kano,Rural,No,---,No,No,WOFAN,Kano-WOFAN,BebQRFZ36,Female,2024-02-18,18/02/2024 11:31,18/02/2024 09:32,tun26,18/02/2024 16:46
3c08828c-56f7-4800-bfba-b54e5e9a3cd9,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,RinQQH714,Female,2024-02-18,18/02/2024 13:34,18/02/2024 13:26,rin11,18/02/2024 16:47
5a5dadd1-0420-4cf3-bba7-0b8e7a558faa,Youth,Processors,Kano,Rural,Yes,Mechanization_service_provider,Yes,Yes,WOFAN,Kano-WOFAN,RanQTXR50,Female,2024-02-18,18/02/2024 16:48,18/02/2024 16:29,gmm65,18/02/2024 16:48
5ee12c6f-9a1e-44a1-9168-779f2dba68aa,Youth,Producers,Bauchi,Rural,Yes,Production,Yes,No,WOFAN,Bauchi-WOFAN,TafEV3C39,Female,2024-02-18,18/02/2024 12:50,18/02/2024 12:23,taf05,18/02/2024 16:48
0e3f06b9-0d37-45f0-981e-0ef9a47370b6,Youth,Producers/Processors,Kano,Peri_urban,No,---,No,No,WOFAN,Kano-WOFAN,TofLTV337,Female,2024-02-18,18/02/2024 16:52,18/02/2024 16:37,bag01,18/02/2024 16:52
56d14fcd-00e6-4a27-aa5f-fccde149aa20,Youth,Producers,Kano,Rural,Yes,Production,Yes,Yes,WOFAN,Kano-WOFAN,KirVXIX55,Female,2024-02-18,18/02/2024 13:48,18/02/2024 13:40,kir07,18/02/2024 17:13
19ba3a61-ed66-4c72-b165-d918e58e7ae1,Youth,Producers,Kano,Rural,Yes,Agro-Input_Dealer,Yes,No,WOFAN,Kano-WOFAN,GarB2R215,Female,2024-02-18,18/02/2024 16:32,18/02/2024 16:28,gmm60,18/02/2024 17:13
9c133720-ea63-420b-9933-695b64c843b4,Youth,Marketers,Kano,Rural,Yes,Processing,Yes,Yes,WOFAN,Kano-WOFAN,GarEQC204,Female,2024-02-18,18/02/2024 12:01,18/02/2024 11:55,bun14,18/02/2024 17:13
b641f208-9b7b-48a1-86e5-fc4d5837e8bd,Youth,Processors,Kaduna,Rural,No,---,Yes,Yes,WOFAN,Kaduna-WOFAN,IkaRHYM20,Female,2024-02-18,18/02/2024 10:09,18/02/2024 09:46,ika30,18/02/2024 17:17
0db28e6b-0d13-4f3e-8556-d387bfd81209,Youth,Marketers,Kano,Rural,Yes,Processing,Yes,Yes,WOFAN,Kano-WOFAN,TudAOQA08,Female,2024-02-18,18/02/2024 11:26,18/02/2024 10:00,tun01,18/02/2024 17:17
44e25f54-496b-4d65-9352-344c27ec0fc1,Youth,Processors,Kaduna,Rural,Yes,Processing,Yes,Yes,WOFAN,Kaduna-WOFAN,Ika125629,Female,2024-02-18,18/02/2024 10:31,18/02/2024 10:15,ika30,18/02/2024 17:17
b9c7e375-ed85-4b25-9235-e6afda817040,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah5Z9I58,Female,2024-02-18,18/02/2024 10:23,18/02/2024 10:19,jah47,18/02/2024 17:19
9c3f4989-adc0-4d74-a124-dc80dcc72b6a,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah214529,Female,2024-02-18,18/02/2024 10:28,18/02/2024 10:23,jah47,18/02/2024 17:19
d12f8f22-6465-44ec-93c0-04d3a0e1ec3d,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,JahGSTT30,Female,2024-02-18,18/02/2024 10:33,18/02/2024 10:28,jah47,18/02/2024 17:19
517069bb-7841-466a-b1f8-3e507c6a202b,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,JahPRR334,Female,2024-02-18,18/02/2024 10:40,18/02/2024 10:33,jah47,18/02/2024 17:19
dfb2c491-3703-4849-9bd4-4ad0a5d86e6e,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,JahSOSP44,Female,2024-02-18,18/02/2024 10:48,18/02/2024 10:40,jah47,18/02/2024 17:19
b67dcc62-fd4c-4eb6-b4e0-4ad7eac76671,Youth,Producers,Jigawa,Rural,No,---,Yes,Yes,WOFAN,Jigawa-WOFAN,JahV9NE10,Female,2024-02-18,18/02/2024 17:19,18/02/2024 16:57,jah46,18/02/2024 17:19
6a239436-6a98-42e3-9b14-669553012f78,Youth,Producers/Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,JahXOBJ31,Female,2024-02-18,18/02/2024 17:06,18/02/2024 16:56,jah83,18/02/2024 17:20
1c816db0-9042-45a5-8046-b26706147e27,Youth,Marketers,Kano,Rural,Yes,Processing,Yes,Yes,WOFAN,Kano-WOFAN,TudGO2Q52,Female,2024-02-18,18/02/2024 14:27,18/02/2024 14:20,tun01,18/02/2024 17:20
05268f19-1b92-4f85-9074-7cf477d082cc,Youth,Producers,Jigawa,Rural,Yes,Production,Yes,No,WOFAN,Jigawa-WOFAN,TauPF0S21,Female,2024-02-18,18/02/2024 11:23,18/02/2024 11:07,tau24,18/02/2024 17:20
f02465e5-f2ca-45c4-8ffa-d71f9206b93b,Youth,Processors,Jigawa,Rural,No,---,No,No,WOFAN,Jigawa-WOFAN,JahPWH744,Female,2024-02-18,18/02/2024 17:21,18/02/2024 17:13,jah50,18/02/2024 17:21
81741d6b-235d-4aac-8e46-9b9a5ea058e5,Youth,Processors,Jigawa,Rural,Yes,Processing,Yes,Yes,WOFAN,Jigawa-WOFAN,RinFWK049,Female,2024-02-18,18/02/2024 14:47,18/02/2024 14:09,rin15,18/02/2024 17:23
465ef717-efa9-45d9-b39f-d5ba9379c782,Youth,Producers/Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,TauHBTS36,Female,2024-02-18,18/02/2024 14:50,18/02/2024 14:38,tau24,18/02/2024 17:23
5f97ca13-9eda-4b02-850f-77cee8584757,Youth,Processors,Kaduna,Rural,Yes,Production,Yes,No,WOFAN,Kaduna-WOFAN,IkaMMMG36,Female,2024-02-18,18/02/2024 11:02,18/02/2024 10:55,ika28,18/02/2024 17:23
12981bf4-d566-44c4-af85-4d71f5cf9038,Youth,Processors,Kaduna,Rural,Yes,Production,Yes,No,WOFAN,Kaduna-WOFAN,Ika6OWI05,Female,2024-02-18,18/02/2024 13:36,18/02/2024 13:27,ika28,18/02/2024 17:25
6428f472-d5fb-4b1e-a972-ff7898daeec4,Youth,Processors,Kaduna,Rural,Yes,Production,Yes,No,WOFAN,Kaduna-WOFAN,Ika8UA929,Female,2024-02-18,18/02/2024 15:26,18/02/2024 15:19,ika28,18/02/2024 17:26
2fc08f47-52ac-4a3d-a68e-c1e20f6198a6,Youth,Processors,Bauchi,Rural,Yes,Processing,Yes,Yes,WOFAN,Bauchi-WOFAN,Das4DVW46,Female,2024-02-18,18/02/2024 11:56,18/02/2024 11:00,das08,18/02/2024 17:34
bf729297-dbcd-46fc-a3e2-aa9ca6bc4a6a,Youth,Marketers,Jigawa,Rural,No,---,Yes,Yes,WOFAN,Jigawa-WOFAN,JahHX0539,Female,2024-02-18,18/02/2024 14:29,18/02/2024 14:23,jah80,18/02/2024 17:41
dc79b4bd-3d0c-4679-9665-4e525afdb4ed,Youth,Producers/Processors,Jigawa,Rural,Yes,Agro-Input_Dealer,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah86YY04,Female,2024-02-18,18/02/2024 10:27,18/02/2024 10:05,jah44,18/02/2024 17:43
b3298365-5274-4f0f-8c08-3e30c388b683,Youth,Producers/Processors,Jigawa,Rural,Yes,Production,Yes,Yes,WOFAN,Jigawa-WOFAN,JahE95639,Female,2024-02-18,18/02/2024 13:54,18/02/2024 13:46,jah44,18/02/2024 17:44
51ccb4d1-c326-4b14-b332-cc47b8b05aee,Youth,Producers,Kano,Rural,Yes,Agro-Input_Dealer,Yes,Yes,WOFAN,Kano-WOFAN,BebEFRF07,Female,2024-02-18,18/02/2024 11:03,18/02/2024 10:46,kir13,18/02/2024 17:45
