formid,Type of Financial Product/Service Accessed,Please Specify the  financial Product/Service,Date,4  Has your cooperative ever given you access to the following business development support services? | None,4  Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,4  Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,4  Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,4  Has your cooperative ever given you access to the following business development support services? | Export_assistance,4  Has your cooperative ever given you access to the following business development support services? | Financial_management,4  Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,4  Has your cooperative ever given you access to the following business development support services? | Personnel_administration,4  Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,4  Has your cooperative ever given you access to the following business development support services? | Others,4  Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,6  Are you satisfied with the product/service?,Comm_Partner_ID,Disability_Status_class,State,Cooperative_ID,username
a3a65d67-ea04-449c-b277-35cd8fa10d18,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauGBB0AC06,Persons with disability,Bauchi,BauV0NJ48,bau12
db8b2a1a-2437-449b-b962-b8cbeb10c1bb,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauUM6OB422,Persons with disability,Bauchi,BauV0NJ48,bau12
92967e92-a8c5-4876-91ee-38454cdf920d,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau3O8EE026,Persons with disability,Bauchi,BauV0NJ48,bau12
c2d36a36-c71f-45cb-bbf6-c7f7a2321329,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauFVLPT947,Persons with disability,Bauchi,BauV0NJ48,bau12
1854e2c7-6b62-4f4d-afa5-231520757c8f,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauAF09NG21,Persons with disability,Bauchi,BauV0NJ48,bau12
06ba5656-754f-42c1-b5cc-336569f669fb,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauN3SH1A03,Persons with disability,Bauchi,BauV0NJ48,bau12
858b6ff5-ae68-482d-bec7-1be247cfca7a,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauD93ZOT22,Persons with disability,Bauchi,BauV0NJ48,bau12
0fd00f14-ea14-494b-baea-591dd0c4a726,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau9A8VYW25,Persons with disability,Bauchi,BauV0NJ48,bau12
4c8e72c2-8584-4203-b99b-b9230fe4a803,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauNOA4O712,Persons with disability,Bauchi,BauV0NJ48,bau12
60eff2a7-638b-4751-9e27-553b9166a200,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauLTK9M601,Persons with disability,Bauchi,BauV0NJ48,bau12
0f3479e7-63e9-486d-8388-9806d84f059c,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau0G8U6X26,Persons with disability,Bauchi,BauFUPL26,bau12
89630d0c-56cc-4901-bde4-97867c8fa462,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauUVR0W238,Persons with disability,Bauchi,BauFUPL26,bau12
f6f6cab6-4162-4c30-ba15-30c170751a9b,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau5XXC1241,Persons with disability,Bauchi,BauFUPL26,bau12
11bb446f-421f-4e82-a7be-e48238658f75,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau3YP1A214,Persons with disability,Bauchi,BauFUPL26,bau12
ac440901-f246-4155-bf9b-dd22e8617d5d,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauU3ZEBP40,Persons with disability,Bauchi,BauFUPL26,bau12
b5344a01-9cf0-4d96-a359-00c057cc96d9,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauNJ5GQF28,Persons with disability,Bauchi,BauFUPL26,bau12
2bb12bd5-2be1-4f1d-924a-4879aaf32a32,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauYRHP2A01,Persons with disability,Bauchi,BauFUPL26,bau12
344a6ed7-0956-43d1-9ec1-d97b9557fb84,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauSCRWFE55,Persons with disability,Bauchi,BauFUPL26,bau12
3d6d420e-865b-4fe8-88f3-0677e991d5e5,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau5MWSR109,Persons with disability,Bauchi,BauFUPL26,bau12
dd64d975-1792-42e3-8279-67e62e13787e,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau0E0EGT25,Persons with disability,Bauchi,BauFUPL26,bau12
6502ea9e-36e2-48a1-8264-e0f1e3c9063b,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahSOZZPC09,Persons with disability,Jigawa,Jah8BUG11,jah84
0c47789a-60aa-4750-9221-8ffc46f9f10b,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,1,1,,,Yes,Yes,RinJILUS151,Persons with disability,Jigawa,Rin97MA30,rin21
2b67d197-8a7a-43be-860d-18f6ac887302,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau1LTGV829,Persons with disability,Bauchi,BauFUPL26,bau12
968f29ac-9dc6-448a-883b-f8ba923588c1,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau0A0RKL08,Persons with disability,Bauchi,BauFUPL26,bau12
48a77e51-f435-4c4f-a51b-89938b6a91ef,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau5PFR0213,Persons with disability,Bauchi,BauFUPL26,bau12
710eabd7-f405-4844-b5be-7e0bbf8cef9f,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauQ9V53N15,Persons with disability,Bauchi,BauFUPL26,bau12
1beebffb-fb42-4cdb-8b65-6e702a72f48e,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,IkaSI264357,Persons with disability,Kaduna,IkaOGFY14,ika34
1f2e7944-01e9-41ac-b1b6-6953099884c6,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauDN57QC02,Persons with disability,Bauchi,BauFUPL26,bau12
5d04f4d9-4289-4393-8f1f-fcd958609c63,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauME7XG208,Persons with disability,Bauchi,BauI65N50,bau12
10b7c960-609c-4a3a-929e-3edc1e87166e,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauHEKYUM47,Persons with disability,Bauchi,BauI65N50,bau12
a5b1faaa-8854-409e-9db0-27a112dd1d83,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauVEJ9R629,Persons with disability,Bauchi,BauI65N50,bau12
c156e3d1-23ac-43f4-9a18-da554656779a,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau7O3YEU19,Persons with disability,Bauchi,BauFUPL26,bau12
ba9408f6-3197-441e-861e-5f842fe1e474,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauFTGBBV42,Persons with disability,Bauchi,BauFUPL26,bau12
8c6fe4a6-d2fc-496e-9fd3-bb65b93ff839,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauD898D515,Persons with disability,Bauchi,BauFUPL26,bau12
cc170daf-7e62-45cf-a659-6222285fd812,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauZE1E4322,Persons with disability,Bauchi,BauV0NJ48,bau12
2cd416f1-930b-4f6c-afa3-41c34fc8fb48,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauO1RLPB37,Persons with disability,Bauchi,BauI65N50,bau12
07ebf0ac-049a-4188-9c8b-45caf93cc10d,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau4X2WXS05,Persons with disability,Bauchi,BauI65N50,bau12
efe38640-73e9-41cd-9526-183c3ee53dd2,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauIFGDGC42,Persons with disability,Bauchi,BauFUPL26,bau12
b3a12100-da25-4254-be85-e985a6007042,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauJD2XNF20,Persons with disability,Bauchi,BauFUPL26,bau12
bca55f94-a24f-4c01-bd04-33d51696c35b,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauYWTJTA32,Persons with disability,Bauchi,BauI65N50,bau12
e9700a62-1f50-42d2-a8df-5b99de111e3f,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauA4OXUS33,Persons with disability,Bauchi,BauI65N50,bau12
1558caeb-b344-427e-81fc-bcaa04adbcf8,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahYEFOMA43,Persons with disability,Jigawa,JahZKSL52,jah54
f4dffd1d-66e6-425e-b7c0-2ef9e254efd2,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauVXX28U12,Persons with disability,Bauchi,BauI65N50,bau12
6508df93-15c1-4bc9-8867-f2bddee14db6,Deposit_Account,---,2024-06-19,,1,,1,,1,1,1,1,,,Yes,Yes,BauE77EOY11,Persons with disability,Bauchi,BauI65N50,bau12
5306364a-1731-4a50-a912-1a23b57ffea9,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauAR0D2B10,Persons with disability,Bauchi,BauI65N50,bau12
d50a1dab-caf6-408e-97fe-d8a6579e3b11,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau777KXN05,Persons with disability,Bauchi,BauI65N50,bau12
75ea39dc-4246-49c9-b5c1-1338ab4f1fda,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauEIJM6L18,Persons with disability,Bauchi,BauI65N50,bau12
1d9087c3-6ff8-4274-a450-ec626e43e1f0,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauHC457N11,Persons with disability,Bauchi,BauI65N50,bau12
52f51261-5ef7-41ff-8174-24f15f367f44,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau1E2JXK57,Persons with disability,Bauchi,BauI65N50,bau12
b16a4b0c-fdca-4a78-ba0b-7200d1699f77,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauEZA8Q602,Persons with disability,Bauchi,BauI65N50,bau12
dc5cae3e-9d9b-4316-ac91-d95294f21fc0,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauX3KJ7749,Persons with disability,Bauchi,BauI65N50,bau12
a2dedcac-cefa-46df-9fa5-b135cad78482,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauBWAZW243,Persons with disability,Bauchi,BauI65N50,bau12
fde17a80-83e0-4345-bcea-9838c9104d5e,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauBB1T7635,Persons with disability,Bauchi,BauI65N50,bau12
bb570d49-87dc-4696-ad79-6abf89e68a5c,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauCDH28N43,Persons with disability,Bauchi,BauI65N50,bau12
fc1e3e08-abbc-47b4-b114-2dd21e48b0a7,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau2MAV1F58,Persons with disability,Bauchi,BauI65N50,bau12
a835dd93-42f7-4cc5-97d1-742186d56f6b,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau7HY3K720,Persons with disability,Bauchi,BauI65N50,bau12
149bb32d-ad9e-43ee-82d0-13ddd1330021,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauTPCMNP55,Persons with disability,Bauchi,BauI65N50,bau12
8ffe3bf9-fe92-4b12-855e-5661f6616f16,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauS7JZ3G18,Persons with disability,Bauchi,BauFUPL26,bau12
4f10f1ca-3faf-4387-a0ee-f113c8680e05,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,IkaAL197G01,Persons with disability,Kaduna,IkaOGFY14,ika34
f48c8b0a-4d79-4e33-b092-ee20073f4b98,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauGJGFXL49,Persons with disability,Bauchi,BauFUPL26,bau12
f52e1eeb-4c2d-434a-bb4a-315ffc7a53ec,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauP4H8D800,Persons with disability,Bauchi,BauFUPL26,bau12
ba21193c-c31f-407a-b16b-f77d73259e77,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau3L32GO55,Persons with disability,Bauchi,BauFUPL26,bau12
76c1c6a4-9f2f-4b27-ba5a-226376bafd12,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauCRYCDN23,Persons with disability,Bauchi,BauFUPL26,bau12
a0107790-3b22-4c63-bb88-056f0f5816c4,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauI7DZII47,Persons with disability,Bauchi,BauFUPL26,bau12
50939532-ca2a-41e2-80b2-c352968760b8,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauTK3VS314,Persons with disability,Bauchi,BauFUPL26,bau12
223ccc9c-f85f-4ed4-b3c6-2c65a2d90121,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau0PYY2W11,Persons with disability,Bauchi,BauFUPL26,bau12
1a373ed9-703c-4d18-aa94-8126676a9d2a,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauHL4DJ051,Persons with disability,Bauchi,BauFUPL26,bau12
d66948e2-40d0-4b30-8730-fa3b05d29365,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau8R3WVQ23,Persons with disability,Bauchi,BauFUPL26,bau12
ccd428a6-20a4-471f-a182-59e020759812,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau1HOL2V16,Persons with disability,Bauchi,BauI65N50,bau12
cbec9c71-a878-44c9-a020-789504adab9d,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauAF0N6715,Persons with disability,Bauchi,BauI65N50,bau12
810cf6a1-2679-4536-abcb-cc16519b692f,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau0JRWX727,Persons with disability,Bauchi,BauI65N50,bau12
f8c9f628-b523-4c75-ba78-950532253cbb,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauEDNMIG24,Persons with disability,Bauchi,BauI65N50,bau12
3bb6786e-134e-496b-8c67-ac79424c6dbd,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau9W8XUK59,Persons with disability,Bauchi,BauI65N50,bau12
937ac8c6-d6e0-4542-823f-ab03ba36b041,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauMQ14IQ37,Persons with disability,Bauchi,BauI65N50,bau12
340ab6dc-3399-4318-8d08-6011a9a18399,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauBR36VQ40,Persons with disability,Bauchi,BauI65N50,bau12
90c82209-a7b6-4f29-b063-9daf14793a93,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,Rin2JQ22818,Persons with disability,Jigawa,Rin97MA30,rin21
3b7ea234-e205-4d30-94a3-0532c7b0a27a,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauI7CFB537,Persons with disability,Bauchi,BauI65N50,bau12
59a18265-61e0-4547-8b0b-a2afaffe8191,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauWYAPH107,Persons with disability,Bauchi,BauN7VZ35,bau12
2096802c-ae52-48cf-bc1f-c26de715262f,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauMYWGBK53,Persons with disability,Bauchi,BauN7VZ35,bau12
b95f2634-9943-44a5-b8b7-43392524431a,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauFO2D1G32,Persons with disability,Bauchi,BauN7VZ35,bau12
b852bcff-050e-41c8-8c5b-0c9533be6d4c,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauHHC6D802,Persons with disability,Bauchi,BauN7VZ35,bau12
4d37cf9f-d17c-4323-9ef2-a9429ed6686e,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau3PM9DZ25,Persons with disability,Bauchi,BauN7VZ35,bau12
e84881f3-f464-49c7-8798-4d1d09027cbf,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauF8K9NI40,Persons with disability,Bauchi,BauN7VZ35,bau12
7948dc3c-8d7d-4720-927c-b4c17ce3ab0e,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahA3J4E724,Persons with disability,Jigawa,Jah8BUG11,jah84
eedf0f48-fcc0-4c70-96aa-8dc9a35fcd01,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau9MU9QA42,Persons with disability,Bauchi,BauN7VZ35,bau12
19104585-f362-403b-aed5-ae8da2b0e1d1,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauP9JT7F46,Persons with disability,Bauchi,BauN7VZ35,bau12
b3d01f3c-5f1f-410a-a9aa-2805b0e2068b,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,BebMIMQ6W53,Persons with disability,Kano,BebAKA049,tun08
32d08247-c8b4-4c2c-a704-96ace2641a72,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauDBNWHP03,Persons with disability,Bauchi,BauN7VZ35,bau12
86f0d2a2-5ea7-48f9-8609-ac1c1770d761,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau2U0NFP38,Persons with disability,Bauchi,BauN7VZ35,bau12
0760fdd2-9d98-4810-ac5a-8d7e338f1c7e,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau5DWL8S17,Persons with disability,Bauchi,BauN7VZ35,bau12
09a11a7b-068a-4a46-ba05-0e96b6d0c2fd,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauVIO7VL10,Persons with disability,Bauchi,BauN7VZ35,bau12
34485a7e-7117-4f53-8b3b-e78975018840,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahJOPR6R04,Persons with disability,Jigawa,JahWPZF55,jah41
7f6a0f59-2314-4011-a305-45acfdafadfa,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau1QY43K12,Persons with disability,Bauchi,BauN7VZ35,bau12
a4213bf9-7573-450f-976f-438c3acc259d,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauX1FLXV40,Persons with disability,Bauchi,BauN7VZ35,bau12
a3b1e12c-b3c5-4453-905e-4b3fb9ea7c77,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau1C0N3Z42,Persons with disability,Bauchi,BauN7VZ35,bau12
304cc8fb-ee0f-4786-ac4e-2f5f614cb68b,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauZDQXE245,Persons with disability,Bauchi,BauN7VZ35,bau12
227d4de7-02dc-43d5-877d-fa54ca8fd83f,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau32UOWE19,Persons with disability,Bauchi,BauN7VZ35,bau12
a2bbc180-7781-405a-b8c2-c959d256f70a,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauWN6JQ522,Persons with disability,Bauchi,BauN7VZ35,bau12
9e727c92-200b-44f3-9d9d-f5a2a03ce019,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauALQYZ506,Persons with disability,Bauchi,BauN7VZ35,bau12
80263638-c65c-4af3-86f4-2d8c7292c632,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau6B9WTC07,Persons with disability,Bauchi,BauN7VZ35,bau12
a9dbb397-d342-46e8-b467-9494e9636a6e,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauFOKJ6357,Persons with disability,Bauchi,BauN7VZ35,bau12
87218c72-7d40-48e7-8f0a-03d5e3d4165d,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauWV1XN207,Persons with disability,Bauchi,BauN7VZ35,bau12
341c51d9-0683-44bd-919c-3d1266d63f99,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauXFIZ9P38,Persons with disability,Bauchi,BauN7VZ35,bau12
1e49cf03-2c4e-47f1-bdba-15cde942313f,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauBBRVNL47,Persons with disability,Bauchi,BauN7VZ35,bau12
4c2b1d21-ee6a-4a2b-9181-45fba4d753e7,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah9YR08805,Persons with disability,Jigawa,JahI6U125,jah78
e21d8cdf-9028-408a-830c-5d4e138550ec,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Bau4KLTEH22,Persons with disability,Bauchi,BauN7VZ35,bau12
e90f09c2-43b1-4ae2-ae81-2fc944354e2f,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauB7K5QD05,Persons with disability,Bauchi,BauN7VZ35,bau12
54c27271-fc8f-45c4-aaa6-36c4eaf94c0e,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauJAZ2HU17,Persons with disability,Bauchi,BauN7VZ35,bau12
5db521f8-48e0-4229-839d-5a907455faae,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauFGMHEM59,Persons with disability,Bauchi,BauN7VZ35,bau12
d0d639e9-3b3b-48c0-9e97-4ac1f89e7889,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauCF0TOZ39,Persons with disability,Bauchi,BauN7VZ35,bau12
7b143e0c-3c9f-4448-b58d-3c197b12d647,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,BauDM2Y3301,Persons with disability,Bauchi,BauN7VZ35,bau12
7219ea3e-3edd-4b2f-a8f6-2edf059d7b74,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,IkaSQ6WVY02,Persons with disability,Kaduna,IkaOGFY14,ika34
cb531405-3cc0-49f7-814c-ebbb7d599790,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,RinRROKHB47,Persons with disability,Jigawa,Rin97MA30,rin21
21e3b773-6bb9-4758-a3bd-8178ec4be832,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Jah2FI1H129,Persons with disability,Jigawa,Jah6O1F58,jah49
95909772-f791-4c86-910a-c2bafce23dfa,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,IkaGUJHF337,Persons with disability,Kaduna,IkaOGFY14,ika34
64bedd06-2281-42e8-9223-f0e283ef08fd,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahJBGLU502,Persons with disability,Jigawa,JahZKSL52,jah54
c28edbe8-d87e-4037-a918-7ad0bc732445,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,RinWQ1TO219,Persons with disability,Jigawa,Rin97MA30,rin21
a0014661-27b9-455a-8292-9461871cc362,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahLF4R8T13,Persons with disability,Jigawa,JahF09H00,jah66
c53985b4-0fdf-47f7-a320-6b2831443d69,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahHZ2A7P36,Persons with disability,Jigawa,Jah6O1F58,jah49
8d1e72e0-8d7a-4ce6-b3c2-1167c682c10f,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahNARMUZ06,Persons with disability,Jigawa,Jah8BUG11,jah84
6fcabf4c-d6f2-4e36-94fb-7295e65a1778,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,RinT5OK3D32,Persons with disability,Jigawa,Rin97MA30,rin21
1aee57b3-3e3d-4d0a-ae99-8ed0fe6e11a6,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahC13N2U04,Persons with disability,Jigawa,Jah6O1F58,jah49
2bebc716-36ef-48c2-9dad-8fb2ce584142,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah4RM5M855,Persons with disability,Jigawa,JahI6U125,jah78
56a66216-6f02-4fa3-8029-f6112cdf9036,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahJWX4YY06,Persons with disability,Jigawa,Jah8BUG11,jah84
6365949c-bed8-45d4-ba23-785d026290e7,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahHMDQ9I36,Persons with disability,Jigawa,JahWPZF55,jah41
ea9b9a77-4192-462d-a066-1b78350e0a01,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,BebU23V2N15,Persons with disability,Kano,BebAKA049,tun08
61f2e217-fbdf-4618-9663-68ab4358cbde,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,Jah8O282D43,Persons with disability,Jigawa,JahF09H00,jah66
e124c33d-d5f2-4001-b5ba-ade35328730c,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,RinFLJJ7A54,Persons with disability,Jigawa,Rin97MA30,rin21
e2e71559-ba8b-4cb4-b11c-f651cc0528b0,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,IkaUK0LSO44,Persons with disability,Kaduna,IkaOGFY14,ika34
