formid,NameofInputDistributionCenter,farmingseason,Date,Cluster_Unique_ID,State,Implementing_Partner,form/Inputs_for_maize/NPK_bags_to_Kg_Maize,form/Inputs_for_maize/UREA_bags_to_Kg_Maize,form/inputs_for_rice/NPK_bags_to_Kg_Rice,form/inputs_for_rice/UREA_bags_to_Kg_Rice,form/inputs_for_groundnut/NPK_bags_to_Kg_Groundnut,form/inputs_for_groundnut/UREA_bags_to_Kg_Groundnut,form/inputs_for_sorghum/NPK_bags_to_Kg_Groundnut,form/inputs_for_sorghum/UREA_bags_to_Kg_Groundnut,form/Input_totals/Total_Maize_Seed,form/Input_totals/Total_Rice_Seed,form/Input_totals/Total_Groundnut_Seed,form/Input_totals/Total_Sorghum_Seed,form/Input_totals/Totak_NPK,form/Input_totals/Total_UREA,form/Input_totals/Total_Glyphosate_ForceUP,form/Input_totals/Total_Butachlor,form/Input_totals/Total_AgriForce,form/Input_totals/Total_LaraForce,form/Input_totals/Total_SAAF,form/Input_totals/Total_GuardForce,form/Input_totals/Total_Atrazine,form/Input_totals/Total_VInash,form/Input_totals/Total_Lambda,form/Input_totals/Total_Aflasafe,form/Input_totals/Total_NPK_to_Kg,form/Input_totals/TotalUREA_to_Kg,form/Input_totals/Total_Glyspring,form/Input_totals/Total_Rice_pro,form/Input_totals/Total_Cotrazine,form/Input_totals/Total_Vanguish,form/Input_totals/Total_Striker,form/Input_totals/Total_Buster,form/Input_totals/Total_Hallakat,username
374fe0f5-3194-4b5c-a29b-d5245005e168,wofan center,Wet_Season,2024-07-05,GarKDBP53,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,0,0,0,0,10,200,150,0,0,0,0,0,0,0,bun03
cc8d06b1-a6ab-41ff-839f-9418601dea69,Wofan Center,Dry_Season,2024-07-01,TauUA7F16,Jigawa,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tau23
d308c9ab-019a-4f59-8bb8-6067a7b8762b,wofan center,Wet_Season,2024-07-08,BunY6P612,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,bun03
e6883eb8-dfee-48ba-8657-071996e998f3,Wofan Center,Dry_Season,2024-07-01,Tau00T741,Jigawa,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tau23
b14ba026-f30c-43c7-abe7-d6ae95d85215,good,Wet_Season,2024-07-14,GarEVZM47,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,0,200,150,0,0,0,0,0,0,0,bun03
19329fc9-5277-484f-bba2-7fb4bf59ecbf,wofan center,Dry_Season,2024-06-27,Gar5J3M27,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,bun07
fa3c78f5-81c2-47bf-a717-2fa38503456f,wofan center,Wet_Season,2024-07-03,GarYGMF11,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,2,0,0,0,200,150,0,0,0,0,0,0,0,bun07
cf839075-6458-4146-9f24-052c7ba421b7,wofan,Wet_Season,2024-07-06,BunTL4829,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,4,0,0,2,2000,2,0,0,0,20,200,100,0,0,0,0,0,0,0,bun07
a52b908b-0807-4b67-ace7-cd46cc0139e7,wofan center,Wet_Season,2024-07-04,GarQJKE22,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,bun18
74c17ec0-4afe-4921-b5cd-d0d284e18a28,WOFAN Ikara women processing center,Wet_Season,2024-07-09,Ika9FIH59,Kaduna,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,1000,2,0,0,0,10,200,150,0,0,0,0,0,0,0,ika24
10647078-0edb-4013-9853-46844dfe3be1,Wofan Centre,Dry_Season,2024-07-01,Beb6N2R11,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun23
fd42cf95-3887-4440-a476-d210a1f2e87a,wofan center,Dry_Season,2024-07-05,Gar03E531,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,gmm66
ff7c76d3-97b0-4476-8e10-9ab747c08734,good,Wet_Season,2024-07-04,GarU5TL19,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,gmm66
5a44c849-125b-4d98-9399-12cdfb84b731,Wofan Centre,Dry_Season,2024-07-02,BebGFT931,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun23
a32bb38b-65f6-4fdb-8161-cecb9b50e1f5,Wofan,Dry_Season,2024-07-01,BebYO9M13,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,2,0,0,0,200,100,0,0,0,0,0,0,0,tun23
779ac635-e305-42c6-b7ac-a4c7e1c3584f,Wofan,Dry_Season,2024-07-02,TudTJO144,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun23
ed572426-477c-4f15-a74d-79101eb80fea,Wofan,Dry_Season,2024-07-02,TudHEBM03,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun23
300592d8-8847-40ce-9b53-6c5a4946d0d6,wofan center,Wet_Season,2024-07-02,GarWSWE06,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,gmm67
c0379177-d484-4b7d-b731-6a77ad9811f9,wofan center,Wet_Season,2024-07-02,Gar2XRT18,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,gmm67
4c4be940-9a13-44b7-9cc0-08ddd415efab,Wofan,Dry_Season,2023-07-02,TauG3R955,Jigawa,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tau23
c0b964bc-53f2-4427-a300-a5b5edbfcbd7,good,Wet_Season,2024-07-04,GarT33B41,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,gmm67
adb71a2c-c297-4696-b680-003c21012190,wofan,Wet_Season,2024-07-05,BebLFTQ31,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,kir01
d6cfc8b9-0c1e-4b9c-8349-14120e6992e1,good,Wet_Season,2024-07-04,Beb2R3O12,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,kir01
4062176b-3ae9-4200-849d-43c777f06f45,wofan,Wet_Season,2024-07-02,BebH9DF58,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,kir01
8dc443ba-d6b9-4456-be87-9f58ef68dcd7,wofan,Wet_Season,2024-07-02,BebRMYP53,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,kir01
8b15a118-68e2-4862-bb20-c4cb99fe0b36,wofan,Wet_Season,2024-07-03,KalOUWM20,Gombe,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,kal15
d93d66e9-d8d8-468f-9e85-47c0836d66f9,good,Dry_Season,2024-07-02,Kal4J5G53,Gombe,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,kal15
89bbb71f-c4e5-4be3-9dbc-e4e66bd7fc78,good,Wet_Season,2024-07-01,GarW4NB00,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,gmm69
7360c750-6bd6-467d-841f-af197ba969ff,wofan center,Wet_Season,2024-07-02,GomS0MF33,Gombe,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,gom25
f8b6d18b-21af-40ac-a773-51250734b6da,wofan center,Wet_Season,2024-07-05,Gom5JTU58,Gombe,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,gom25
07911510-5328-46b1-b72c-2a54aec61c4d,wofan,Wet_Season,2024-07-04,GomL0HO23,Gombe,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,2,0,0,20,200,150,0,0,0,0,0,0,0,gom25
235dccd9-171d-421c-8135-5502074e0e7b,good,Wet_Season,2024-07-06,Jah2P3O47,Jigawa,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,0,0,0,2,2000,2,2,0,0,20,200,150,0,0,0,0,0,0,0,jah60
883b95cb-84bf-40f6-af99-e97ca7e2da75,Wofan,Dry_Season,2024-07-01,TudOIPV50,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun22
3e4df2bb-03f7-4edc-89fa-a0d1d0bad7c9,Wofan,Dry_Season,2024-07-01,BebQ4HU51,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun22
904d83cc-f867-4a1a-939a-6e9f155f3f56,Wofan,Dry_Season,2024-07-02,BebH60A19,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun22
53fc1a71-bab4-46c0-9a40-5c778ffbcbb0,wofan,Wet_Season,2024-07-03,Ika25SB38,Kaduna,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,2,0,0,20,200,100,0,0,0,0,0,0,0,ika13
75d3c55e-e5e5-4148-9241-f42c3ad055ca,Wofan,Dry_Season,2024-07-01,TauHLBO01,Jigawa,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tau23
0ecc18f5-2fee-4561-b11d-0b1bfba8bb06,Wofan,Dry_Season,2024-07-01,Tau052826,Jigawa,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tau23
19a2672e-974f-448a-8fe4-5a8a099619a4,Wofan,Dry_Season,2024-07-01,TauO4DV49,Jigawa,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tau23
32460058-a18f-4914-aaae-6de55fa871d4,Wofan Center,Dry_Season,2024-07-02,Tau09V727,Jigawa,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tau23
e9def9e9-6a4b-42a8-9999-ec05f3cf9b3f,Wofan,Dry_Season,2024-07-01,Tau6HWB20,Jigawa,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tau23
7dff299c-39b1-4024-8720-0b5631a32717,wofan,Wet_Season,2024-07-03,IkaWYK416,Kaduna,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,ika35
e1ed8be9-aa25-45aa-8fd5-7f58f3a6b2da,wofan,Wet_Season,2024-07-08,Ika0SSL57,Kaduna,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,2,0,0,20,200,150,0,0,0,0,0,0,0,ika35
b8f7ee17-065b-46d6-8c64-2bdcc574423a,WOFAN,Dry_Season,2024-07-02,TudAN6142,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun21
21e984f4-e850-49e0-87a1-145a9459b61a,wofan,Wet_Season,2024-06-27,IkaOHO155,Kaduna,WOFAN,200,200,---,---,---,---,---,---,50,,,,4,4,2,0,0,2,2000,2,0,0,0,20,200,200,0,0,0,0,0,0,0,ika35
04ef67cb-51f7-4524-9430-bf298ca4b52d,WOFAN,Dry_Season,2024-07-01,Beb2H8V51,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun21
9e4b5703-1dff-4018-93c5-a1371ccd9c24,wofan,Wet_Season,2024-07-08,Ika04AV40,Kaduna,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,ika35
4949b451-266d-429e-a13d-d5255aa0266d,WOFAN,Dry_Season,2024-07-02,BebHQQI18,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun21
9995f880-b792-4499-9051-c73667d20e98,WOFAN,Dry_Season,2024-07-02,Tau2D3Y50,Jigawa,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tau23
1b7c0c62-7a58-4cc0-a642-06ecd42d970d,good,Wet_Season,2024-07-01,IkaSDP909,Kaduna,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,ika35
a5d155d5-306b-48e1-8100-7790c0933298,good,Wet_Season,2024-07-03,Ika8OF026,Kaduna,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,ika35
23e3d35f-fb36-4ee1-9319-d549304f3416,good,Wet_Season,2024-06-27,IkaNN8O39,Kaduna,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,ika35
bc338282-2378-4316-b077-22b3536fd4d1,wofan,Wet_Season,2024-07-07,IkaYYHO12,Kaduna,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,ika35
36fde143-c429-4d8f-b4ff-72dd6bbfa9bd,wofan,Wet_Season,2024-07-09,IkaPVYU15,Kaduna,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,ika35
a332980d-8e53-4469-869f-4efceb3536d9,WOFAN,Dry_Season,2024-07-01,Tau3Q9V21,Jigawa,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tau23
8d31c58d-bba3-403c-97a8-757fd2cad0c8,wofan,Wet_Season,2024-07-01,Ika772Q53,Kaduna,WOFAN,200,150,---,---,---,---,---,---,60,,,,4,3,2,0,0,2,2000,2,0,0,0,20,200,150,0,0,0,0,0,0,0,ika35
0b670f74-a8b8-4af6-8f57-6f49db018cc1,WOFAN,Dry_Season,2024-07-01,BebIGDH57,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun20
b51b011a-0b4f-4d72-929e-5fac2f0b3233,WOFAN CENTRE,Dry_Season,2024-07-01,Beb97JN49,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun20
77620b1a-f5ef-4250-9f4f-3289314c8aef,WOFAN CENTRE,Dry_Season,2024-07-01,TudSDMA33,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun20
59f7f734-025c-43f7-9c2f-196123a17eeb,WOFAN,Dry_Season,2024-07-02,TauVFWO49,Jigawa,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tau23
7519c110-cbab-40e5-83c6-3edd057ac74f,WOFAN,Dry_Season,2024-07-02,TauOHDD02,Jigawa,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,5,200,100,0,0,0,0,0,0,0,tau23
ea06efff-9d80-4e9f-9774-cc031e9fb5dd,wofan,Wet_Season,2024-07-05,Ika7TIW04,Kaduna,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,2,0,0,20,200,150,0,0,0,0,0,0,0,ika35
a9b9d220-7156-4351-bcf8-1e63d2a785ff,wofan,Wet_Season,2024-07-06,IkaDWYQ02,Kaduna,WOFAN,200,200,---,---,---,---,---,---,50,,,,4,4,2,0,0,2,2000,2,0,0,0,20,200,200,0,0,0,0,0,0,0,ika35
6e5d3afb-8b9e-48a3-a9e9-68f75298a963,wofan,Wet_Season,2024-07-03,Ika25SB38,Kaduna,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,20,200,100,0,0,0,0,0,0,0,ika35
e8ce1909-8fbf-4aa7-be59-733311f87b06,WOFAN,Dry_Season,2024-07-02,TauALLJ28,Jigawa,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tau23
d3d07f7b-6b28-4b14-b61b-8e59d8e9147b,WOFAN,Dry_Season,2024-07-01,BebVOPY37,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun19
a1c75da9-2199-4620-91ec-f3c143396dff,WOFAN,Dry_Season,2024-08-14,BebIWQ104,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun19
6535461a-aa42-4ea5-9868-914f8ba891ab,WOFAN,Dry_Season,2024-07-08,BebLBNF07,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun19
ec6d7f8e-9414-4ede-a88e-7d52b6c489dc,WOFAN,Dry_Season,2024-07-01,BebDSW526,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,5,200,100,0,0,0,0,0,0,0,tun18
38513335-bb99-4594-95d3-0ccf10aecd8d,WOFAN,Dry_Season,2024-07-16,BebXSW004,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun18
33fc9797-af23-4f0d-a990-87a257ff0eee,WOFAN,Dry_Season,2024-07-01,TudQYFS08,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun18
5b458bed-be47-417c-998c-1ace0a403e28,WOFAN,Dry_Season,2024-07-01,BebG4X115,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun14
6691e702-c25c-47b2-b21a-59a49fc91dcf,WOFAN,Dry_Season,2024-07-01,BebYM9219,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun14
c1e37969-d63c-46f2-a7f2-c95729f149ef,WOFAN,Dry_Season,2024-07-02,BebTYDM56,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun14
84592a41-1e68-4f18-846f-9e3ec81174c3,WOFAN,Dry_Season,2024-07-02,TudWCVZ31,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun17
53f6618b-dd1b-49dc-91e5-0c5d34354983,WOFAN,Dry_Season,2024-07-01,Tud5IMP55,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun17
d99c6584-8a3f-46a0-899e-654c8a79dedf,WOFAN,Dry_Season,2024-07-02,BebXFR452,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun17
68d72013-a093-47b3-aedf-b70c128ee66a,WOFAN,Dry_Season,2024-07-02,GarV1OT21,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun08
29d3ddd4-14bd-4217-a2a1-59690ede1254,WOFAN,Dry_Season,2024-07-01,Tud0CH528,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun08
7c344aa6-30f6-42cd-a5c8-5514a6f90818,WOFAN,Dry_Season,2024-07-02,BebUKFO59,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun08
401ca21b-075a-4a29-af70-281ad4204647,WOFAN,Dry_Season,2024-07-02,Tud1BBG47,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun02
73d5ab65-5c25-45a9-a7d8-83c796f72f49,WOFAN,Dry_Season,2024-07-02,TudE9PJ22,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun02
59499c83-de36-4b7d-8258-9c65a6d1e656,WOFAN,Dry_Season,2024-07-12,TudVTGV01,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun02
fc952fa7-2bc2-4102-8ef1-f26ac1669a92,WOFAN,Dry_Season,2024-07-06,TudZ9TC08,Kano,WOFAN,200,100,---,---,---,---,---,---,50,,,,4,2,2,0,0,2,2000,2,0,0,0,2,200,100,0,0,0,0,0,0,0,tun01
6f45fd9f-eeec-4ee4-bed0-d11139989354,WOFAN center,Wet_Season,2024-07-06,AkkXBVT22,Gombe,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,akk01
c5c159c8-0c3d-47ae-a27e-d46f6aef81c1,WOFAN center,Wet_Season,2024-07-06,GarSIBV21,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,bun02
49fe9f94-cb42-4cb5-bf2a-69764043fc62,WOFAN center,Wet_Season,2024-07-06,GarH0HK19,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,bun02
339a9c4d-5cb6-4949-9be4-27a61ed8ee8c,WOFAN center,Wet_Season,2024-07-06,BunUXB418,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,bun03
9b04fe61-5530-465b-8208-a0dc0b54ca9a,WOFAN center,Wet_Season,2024-07-06,Bun0O2U32,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,bun03
bd4f3ae1-9832-46df-bba3-e660470880d6,WOFAN center,Wet_Season,2024-07-06,GarYJW058,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,bun07
db5de6f9-9a89-48b2-939e-0eb7dc860d45,WOFAN center,Wet_Season,2024-07-06,IkaR3KB19,Kaduna,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,ika35
5f381113-fb18-4bb6-9c17-cd8385bd4087,WOFAN center,Wet_Season,2024-07-06,BebNG5D23,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir01
7ad3f747-21fe-481a-9827-eba4733ebdc7,WOFAN center,Wet_Season,2024-07-06,KirMDUZ47,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir07
7e9f7341-d355-4773-9c80-4926e3743917,WOFAN center,Wet_Season,2024-07-06,Kir9OP158,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir07
96b8433b-c77f-457d-8fa7-a3299809e8ef,WOFAN center,Wet_Season,2024-07-06,KirZ3DT45,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir07
a1718e7c-1500-49d7-a5eb-45d854a14da6,WOFAN center,Wet_Season,2024-07-06,BebSQII42,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
6741821d-a665-40f3-8cf6-3f57884eec66,WOFAN center,Wet_Season,2024-07-06,Beb51AQ31,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
48b004f8-7137-47ae-9d7f-c9d20a6eb2c9,WOFAN center,Wet_Season,2024-07-06,BebFH8D19,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
588bd175-87c9-4630-8fca-cde76c25c5be,WOFAN center,Wet_Season,2024-07-06,Beb7QFE24,Kano,WOFAN,200,150,---,---,---,---,---,---,50,,,,4,3,2,0,0,2,2000,2,0,0,0,2,200,150,0,0,0,0,0,0,0,kir11
