formid,Training_or_Title,EW_ID,received_on
83d9e664-2bf9-4a8b-99ef-ec50276da17d,"Group_formation,_and_dynamics_for_financial_inclusion",Jah325,19/05/2025 21:01
d9c61f2d-9c71-4129-aace-94aacc72e3a4,ICT_solutions_for_agriculture,Jah325,19/05/2025 21:01
baeba50e-5143-4992-9f9d-0af626f9124d,GAP_&_crop_management,Jah325,19/05/2025 21:01
aa357b81-1ec4-421b-888c-f649b488051f,Comm._Partner_Registration,Jah326,19/05/2025 21:01
72211a4c-e58d-4412-b85a-375d30875d4d,"Group_formation,_and_dynamics_for_financial_inclusion",Jah326,19/05/2025 21:01
9d3e41b7-06bc-4eb0-9448-d10a48dcccfb,ICT_solutions_for_agriculture,Jah326,19/05/2025 21:01
fb146c04-166d-4090-8889-34326b71ba7a,GAP_&_crop_management,Jah326,19/05/2025 21:01
b83e6618-c030-4144-8092-fbfba0f1d9d7,Comm._Partner_Registration,Jah327,19/05/2025 21:01
79db1bc4-1cd5-4ff2-b5fe-f751b59f9f97,"Group_formation,_and_dynamics_for_financial_inclusion",Jah327,19/05/2025 21:01
3e570de7-4db7-4548-a6a8-a9f52ee820d5,ICT_solutions_for_agriculture,Jah327,19/05/2025 21:01
6f210304-60c6-4f47-9dae-1cee49a93365,GAP_&_crop_management,Jah327,19/05/2025 21:01
0ca5248c-e7ad-4acc-a65f-2b718ae64737,Comm._Partner_Registration,Jah328,19/05/2025 21:01
1aa2d3c0-3652-4877-b7d4-a395da97b9f0,"Group_formation,_and_dynamics_for_financial_inclusion",Jah328,19/05/2025 21:01
77ab4629-5bc7-4d52-a0ea-e145b96b9d7d,ICT_solutions_for_agriculture,Jah328,19/05/2025 21:01
e52df562-7ac9-4d72-a157-12b5a2fa2b25,GAP_&_crop_management,Jah328,19/05/2025 21:01
d10b7cb0-a967-4838-92ad-252c03cceb97,Comm._Partner_Registration,Jah329,19/05/2025 21:01
22b5f85c-d9cc-4e8f-94cf-9d5e29c120c0,"Group_formation,_and_dynamics_for_financial_inclusion",Jah329,19/05/2025 21:01
7d66f0e1-7e54-45de-85b5-a51f1f56cd38,ICT_solutions_for_agriculture,Jah329,19/05/2025 21:01
344d75c8-09e1-41fa-be6f-37204cadfd48,GAP_&_crop_management,Jah329,19/05/2025 21:01
fab59faf-bf68-4fb7-bddc-cef880ede291,Comm._Partner_Registration,Jah330,19/05/2025 21:01
f7e7ae57-415a-488d-801f-659ba6498e42,"Group_formation,_and_dynamics_for_financial_inclusion",Jah330,19/05/2025 21:01
05f19156-7927-4552-b782-b4cd28dd99eb,ICT_solutions_for_agriculture,Jah330,19/05/2025 21:01
45d6a8d4-361c-4981-8d0a-9536f420b0a2,GAP_&_crop_management,Jah330,19/05/2025 21:01
982d5d29-13a2-40f7-bf45-d8ae5bb3a4fb,Comm._Partner_Registration,Jah331,19/05/2025 21:01
a893c953-ea15-4881-9be7-5368d691fcd0,"Group_formation,_and_dynamics_for_financial_inclusion",Jah331,19/05/2025 21:01
21a6f483-bea8-410f-adfa-fcc61b6bdeea,ICT_solutions_for_agriculture,Jah331,19/05/2025 21:01
15905948-cefb-4ef3-a1a1-7ab4575e2f92,GAP_&_crop_management,Jah331,19/05/2025 21:01
358f43c0-bf21-4fc1-a315-85111c51881b,Comm._Partner_Registration,Jah332,19/05/2025 21:01
2e2c1922-4be0-46d7-8f9c-93b6d93af074,"Group_formation,_and_dynamics_for_financial_inclusion",Jah332,19/05/2025 21:01
64837b1d-a782-49d3-8816-a8413fb67e76,ICT_solutions_for_agriculture,Jah332,19/05/2025 21:01
8358a386-79ef-40cb-9a29-a7ce33d50771,GAP_&_crop_management,Jah332,19/05/2025 21:01
432a4cb1-40e8-4f65-897b-d0a4c8bd813b,Comm._Partner_Registration,Jah333,19/05/2025 21:01
271e4e87-3427-4c0d-88d3-6d5f82ea2b4e,"Group_formation,_and_dynamics_for_financial_inclusion",Jah333,19/05/2025 21:01
f7e0ecc2-d691-4813-84bf-00549fcc5692,ICT_solutions_for_agriculture,Jah333,19/05/2025 21:01
54a671b0-6a66-4cfa-adc7-d0efce225bd9,GAP_&_crop_management,Jah333,19/05/2025 21:01
eb147335-1f97-40fc-b673-de270228460c,Comm._Partner_Registration,Jah334,19/05/2025 21:01
049d0579-25f9-4098-89e6-7735a4bd1be9,"Group_formation,_and_dynamics_for_financial_inclusion",Jah334,19/05/2025 21:01
96ac388f-6338-4a91-a0b5-a851933c32bd,ICT_solutions_for_agriculture,Jah334,19/05/2025 21:01
4b918ee3-3bcd-4b2c-b78d-3568572b1bd6,GAP_&_crop_management,Jah334,19/05/2025 21:01
4f2f7679-b08b-423c-b3b0-19b2f9e85c5a,Comm._Partner_Registration,Jah335,19/05/2025 21:01
cdd9f836-a3af-4105-9e0f-142b03a4dd2b,"Group_formation,_and_dynamics_for_financial_inclusion",Jah335,19/05/2025 21:02
ec53078f-9ca0-4896-ad5d-304bdf4e5c23,ICT_solutions_for_agriculture,Jah335,19/05/2025 21:02
3ec85a87-43b2-4075-80d8-5458a8a5bdae,GAP_&_crop_management,Jah335,19/05/2025 21:02
c66ddba4-b40c-44a1-ab04-e89b5f09d9f9,Comm._Partner_Registration,Jah336,19/05/2025 21:02
a7c9df79-006a-4ecc-a018-867b4c29b2cb,"Group_formation,_and_dynamics_for_financial_inclusion",Jah336,19/05/2025 21:02
8afe24be-11cd-47b1-9239-73d8d37f7b78,ICT_solutions_for_agriculture,Jah336,19/05/2025 21:02
db86d235-e550-46a7-bf11-2b85c2da5bd3,GAP_&_crop_management,Jah336,19/05/2025 21:02
61a74a3f-14f7-4dc3-8557-38a7c3c06001,Comm._Partner_Registration,Jah337,19/05/2025 21:02
ecf8570b-8621-4aa0-8fa7-97e465db9ac8,"Group_formation,_and_dynamics_for_financial_inclusion",Jah337,19/05/2025 21:02
89db3f42-2054-48ff-807e-03761170a987,ICT_solutions_for_agriculture,Jah337,19/05/2025 21:02
9aeffbe3-a795-4a79-8870-0123c288b82b,GAP_&_crop_management,Jah337,19/05/2025 21:02
5e0a2075-fe96-4df9-aff9-fa8d57fa2085,Comm._Partner_Registration,Jah338,19/05/2025 21:02
342b2779-3d9c-4bbb-83d4-b7875d96b6e8,"Group_formation,_and_dynamics_for_financial_inclusion",Jah338,19/05/2025 21:02
8a7e0cd8-201b-417e-9582-24edff12a331,ICT_solutions_for_agriculture,Jah338,19/05/2025 21:02
a67cf26e-2247-4673-9c62-29ec0971a110,GAP_&_crop_management,Jah338,19/05/2025 21:02
1889d9a6-cd41-4f11-b1ee-509cf3c54135,Comm._Partner_Registration,Jah339,19/05/2025 21:02
f2a4a546-b0a4-49f6-a7e2-7c2b3ee71f87,"Group_formation,_and_dynamics_for_financial_inclusion",Jah339,19/05/2025 21:02
4110d504-e062-4111-b467-6ff737e3726c,ICT_solutions_for_agriculture,Jah339,19/05/2025 21:02
d1d76ef5-7368-4201-990e-e51478cd6e51,Comm._Partner_Registration,Jah340,19/05/2025 21:02
7c77b933-0d7f-4dcb-9de8-0775d99454d7,"Group_formation,_and_dynamics_for_financial_inclusion",Jah340,19/05/2025 21:02
79719255-cfe7-4bb6-b68e-02b4c1050bbd,ICT_solutions_for_agriculture,Jah340,19/05/2025 21:02
3b87119d-efcb-4a10-aaa4-141e0e618b7d,GAP_&_crop_management,Jah340,19/05/2025 21:02
3ff01b24-3c19-48e8-b55b-16f10988db5a,Comm._Partner_Registration,Jah341,19/05/2025 21:02
90638373-702a-4654-a2b3-dc85c9ba80de,"Group_formation,_and_dynamics_for_financial_inclusion",Jah341,19/05/2025 21:02
e2ff49d3-04e4-4d27-aae8-b368aa71c7d3,ICT_solutions_for_agriculture,Jah341,19/05/2025 21:02
416adce1-5380-47ed-86ba-c2379f308eba,Comm._Partner_Registration,Jah342,19/05/2025 21:02
dc7c2cb9-6a06-493a-a6e6-200c995c8fa8,"Group_formation,_and_dynamics_for_financial_inclusion",Jah342,19/05/2025 21:02
d669f8e8-1b63-415b-843a-09705b080e6b,ICT_solutions_for_agriculture,Jah342,19/05/2025 21:02
60fac306-e4e0-4aa0-958f-7523a48f1269,Comm._Partner_Registration,Jah343,19/05/2025 21:02
ddca381b-feab-48bf-8cc8-90f173883420,"Group_formation,_and_dynamics_for_financial_inclusion",Jah343,19/05/2025 21:02
63455339-dafc-4cc9-98c3-93a32adae5c8,ICT_solutions_for_agriculture,Jah343,19/05/2025 21:02
3b0294ed-eca6-4f2e-9f66-6c15bf535a34,GAP_&_crop_management,Jah343,19/05/2025 21:02
05e3352a-3db7-438e-8ebf-7f4b2bdc81d5,Comm._Partner_Registration,Jah344,19/05/2025 21:02
7c42d376-8d3a-4f26-aa2a-318c348c7ec6,"Group_formation,_and_dynamics_for_financial_inclusion",Jah344,19/05/2025 21:02
8c141f85-336e-49df-8ebb-3b5586088d3f,ICT_solutions_for_agriculture,Jah344,19/05/2025 21:02
ac12f699-c1ea-409e-8191-9de27544655d,GAP_&_crop_management,Jah344,19/05/2025 21:02
74c508ce-d425-4965-bef1-a8ca6361c898,Comm._Partner_Registration,Jah345,19/05/2025 21:02
cbb771aa-394f-4ccd-ba59-40ada3ae6167,"Group_formation,_and_dynamics_for_financial_inclusion",Jah345,19/05/2025 21:02
e5f10b20-6e2d-4dda-963a-df2e6e362b11,ICT_solutions_for_agriculture,Jah345,19/05/2025 21:02
b7bfee71-0b76-49fa-a99d-6c0a98831c3a,Comm._Partner_Registration,Jah346,19/05/2025 21:02
4f96ff53-9e3c-411d-a4ff-5a3140c9893b,"Group_formation,_and_dynamics_for_financial_inclusion",Jah346,19/05/2025 21:02
507816ea-4c9b-4cb6-9e7a-7f516442b84e,ICT_solutions_for_agriculture,Jah346,19/05/2025 21:02
f76e4329-c96d-483f-9c04-56c7f46418e4,GAP_&_crop_management,Jah346,19/05/2025 21:02
11c164a9-f228-4ea7-8173-3135bfe5e29c,Comm._Partner_Registration,Jah347,19/05/2025 21:02
cdac7b89-d9d0-449e-9b66-50f48800bdba,"Group_formation,_and_dynamics_for_financial_inclusion",Jah347,19/05/2025 21:02
828537f9-565f-4785-9909-19e8083eb621,ICT_solutions_for_agriculture,Jah347,19/05/2025 21:02
9a2b9e8c-a79a-483f-a112-431d106b257e,GAP_&_crop_management,Jah347,19/05/2025 21:02
cdd11aa7-710a-47af-a23a-4638e531e9a0,Comm._Partner_Registration,Rin300,19/05/2025 21:02
2af2519d-a7eb-4c3a-9ab0-67b6498c086a,"Group_formation,_and_dynamics_for_financial_inclusion",Rin300,19/05/2025 21:02
c5ece659-6dcb-4552-86db-66b8847719ab,ICT_solutions_for_agriculture,Rin300,19/05/2025 21:02
2084a9b8-eb5c-4cae-8724-5af8e4e59555,GAP_&_crop_management,Rin300,19/05/2025 21:02
bc545954-34b6-4e6c-91af-7c5ec0ea1d8d,Comm._Partner_Registration,Rin301,19/05/2025 21:02
3b3390d2-6597-48f0-9825-ab6a7baabf66,"Group_formation,_and_dynamics_for_financial_inclusion",Rin301,19/05/2025 21:02
7985f690-2b7c-4605-a82c-f320b95c71b7,ICT_solutions_for_agriculture,Rin301,19/05/2025 21:03
90abb91d-03f5-4538-b559-c4afd70a51eb,GAP_&_crop_management,Rin301,19/05/2025 21:03
831992f5-04d5-4ea4-9c2e-b6d0622dd532,Comm._Partner_Registration,Rin302,19/05/2025 21:03
55aab107-e85f-4c0a-9a43-a7984f7b794f,"Group_formation,_and_dynamics_for_financial_inclusion",Rin302,19/05/2025 21:03
eab8cb8a-c485-40e5-bce5-37b57ae83a71,ICT_solutions_for_agriculture,Rin302,19/05/2025 21:03
456b2335-8d52-4c9e-9c51-135a70603145,GAP_&_crop_management,Rin302,19/05/2025 21:03
426f338f-d01b-4fb6-8ae5-ca83e939cc3a,Comm._Partner_Registration,Rin303,19/05/2025 21:03
ef57f745-b91c-41ad-9d37-1682bb2034a3,"Group_formation,_and_dynamics_for_financial_inclusion",Rin303,19/05/2025 21:03
2733a1ec-ad29-42d8-a4a2-9e5143b1d2fc,ICT_solutions_for_agriculture,Rin303,19/05/2025 21:03
3e8466a6-1bd3-48ce-b75d-fce98f33061b,GAP_&_crop_management,Rin303,19/05/2025 21:03
38b44f34-5d36-43b2-b504-1b31322973c9,Comm._Partner_Registration,Rin304,19/05/2025 21:05
071bd3c9-3242-4d1c-9884-0a545187ab63,"Group_formation,_and_dynamics_for_financial_inclusion",Rin304,19/05/2025 21:05
4126e037-cc45-471b-bea0-4bfd69f57b5f,ICT_solutions_for_agriculture,Rin304,19/05/2025 21:05
f165802c-1604-496f-8403-1577b63a647a,GAP_&_crop_management,Rin304,19/05/2025 21:05
5b0a575b-5f25-4470-879d-7c1dc5b1d4d9,Comm._Partner_Registration,Rin305,19/05/2025 21:05
8d88639d-febb-4d25-b85f-e641c5dbfc9d,"Group_formation,_and_dynamics_for_financial_inclusion",Rin305,19/05/2025 21:05
1b884eb9-1da4-4962-8c53-264fb5664e7f,ICT_solutions_for_agriculture,Rin305,19/05/2025 21:05
cd570d29-c7d4-4b0e-9c4b-bfdc4d32d2d5,GAP_&_crop_management,Rin305,19/05/2025 21:05
a61e1b7e-42e1-4dd2-ae5e-21a6032b8da0,Comm._Partner_Registration,Rin306,19/05/2025 21:05
e88a4c97-7f49-441c-812f-e6050080aece,"Group_formation,_and_dynamics_for_financial_inclusion",Rin306,19/05/2025 21:05
7eb04f6a-b83e-4d9a-a944-e6e7dc08944a,ICT_solutions_for_agriculture,Rin306,19/05/2025 21:05
1c8d3a86-c650-4989-bb08-9085aa64c7cb,GAP_&_crop_management,Rin306,19/05/2025 21:05
d898ef60-9e38-4185-aab6-97f9d4ddc65b,Comm._Partner_Registration,Rin307,19/05/2025 21:05
0c9e7d39-0104-47f8-a003-35b76eaa52c7,"Group_formation,_and_dynamics_for_financial_inclusion",Rin307,19/05/2025 21:05
4f97f71d-4eb0-4492-8e0b-9e6e412bc5fe,ICT_solutions_for_agriculture,Rin307,19/05/2025 21:05
bbb5942d-2b3c-47aa-93d2-35ee1931fa29,GAP_&_crop_management,Rin307,19/05/2025 21:05
7489c44d-0f84-423f-b02d-87d680f2d3ce,Comm._Partner_Registration,Rin308,19/05/2025 21:05
697a2780-6d05-441d-aff5-262ca624fa53,"Group_formation,_and_dynamics_for_financial_inclusion",Rin308,19/05/2025 21:05
32d67819-3558-4162-888d-46429354b429,ICT_solutions_for_agriculture,Rin308,19/05/2025 21:05
f05c786f-4e93-40af-85cb-b84123a938c0,GAP_&_crop_management,Rin308,19/05/2025 21:05
6511f876-adbd-4c31-b49a-0abd938eaff8,Comm._Partner_Registration,Rin309,19/05/2025 21:05
874e3858-0700-4c7c-864c-8af553efdd23,"Group_formation,_and_dynamics_for_financial_inclusion",Rin309,19/05/2025 21:05
809cccf3-5484-4b9f-9453-f8ce7dd8cbc6,ICT_solutions_for_agriculture,Rin309,19/05/2025 21:05
3afe537c-f98f-4ef9-be09-96722eb34775,GAP_&_crop_management,Rin309,19/05/2025 21:05
d2d6b839-aa81-47db-8c42-6fd47a7027e5,Comm._Partner_Registration,Rin310,19/05/2025 21:05
fd35ec55-4d55-4a38-a5ad-5a2b0c525efb,"Group_formation,_and_dynamics_for_financial_inclusion",Rin310,19/05/2025 21:05
f02e7cec-7dd9-4770-b06e-267591a07ea1,ICT_solutions_for_agriculture,Rin310,19/05/2025 21:05
d3aebd40-27f9-4879-bf54-5752e7adb6cc,GAP_&_crop_management,Rin310,19/05/2025 21:05
54daeb2b-3eac-47c6-a0b3-698d72244d2b,Comm._Partner_Registration,Rin311,19/05/2025 21:05
dd33cf84-b402-411f-8dc3-65e6f4c74681,"Group_formation,_and_dynamics_for_financial_inclusion",Rin311,19/05/2025 21:05
f094854a-ebf9-4859-95ba-e4512fc1e236,ICT_solutions_for_agriculture,Rin311,19/05/2025 21:05
a0bcf471-255f-46e3-9b1c-796550e5dc4f,GAP_&_crop_management,Rin311,19/05/2025 21:05
9b6e843d-8eda-46f7-ad10-d7624d0544c5,Comm._Partner_Registration,Beb300,20/05/2025 06:05
3cd91cfc-14ae-4dcd-abd1-114998f2ef0e,"Group_formation,_and_dynamics_for_financial_inclusion",Beb300,20/05/2025 06:05
3fd4072a-72e0-4e97-8db5-8eebd29ae87c,ICT_solutions_for_agriculture,Beb300,20/05/2025 06:05
e9e38da6-7f04-4b5b-b948-39752762427e,GAP_&_crop_management,Beb300,20/05/2025 06:05
a277e202-c64c-4ae3-9a37-e6f31548bae3,Comm._Partner_Registration,Beb301,20/05/2025 06:05
9c8d27a8-e218-4612-a36b-efb5af7af973,"Group_formation,_and_dynamics_for_financial_inclusion",Beb301,20/05/2025 06:05
80cbd40b-a947-408b-85bf-31457fe1ec08,ICT_solutions_for_agriculture,Beb301,20/05/2025 06:05
fea74cc6-5147-4826-bea2-8207ad5fd523,GAP_&_crop_management,Beb301,20/05/2025 06:05
d0475b45-19f0-4580-a4a9-cfb988beda27,Comm._Partner_Registration,Beb302,20/05/2025 06:05
49ae74a8-b523-47b6-a343-55afd6c12149,"Group_formation,_and_dynamics_for_financial_inclusion",Beb302,20/05/2025 06:05
cc45a4f4-cf10-4c5e-a1b5-c5e2f95f4172,ICT_solutions_for_agriculture,Beb302,20/05/2025 06:05
864aa45f-76f2-46a7-a90e-ac896084ee80,Comm._Partner_Registration,Beb303,20/05/2025 06:05
c38810d9-6218-4603-b4c2-3cd13f064ed2,"Group_formation,_and_dynamics_for_financial_inclusion",Beb303,20/05/2025 06:05
f7237750-de41-4c6b-a6d5-32a054474551,ICT_solutions_for_agriculture,Beb303,20/05/2025 06:05
403d9c4a-0314-44a1-8bab-1e34c77468ee,GAP_&_crop_management,Beb303,20/05/2025 06:06
83d952f2-ba4b-4c79-858a-3b6a85e96148,Comm._Partner_Registration,Beb304,20/05/2025 06:06
2740ac1c-d0d1-4bc6-991f-0e5146452948,"Group_formation,_and_dynamics_for_financial_inclusion",Beb304,20/05/2025 06:06
ac24d552-43c5-4490-9e46-ef5aa6f7759c,ICT_solutions_for_agriculture,Beb304,20/05/2025 06:06
a465aeb9-86dc-4769-92c2-b6904b725fc0,GAP_&_crop_management,Beb304,20/05/2025 06:06
ceb9376f-0da3-4b47-819b-933d34c94c4d,Comm._Partner_Registration,Beb305,20/05/2025 06:06
9fb648b0-3203-4721-a344-f8a0047c3c34,"Group_formation,_and_dynamics_for_financial_inclusion",Beb305,20/05/2025 06:06
09c214f1-ebc8-4b40-9c25-31b8bd6d63cf,ICT_solutions_for_agriculture,Beb305,20/05/2025 06:06
36572ee4-afd7-41da-b50e-1f4c5289ca9c,GAP_&_crop_management,Beb305,20/05/2025 06:06
38e04402-5e20-47f9-99da-b7bcc9522405,Comm._Partner_Registration,Beb306,20/05/2025 06:06
15f1607d-b985-402d-a8aa-98b60d54003d,"Group_formation,_and_dynamics_for_financial_inclusion",Beb306,20/05/2025 06:06
fe5854db-3f8f-4d25-b0aa-a5346ec2329f,GAP_&_crop_management,Beb306,20/05/2025 06:06
5bc91343-447e-47af-800b-1b1246bdb385,Comm._Partner_Registration,Beb308,20/05/2025 06:06
3057e628-39e8-46eb-a21b-f67fa5dd7a74,"Group_formation,_and_dynamics_for_financial_inclusion",Beb308,20/05/2025 06:06
f0d15d40-87f2-43b3-9f31-34000ef2f867,ICT_solutions_for_agriculture,Beb308,20/05/2025 06:06
6ee73e6f-449f-4203-b990-ba0732aab71e,GAP_&_crop_management,Beb308,20/05/2025 06:06
3b961f1a-333a-4ea1-b63c-d4218416b146,Comm._Partner_Registration,Beb309,20/05/2025 06:06
e90b51f1-724a-4eb9-bd10-aa36c414f77e,"Group_formation,_and_dynamics_for_financial_inclusion",Beb309,20/05/2025 06:06
c9f16abb-310d-426c-8e8f-d72bf59695ef,ICT_solutions_for_agriculture,Beb309,20/05/2025 06:06
3eb67874-573b-4e05-afd1-45bc1964cb7a,GAP_&_crop_management,Beb309,20/05/2025 06:06
8348d87e-3251-4aa4-9d5c-496f09b28f6a,Comm._Partner_Registration,Beb310,20/05/2025 06:06
f422611a-c28d-42e9-aee3-21620f1dcd72,"Group_formation,_and_dynamics_for_financial_inclusion",Beb310,20/05/2025 06:06
308d8cae-c6b7-431a-9b69-7f34d5a9f22c,ICT_solutions_for_agriculture,Beb310,20/05/2025 06:06
0883d7b0-153c-45ad-af96-29e917c067d1,GAP_&_crop_management,Beb310,20/05/2025 06:06
1f75fd78-6232-41aa-a25e-652c3070ef94,Comm._Partner_Registration,Beb311,20/05/2025 06:06
60ba8fbf-0304-44ea-a88e-5a584c122379,"Group_formation,_and_dynamics_for_financial_inclusion",Beb311,20/05/2025 06:06
bf69068f-8a1b-4d60-8782-b0e7560595a1,ICT_solutions_for_agriculture,Beb311,20/05/2025 06:06
ea5fe78f-4238-4e64-bfe0-fd50cd0ea8ab,Comm._Partner_Registration,Beb312,20/05/2025 06:06
d1c6d886-c803-43ef-9858-d3c22eb7ff75,"Group_formation,_and_dynamics_for_financial_inclusion",Beb312,20/05/2025 06:06
2362b927-bdcf-4f12-a09b-9a9754653da4,ICT_solutions_for_agriculture,Beb312,20/05/2025 06:06
7c5ffabe-26cd-4b8e-9130-43f3d38fbec5,GAP_&_crop_management,Beb312,20/05/2025 06:06
d7650454-e016-485d-af9b-05ab9555fee0,Comm._Partner_Registration,Beb13,20/05/2025 06:06
8a7988cf-60cc-4c49-9eef-5252c7d67475,"Group_formation,_and_dynamics_for_financial_inclusion",Beb13,20/05/2025 06:06
d9b34fb5-3bd6-4486-98d9-d2e50d6c71f2,ICT_solutions_for_agriculture,Beb13,20/05/2025 06:06
a90b1abd-217c-44b5-8f2a-93d28a544876,GAP_&_crop_management,Beb13,20/05/2025 06:06
de74da64-1fde-4a83-b0c9-b22f242f0ef6,Comm._Partner_Registration,Beb314,20/05/2025 06:06
58221430-22ed-4269-a524-c8716ad45d64,"Group_formation,_and_dynamics_for_financial_inclusion",Beb314,20/05/2025 06:06
b4bbc33d-23b6-4775-bf2d-73654c2a635c,ICT_solutions_for_agriculture,Beb314,20/05/2025 06:06
dda53fd0-2131-4f61-b79b-d1397069c3ca,GAP_&_crop_management,Beb314,20/05/2025 06:06
ef102090-65c4-46ca-887f-0d3417af4228,Comm._Partner_Registration,Beb315,20/05/2025 06:06
5580e214-58c0-4575-9b94-1fdea2e9dd88,"Group_formation,_and_dynamics_for_financial_inclusion",Beb315,20/05/2025 06:06
9e404ffa-8f08-4f4d-8190-306bede86edb,ICT_solutions_for_agriculture,Beb315,20/05/2025 06:06
d1fbfe8c-b1fc-412b-a3db-c63ce8c6e6b1,GAP_&_crop_management,Beb315,20/05/2025 06:06
53935675-40d3-439b-a052-05c9116f84c7,Comm._Partner_Registration,Beb316,20/05/2025 06:06
76b2717f-fa62-4e44-8e5e-0e837fb788c9,"Group_formation,_and_dynamics_for_financial_inclusion",Beb316,20/05/2025 06:06
5a91550a-51da-41a2-8c63-91a160b60624,ICT_solutions_for_agriculture,Beb316,20/05/2025 06:06
b2c45e3e-abb1-4b5d-97a8-5ec9437215df,GAP_&_crop_management,Beb316,20/05/2025 06:06
4d6d9ef5-4147-4049-8b23-a2c52ec33d59,Comm._Partner_Registration,Beb317,20/05/2025 06:06
d52f0cde-208a-462a-a075-2dfd26a2da45,"Group_formation,_and_dynamics_for_financial_inclusion",Beb317,20/05/2025 06:06
cfcd943c-3535-4a01-ae86-81baf3b1db64,ICT_solutions_for_agriculture,Beb317,20/05/2025 06:06
8c065c47-ab23-42d9-95a4-336432ab6fd4,GAP_&_crop_management,Beb317,20/05/2025 06:06
a5158b46-a83b-41d4-b1bf-7c8436bea15d,Comm._Partner_Registration,Beb318,20/05/2025 06:06
26bf494b-1f70-4c9a-a890-3cdd4951b5fd,"Group_formation,_and_dynamics_for_financial_inclusion",Beb318,20/05/2025 06:06
1b69fafc-c734-4906-9c50-437be32373e7,ICT_solutions_for_agriculture,Beb318,20/05/2025 06:06
bcd511bb-5ef7-4b41-a971-aaf7b309d8ab,GAP_&_crop_management,Beb318,20/05/2025 06:06
dcde054f-71a6-44b9-adb1-9fc2d27b85e7,Comm._Partner_Registration,Beb319,20/05/2025 06:06
ce39d2b5-9058-4ea6-a7b6-e389af07e92d,"Group_formation,_and_dynamics_for_financial_inclusion",Beb319,20/05/2025 06:06
c27364e6-adac-486b-871b-40fd56043053,ICT_solutions_for_agriculture,Beb319,20/05/2025 06:06
a4f33626-7a56-4059-9b87-a0a1a041de2d,GAP_&_crop_management,Beb319,20/05/2025 06:06
da4242e8-527e-41e3-9ed0-c0721ea6347c,Comm._Partner_Registration,Beb320,20/05/2025 06:06
f86f934f-5e86-4a7a-9b96-bf33f2a26a6b,"Group_formation,_and_dynamics_for_financial_inclusion",Beb320,20/05/2025 06:06
6712537b-d069-495a-bdb1-d744427a0199,ICT_solutions_for_agriculture,Beb320,20/05/2025 06:07
85702a5f-46c9-416c-a22a-e3cc1c14b2a2,GAP_&_crop_management,Beb320,20/05/2025 06:07
52b62125-4fee-4400-9961-a2f73a5a1121,Comm._Partner_Registration,Beb321,20/05/2025 06:07
e76356c7-b052-4d4d-a75c-4f486b4b4ec9,"Group_formation,_and_dynamics_for_financial_inclusion",Beb321,20/05/2025 06:07
5cb31979-af6d-4304-b3e3-4fda466db04b,ICT_solutions_for_agriculture,Beb321,20/05/2025 06:07
f64e2cc5-bf12-4850-bc66-8f9ff1be3b5d,GAP_&_crop_management,Beb321,20/05/2025 06:07
5755b584-892e-4c17-a195-0d8e5cd4952d,Comm._Partner_Registration,Beb322,20/05/2025 06:07
cf7ee40f-5b8e-46e8-a806-efb427949a27,"Group_formation,_and_dynamics_for_financial_inclusion",Beb322,20/05/2025 06:07
386e33ca-9bbb-48f9-aa51-f2b2b2b50e45,ICT_solutions_for_agriculture,Beb322,20/05/2025 06:07
3f9c4f33-bcfb-4160-bbed-ba6d681a2496,GAP_&_crop_management,Beb322,20/05/2025 06:07
fc17768f-89b2-48a1-83e5-9f99bc1b5254,Comm._Partner_Registration,Beb323,20/05/2025 06:07
fdeaa67e-7b50-4b0d-8519-02547202b7f5,"Group_formation,_and_dynamics_for_financial_inclusion",Beb323,20/05/2025 06:07
aa122da5-f4c3-40a2-b000-b941c5b27757,ICT_solutions_for_agriculture,Beb323,20/05/2025 06:07
1eacc468-7819-4470-81fb-3cdf8cb80b0e,GAP_&_crop_management,Beb323,20/05/2025 06:07
efe34e1a-48eb-4ace-9932-bad4b883ed34,Comm._Partner_Registration,Beb324,20/05/2025 06:07
5162d2bb-e5c0-4b82-b032-9dcb28592375,"Group_formation,_and_dynamics_for_financial_inclusion",Beb324,20/05/2025 06:07
1dda1a04-73e4-4e10-8f49-33d583cf1a8a,ICT_solutions_for_agriculture,Beb324,20/05/2025 06:07
082212df-dda6-489b-a27b-262bf16e1004,GAP_&_crop_management,Beb324,20/05/2025 06:07
d3ab8ccc-c118-4d31-ac54-a1ac9b6ea398,Comm._Partner_Registration,Beb325,20/05/2025 06:07
6f768dcb-e637-455a-82d8-a5b2692a94c7,"Group_formation,_and_dynamics_for_financial_inclusion",Beb325,20/05/2025 06:07
5a45998c-aac3-48f7-9168-8fea4a06f284,ICT_solutions_for_agriculture,Beb325,20/05/2025 06:07
8353d4d1-ece2-4071-ad50-0a4a94a3c64c,GAP_&_crop_management,Beb325,20/05/2025 06:07
8e574503-804c-4d19-b546-d9d80a56610d,Comm._Partner_Registration,Beb326,20/05/2025 06:07
36655cce-0192-4da0-bcad-cbd5d950ad01,"Group_formation,_and_dynamics_for_financial_inclusion",Beb326,20/05/2025 06:07
b59e6ad3-2a77-4633-9103-211b719541e4,ICT_solutions_for_agriculture,Beb326,20/05/2025 06:07
48edecbc-88be-43d4-b8ca-f2420c5e5726,GAP_&_crop_management,Beb326,20/05/2025 06:07
