formid,TrainingTitle,Comm_Partner_ID,Date,username
ace8a64a-c96d-4f1f-8c61-d161043116b8,GAP_&_crop_management,KirL7GNS512,22/09/2025 14:06,kir16
1f0ea417-9a73-460f-be16-7fecf5d3cde6,GAP_&_crop_management,KirI3QR3M45,22/09/2025 14:06,kir16
adcb9a12-9ab4-4a94-8fb8-0829c8ae4f89,GAP_&_crop_management,Kir35JDLH59,22/09/2025 14:06,kir16
14ea4dc0-679e-4ab3-b48a-05d87950cf4c,GAP_&_crop_management,KirOKWMFU40,22/09/2025 14:07,kir16
7cc8519e-e21e-4595-9cfa-bb953064c51c,GAP_&_crop_management,Kir21815V27,22/09/2025 14:07,kir16
5b9fe943-8e9b-4fd4-b1a7-f0ec4fc20550,GAP_&_crop_management,KirTN39U247,22/09/2025 14:08,kir16
82a42f36-27c1-4c2f-80a9-8cf0c5af964e,GAP_&_crop_management,KirXLLTA612,22/09/2025 14:08,kir16
f3c7d8f9-7bff-493a-90fe-46f8aa68bc4f,GAP_&_crop_management,KirF7MR5915,22/09/2025 14:08,kir16
84fc8edb-a945-4508-84db-ea8b5d153d0d,GAP_&_crop_management,KirC8I8P334,22/09/2025 14:09,kir16
6cbc9cac-bfc3-47ab-b7e9-c1b14239e637,GAP_&_crop_management,Kir2VSRTZ43,22/09/2025 14:09,kir16
a4fad2cb-38b2-43c1-a8b2-1392f5d95326,GAP_&_crop_management,KirCGTOH846,22/09/2025 14:10,kir16
4c056412-8f49-4d23-a763-83a7d84664fa,GAP_&_crop_management,KirLXRY0O21,22/09/2025 14:10,kir16
e2dfe316-786f-4839-b0ba-86b298df2dc1,GAP_&_crop_management,Kir9WM3BD52,22/09/2025 14:11,kir16
ddd40227-5f88-4ce2-b9de-f7b9e5241f8e,GAP_&_crop_management,KirM2QAA421,22/09/2025 14:11,kir16
2661e91d-95af-4d78-b971-9e52c3bce3c8,GAP_&_crop_management,KirNTEN8A03,22/09/2025 14:11,kir16
b400c6ab-de67-4ea6-a3b9-5186ea3e9d92,GAP_&_crop_management,Kir5HYVBY09,22/09/2025 14:12,kir16
582b1fda-c5ba-4641-b5e7-dd32bcba931e,GAP_&_crop_management,Kir7UMHMJ23,22/09/2025 14:12,kir16
253cf559-c796-45a3-bc60-1ace0b41bacd,GAP_&_crop_management,KirQYNS0246,22/09/2025 14:13,kir16
8f8da76c-bdf3-45d9-ad90-33a8be577d6e,GAP_&_crop_management,KirIV2M1D09,22/09/2025 14:14,kir16
506328cd-262e-4ea5-843d-926b96e591a9,GAP_&_crop_management,KirMH08WB03,22/09/2025 14:14,kir16
dd493e4a-2d47-443c-bbb6-873511e13996,GAP_&_crop_management,KirKBI5C012,22/09/2025 14:15,kir16
adc03162-cc35-404e-9ba0-2325433b394c,GAP_&_crop_management,KirY21J3J56,22/09/2025 14:15,kir16
45097fe5-6cb0-40ae-a8e3-fdf56ffc7785,GAP_&_crop_management,Kir68RTPT14,22/09/2025 14:16,kir16
ddfe3e10-9ee1-48c5-b117-66604b7eb121,GAP_&_crop_management,KirJFIMGG43,22/09/2025 14:16,kir16
62d7af4e-302b-43c2-93f3-b45b0250507a,GAP_&_crop_management,Kir2OUUAG14,22/09/2025 14:17,kir16
9314699b-8c45-4c33-a226-04dedb9e2792,GAP_&_crop_management,KirX6SP8U20,22/09/2025 14:17,kir16
4781b6d5-4570-4b7d-af1f-f8a2b4a6b70e,GAP_&_crop_management,Kir2QUR4D15,22/09/2025 14:17,kir16
906e189a-c344-4174-8f9d-0bee7111ef11,GAP_&_crop_management,KirK3QG3N08,22/09/2025 14:18,kir16
f32acfc3-10ca-4a7e-acd9-6c4035672bfb,GAP_&_crop_management,Kir4Y8JII08,22/09/2025 14:18,kir16
d6b7829f-e729-484f-992e-8920250aa8ab,GAP_&_crop_management,Kir2AUWUM54,22/09/2025 14:19,kir16
a20501ba-321a-44cf-bff3-edede0ef74a7,GAP_&_crop_management,Kir4U35SL39,22/09/2025 14:19,kir16
5b1218aa-7d3c-42a5-9ed1-d38c58737db0,GAP_&_crop_management,KirS9ZJN427,22/09/2025 14:20,kir16
3cb3ae28-7d23-4e20-a992-bcd8e74f8138,GAP_&_crop_management,KirZY70RK05,22/09/2025 14:20,kir16
256a22cb-710e-49cd-bd86-9590a9451e0b,GAP_&_crop_management,KirFWMTNO44,22/09/2025 14:20,kir16
80ba6d6b-73d6-4ca9-b223-056dcc695acf,GAP_&_crop_management,KirDIRALY14,22/09/2025 14:21,kir16
2fa26638-4730-489f-ad7b-71536b63ace5,GAP_&_crop_management,KirHQE5W126,22/09/2025 14:21,kir16
aaa19efa-1616-47e3-87bd-b620b7ab8047,GAP_&_crop_management,Kir0KMO8049,22/09/2025 14:22,kir16
e36ebeb9-d405-4cb5-b3d7-80dd76f3f02b,GAP_&_crop_management,Kir3X1FRY18,22/09/2025 14:22,kir16
3068b77b-025e-4333-a2ab-43788ce688f1,GAP_&_crop_management,KirJDGZ5E10,22/09/2025 14:23,kir16
acb433da-ac68-4b66-a407-696d93139f5b,GAP_&_crop_management,KirX4P0GZ38,22/09/2025 14:23,kir16
38a3eba0-db47-4c79-8a06-d6419d12884a,GAP_&_crop_management,Kir9RAACQ41,22/09/2025 14:23,kir16
56e0d569-222f-4a6d-b173-3ea9295d5f53,GAP_&_crop_management,Kir4L39BB01,22/09/2025 14:24,kir16
5cff8a79-7b36-4be2-8dc1-dc54d0e03f05,GAP_&_crop_management,KirBOEDU203,22/09/2025 14:24,kir16
40df270b-c166-438f-8386-f3a3c774e298,GAP_&_crop_management,Kir0536NG28,22/09/2025 14:25,kir16
62f66867-ab09-45bf-8417-a94544914baa,GAP_&_crop_management,KirV5NYE103,22/09/2025 14:25,kir16
2a67a6f3-159b-480f-a9cf-038cedfe2a57,GAP_&_crop_management,KirKWOMCQ45,22/09/2025 14:26,kir16
484a6d08-a083-4a6c-948f-63569e509fdb,GAP_&_crop_management,KirM0M4SO26,22/09/2025 14:26,kir16
5b4f73c7-cc36-47d8-9c3a-891b32712593,GAP_&_crop_management,KirTVEV0A04,22/09/2025 14:26,kir16
c0d50621-bc1a-4d3b-bf08-17fe200dc0a8,GAP_&_crop_management,KirW34ZBE25,22/09/2025 14:27,kir16
f7d36097-1e90-4b78-8361-5be329810ac0,GAP_&_crop_management,KirU2X3HO20,22/09/2025 14:27,kir16
1dfb2c8a-6b87-45fe-804f-1b9a2830e80c,GAP_&_crop_management,KirOQK44V01,22/09/2025 14:28,kir16
469581b9-4ef9-4fe7-bfc3-3a557f91ff6f,GAP_&_crop_management,KirV3VLM830,22/09/2025 14:28,kir16
3cc38e6c-658b-40c1-a205-a574844faa1e,GAP_&_crop_management,KirWFE1B536,22/09/2025 14:29,kir16
f4704f2d-c956-4af1-86de-bd27ed7293c2,GAP_&_crop_management,KirJNS43J01,22/09/2025 14:29,kir16
8bd42837-b9db-487b-a0e0-50d865968bed,GAP_&_crop_management,Kir1Z2YR523,22/09/2025 14:29,kir16
4649e8d8-4664-4bd4-92dd-d018456b02eb,GAP_&_crop_management,KirKR666D36,22/09/2025 14:30,kir16
05c6cfb2-ecaf-47c8-a5c1-54954e79582d,GAP_&_crop_management,KirLXCXD327,22/09/2025 14:30,kir16
1458fab0-7c9b-44cb-a100-47d3e5d5dd3f,GAP_&_crop_management,Kir5BQRY213,22/09/2025 14:31,kir16
c9bd1eac-8bf0-4319-90c0-c330690ee38a,GAP_&_crop_management,KirCLL7AV19,22/09/2025 14:31,kir16
2ed8d3aa-0dd3-4902-8afe-20fed9469a56,GAP_&_crop_management,KirMERXYS58,22/09/2025 14:32,kir16
9ff26ec5-66d8-4225-9c54-48200ee279ca,GAP_&_crop_management,Kir4BHMO255,22/09/2025 14:32,kir16
b7440ac5-e49c-44d0-b2ea-7cac651a5434,GAP_&_crop_management,KirEZMVX000,22/09/2025 14:32,kir16
f5732aa4-d561-4a23-9975-9b4ab31b9739,GAP_&_crop_management,Kir4M4EHQ50,22/09/2025 14:33,kir16
a9b6ec60-300f-4de4-932f-5e938310790b,GAP_&_crop_management,KirTGB9UB18,22/09/2025 14:33,kir16
4703f74e-df43-4990-bce5-7e8f478af3e3,GAP_&_crop_management,Kir04WBT416,22/09/2025 14:34,kir16
706dd60f-7560-4656-b4fb-30e97102a00c,GAP_&_crop_management,Kir3BLJMD16,22/09/2025 14:34,kir16
9ef2f3ca-5c78-410a-a74a-b92931ca780a,GAP_&_crop_management,KirMVQZMT35,22/09/2025 14:35,kir16
5d29db9a-425a-49a7-84a4-6f9a60bde417,GAP_&_crop_management,KirFD1IRU23,22/09/2025 14:35,kir16
1b92a5c7-9d48-45b3-a76f-836cb3c8902c,GAP_&_crop_management,KirC5ZTY745,22/09/2025 14:37,kir16
e7353e54-7516-4320-8a1e-96bffcdc3b77,GAP_&_crop_management,Rim6VO03P14,22/09/2025 14:40,rig03
471b8155-a53b-411c-9b04-5e39784a0840,GAP_&_crop_management,Rim5NXZFC18,22/09/2025 14:40,rig03
ac3db5ba-f7bc-42cb-ad21-af205fa9a2b4,GAP_&_crop_management,RimYE2BP848,22/09/2025 14:41,rig03
1e7975fc-ce20-4921-88f3-6f9177c658de,GAP_&_crop_management,RimI3AB0359,22/09/2025 14:42,rig03
313ec4d0-05cf-4842-9789-8818e6680548,GAP_&_crop_management,RimTN1GG024,22/09/2025 14:42,rig03
8e8fc6cf-5f3f-4755-baff-5586675c83d2,GAP_&_crop_management,RimOHHE7Q36,22/09/2025 14:43,rig03
b815d08c-f91a-4f66-9d11-98bb89b2d14c,GAP_&_crop_management,Rim9GWCFN27,22/09/2025 14:44,rig03
f7b20718-b55f-4a9b-a58b-d66a66ec988a,GAP_&_crop_management,RimLCJ0JA53,22/09/2025 14:44,rig03
5c3537e7-3738-4acd-9442-4f89beff22f6,GAP_&_crop_management,RimAFK8N340,22/09/2025 14:45,rig03
74f715df-7b55-45c8-b532-5fb8689421ee,GAP_&_crop_management,RimCKALQA21,22/09/2025 14:46,rig03
ea7fa8eb-9801-4fae-8b67-c5a7ba85c2b2,GAP_&_crop_management,RimHLKY4L18,22/09/2025 14:46,rig03
5daed410-d9a3-4b17-9095-f811210cbadc,GAP_&_crop_management,Rim05TM0918,22/09/2025 14:47,rig03
0b59bc7f-b326-452c-aef1-08a5dddc66ea,GAP_&_crop_management,RimNFWSDB01,22/09/2025 14:47,rig03
125383f0-1a12-4171-bcf1-0fa75bcaa9a5,GAP_&_crop_management,Rim21DSKW09,22/09/2025 14:48,rig03
13db7248-094a-4800-9263-a5205ff2558d,GAP_&_crop_management,RimE4B3BX56,22/09/2025 14:49,rig03
14dc2128-59f4-4503-89b0-0b85eb307fe7,GAP_&_crop_management,RimIM5G8A04,22/09/2025 14:51,rig03
7e082b96-cb81-4316-b67a-07d1e9906a18,GAP_&_crop_management,RimSUGVO508,22/09/2025 14:51,rig03
322a40ed-0e89-4f1b-be06-87d6a09e171d,GAP_&_crop_management,Rim3Q78JY58,22/09/2025 14:52,rig03
c531f9e7-1db0-4a5c-973e-501aad8cc728,GAP_&_crop_management,RimYYJDN411,22/09/2025 14:53,rig03
5c915cde-b25a-4cad-9e63-f5be5f3661f1,GAP_&_crop_management,RimV7EQFA39,22/09/2025 14:54,rig03
08663e68-55f6-466b-b08c-f041555b9550,GAP_&_crop_management,RimMZAL0M49,22/09/2025 14:55,rig03
cea8ffcb-05c5-4383-b053-43454ac39ac3,GAP_&_crop_management,RimPTCTJL41,22/09/2025 14:56,rig03
7d9e27ab-8715-4d3c-ba75-26fe99326568,GAP_&_crop_management,RimM3XFXW24,22/09/2025 14:56,rig03
5f0d0f4c-2e10-43bd-9f41-f4aa45eff6b9,GAP_&_crop_management,RimUXWV7N24,22/09/2025 14:57,rig03
9449224a-4d34-4eff-b6ff-d44f1d820d86,GAP_&_crop_management,Rim4CVDUY59,22/09/2025 14:58,rig03
b8586ae7-4e31-432e-8415-670539390ef2,GAP_&_crop_management,RimPN5WZA14,22/09/2025 14:58,rig03
52106d75-c418-4aa2-b9f4-1718e4005fae,GAP_&_crop_management,RimQ3KY1X15,22/09/2025 14:59,rig03
290aef30-8fb6-410c-a289-5df3de40f153,GAP_&_crop_management,RimDWIC0F55,22/09/2025 15:00,rig03
f9b4f4d8-b10d-4764-8f17-35fbc12839c6,GAP_&_crop_management,Rim33MUEC27,22/09/2025 15:01,rig03
8c6478a5-feac-42d2-8dea-3cdb64e81256,GAP_&_crop_management,RimPP211Q59,22/09/2025 15:01,rig03
d02c19b6-d97e-4254-9ee3-3a83e3cab297,GAP_&_crop_management,RimTRYGNO12,22/09/2025 15:02,rig03
dfcd685a-6d29-4124-84d0-f8d51c12d14c,GAP_&_crop_management,RimOLSLJI31,22/09/2025 15:02,rig03
f238cc81-4e91-465e-85cf-33379b895d7b,GAP_&_crop_management,RimWDZ6QA30,22/09/2025 15:03,rig03
c24edfb0-6426-4e9b-a8ca-2a7c9e8fa957,GAP_&_crop_management,RimYCH5GD55,22/09/2025 15:04,rig03
2ed8d930-232b-47ba-8970-d33aae1b7626,GAP_&_crop_management,RimFLDXI217,22/09/2025 15:04,rig03
286fde37-98a0-4bd8-85e9-33348f5e4a5e,GAP_&_crop_management,RimDHKWDL18,22/09/2025 15:05,rig03
6e518e91-0ff6-4013-8cc4-ec1536505fa3,GAP_&_crop_management,Rim8SJ8P655,22/09/2025 15:06,rig03
d2d13ec3-7927-4b16-991d-83d7030cc741,GAP_&_crop_management,RimUNPOB605,22/09/2025 15:07,rig03
ad21df33-67d3-45e5-a1ae-b9236f873916,GAP_&_crop_management,RimHM3S4G12,22/09/2025 15:08,rig03
5a709ca1-8afe-4cba-b87d-d2562ef4a231,GAP_&_crop_management,Rim82HRLH45,22/09/2025 15:09,rig03
bb562828-cdfc-4060-a179-a50293fde544,GAP_&_crop_management,RimOA4U4V13,22/09/2025 15:12,rig03
483e8bd4-9c61-42c6-8757-1f1281d06cda,GAP_&_crop_management,Rim7BTEWL08,22/09/2025 15:15,rig03
d9174449-a38d-40ce-b15a-cf2cfb27b0f6,GAP_&_crop_management,RimUQ5PLD16,22/09/2025 15:16,rig03
b08d6865-981c-4785-936c-5d7f6eb49e79,GAP_&_crop_management,RimDX8XBO17,22/09/2025 15:18,rig03
a097d418-2d0e-4508-9563-95d288191924,GAP_&_crop_management,Rim6972WX44,22/09/2025 15:20,rig03
ded63809-c824-4808-b344-87b7d5d8a5eb,GAP_&_crop_management,RimGH5ZI838,22/09/2025 15:21,rig03
9aca7f65-da13-4b7e-bd2b-2797ebb7a473,GAP_&_crop_management,Rim6E254Z01,22/09/2025 15:29,rig03
2370c7dc-bc6b-45a4-8143-f6f497991b64,GAP_&_crop_management,RimQC6QWC40,22/09/2025 15:29,rig03
4e34d671-0443-4104-8e2b-5de6314a78c9,GAP_&_crop_management,RimKZNRLT34,22/09/2025 15:32,rig03
128f2ce7-c17e-4419-a0d1-298d6b0fc9cc,GAP_&_crop_management,RimPKN6KA21,22/09/2025 15:33,rig03
d4f1a0ba-b106-4dfa-a653-6871d2b413a3,GAP_&_crop_management,Rim3YP5EA26,22/09/2025 15:34,rig03
01e18a46-7fbb-4f1e-8ca7-71c5d886be28,GAP_&_crop_management,Rim75PIFK52,22/09/2025 15:34,rig03
e4946928-517f-4b73-9aad-2506921ea395,GAP_&_crop_management,RimBUCARI59,22/09/2025 15:35,rig03
1a4b4077-9bd8-4d30-a1c6-ad6091a4782c,GAP_&_crop_management,Rim6D4AR904,22/09/2025 15:36,rig03
1aaa5cc1-d8f1-45c3-9a8a-e620006f07cd,GAP_&_crop_management,RimQ4UUG413,22/09/2025 15:36,rig03
71d0073b-b7b6-4512-9407-4497395c8297,GAP_&_crop_management,Rim27EFCT55,22/09/2025 15:38,rig03
f109f973-e312-4603-af62-61a36c7cf864,GAP_&_crop_management,RimGYOM9I28,22/09/2025 15:39,rig03
8b014c66-846f-4306-a1d9-fb1c87e320cf,GAP_&_crop_management,RimS7MHM240,22/09/2025 15:42,rig03
fc4e71e6-03ce-40e9-a58d-90732ee898da,GAP_&_crop_management,RimTDKQF837,22/09/2025 15:42,rig03
62109955-e11f-4944-b92d-62316980e3c1,GAP_&_crop_management,RimJZX7QF44,22/09/2025 15:43,rig03
c2c5dd48-6ccc-4bc8-8a22-61f5955d0b6d,GAP_&_crop_management,RimME1WPI26,22/09/2025 15:44,rig03
fc0fb0d3-db15-44b5-8bc7-29b310854325,GAP_&_crop_management,RimB1QWRN10,22/09/2025 15:45,rig03
1c6e06dd-10de-42d6-b6bd-6f01e6fa5c00,GAP_&_crop_management,RimNZLSXP36,22/09/2025 15:45,rig03
46e42cfd-3884-4f2c-aae8-20b54a05cb88,GAP_&_crop_management,RimN46WAZ55,22/09/2025 15:47,rig03
adcdebf3-9b1a-4ed5-8bdb-beac7935dabd,GAP_&_crop_management,RimR6SBVR59,22/09/2025 15:48,rig03
75f8add3-8f43-4ed9-88c7-8557a534afb4,GAP_&_crop_management,RimLVI6RB46,22/09/2025 15:48,rig03
86dca6a0-053a-4080-b6a1-f04a46d72e25,GAP_&_crop_management,Rim5GMEVP03,22/09/2025 15:49,rig03
28b7a40d-f288-41f0-8aa2-15ead2e1c9e1,GAP_&_crop_management,RimJYWEDM32,22/09/2025 15:53,rig03
1fb041d4-cf32-4453-821d-fdf33aab4b34,GAP_&_crop_management,RimYQXUT945,22/09/2025 15:54,rig03
b4e9f7f1-b664-4506-b4f1-7966169a15b3,GAP_&_crop_management,RimC2RA9707,22/09/2025 15:55,rig03
bd5e4ad6-8508-4fcc-8bc8-835dead8d1eb,GAP_&_crop_management,RimUXR82H39,22/09/2025 15:55,rig03
5aee1fc6-7612-4d37-9769-369677589e90,GAP_&_crop_management,RimS0QXTQ19,22/09/2025 15:56,rig03
3c67a53d-3f5a-4159-9a7c-7f532747d377,GAP_&_crop_management,Rim3DB2X848,22/09/2025 15:56,rig03
8dd1290e-a429-4232-9cb3-37f8002d83e5,GAP_&_crop_management,RimR27TFE00,22/09/2025 15:57,rig03
34ca5180-da7f-408c-8975-2849503c4696,GAP_&_crop_management,RimLZ4Z9M20,22/09/2025 15:57,rig03
b11b3746-60b1-4539-a98e-77344cc6e593,GAP_&_crop_management,Rim9SAV3I26,22/09/2025 15:58,rig03
eb5c6ada-9663-49e1-b7e1-1515d1e0897d,GAP_&_crop_management,RimDGCMQN23,22/09/2025 15:58,rig03
dc66ba65-8cd4-4559-88a5-3e8be6fedf68,GAP_&_crop_management,RimY71VTW41,22/09/2025 15:59,rig03
a3ae31b3-8ffd-466b-a5d2-3b561ea23b13,GAP_&_crop_management,Rim8U322X21,22/09/2025 16:00,rig03
021d9c15-e4eb-4a72-984e-c19c20187a9c,GAP_&_crop_management,Rim4PCU9B01,22/09/2025 16:00,rig03
c5e94b33-d6bc-4228-9fc0-7a701fb5ab35,GAP_&_crop_management,RimKOCFU158,22/09/2025 16:01,rig03
6baa6e94-b9b2-4cca-beb3-46330f70ad0f,GAP_&_crop_management,Rim5WDTD950,22/09/2025 16:01,rig03
2c156e5a-a317-4a2d-b6b2-e1b44c0953fc,GAP_&_crop_management,Rim4UCPH106,22/09/2025 16:02,rig03
7d38f959-b8e1-428d-8511-c12b6203e318,GAP_&_crop_management,RimPUD2MQ15,22/09/2025 16:02,rig03
7a24f20e-9852-436e-8464-9cbd68b17f0f,GAP_&_crop_management,RimCDBWX252,22/09/2025 16:03,rig03
ff78ed0f-fb04-4187-b073-12c288f33ced,GAP_&_crop_management,RimYS2ZBL52,22/09/2025 16:03,rig03
ed1264e3-afa0-41a5-855d-e8fc3edc24d4,GAP_&_crop_management,RimQ28D3K33,22/09/2025 16:07,rig03
716df381-76de-4ce6-b1fd-cb459ee1319a,GAP_&_crop_management,Kwa82XJS822,22/09/2025 14:35,kwl10
2691cc39-c58c-4016-b2ef-4c269f753ba5,GAP_&_crop_management,Kwa207EE520,22/09/2025 14:35,kwl10
fc7f861b-fb98-44ae-ad8f-548a27d7dcc2,GAP_&_crop_management,KwaW85KJ452,22/09/2025 14:37,kwl10
b15daf52-db8d-4949-902b-e329ca5fa00f,GAP_&_crop_management,Kwa3AM0EO13,22/09/2025 14:37,kwl10
4f11eff9-0475-4eb1-a938-1c2dd3a8ed75,GAP_&_crop_management,Kwa15H2MC45,22/09/2025 14:38,kwl10
232d21db-6a92-4fc4-9efc-234039e92710,GAP_&_crop_management,Kwa6OJIPT26,22/09/2025 14:40,kwl10
88c100a9-c0a4-4027-83af-821ea85cfde4,GAP_&_crop_management,KwaLN2SLM25,22/09/2025 14:42,kwl10
432f6a85-6563-4cf3-bd29-ad09ac147a21,GAP_&_crop_management,KwaW7X2QC41,22/09/2025 14:42,kwl10
7c2bb56e-da7b-4764-bb0a-5543b3989189,GAP_&_crop_management,KwaFEA6VV45,22/09/2025 14:43,kwl10
09d0cf07-5ad7-4831-a590-1df92004d93a,GAP_&_crop_management,KwaFBJVZ636,22/09/2025 14:44,kwl10
55ad8ed2-3593-4b23-93a7-44071616b3c1,GAP_&_crop_management,Kwa0FLEYD40,22/09/2025 14:46,kwl10
b9e71fc7-a346-4f33-a1fb-672460ad04db,GAP_&_crop_management,Kwa92HXT201,22/09/2025 14:46,kwl10
9ce52925-2d6f-4dfe-9213-29ff693ce3c9,GAP_&_crop_management,KwaX46NAR37,22/09/2025 14:47,kwl10
691dcdb5-19ca-4d55-8ac5-e3c88f2def54,GAP_&_crop_management,KwaUCWOYS12,22/09/2025 14:48,kwl10
46b4bf4c-2e56-4523-bee6-405d05cd7188,GAP_&_crop_management,KwaH87A7C03,22/09/2025 15:05,kwl10
6f7cc297-7abf-49d9-ad46-cf0b5bee9750,GAP_&_crop_management,KwaL4F14136,22/09/2025 15:05,kwl10
0279ea70-cfba-4f04-bd5b-e4d900374679,GAP_&_crop_management,KwaF1MQPM00,22/09/2025 15:07,kwl10
6fbd66b4-84cf-472d-9972-e8028808bec2,GAP_&_crop_management,Kwa9RAGZ852,22/09/2025 15:08,kwl10
84b6eb6a-ff21-4600-ab2d-6b10ee645d92,GAP_&_crop_management,Kwa3WXJKH08,22/09/2025 15:11,kwl10
65668b19-b51a-4d64-90fd-764d51a3975d,GAP_&_crop_management,Kwa1NM1G539,22/09/2025 15:12,kwl10
d5ea4e93-52c6-4fde-9c6b-e6b36216f55c,GAP_&_crop_management,KwaELI4MI47,22/09/2025 15:13,kwl10
d0b95f4d-1851-4cb4-8f17-74dc5d1feab1,GAP_&_crop_management,KwaPVMMT554,22/09/2025 15:14,kwl10
142d7ea4-b885-4ffe-ac6c-96367878dfea,GAP_&_crop_management,KwaE07NF233,22/09/2025 15:15,kwl10
b62a1a5b-c0f1-45d5-912f-f0a62068dff4,GAP_&_crop_management,KwaHM7NY053,22/09/2025 15:15,kwl10
807af6ec-8a44-474e-bbe6-da0e89513d6c,GAP_&_crop_management,KwaAHVQBC36,22/09/2025 15:16,kwl10
ef4abe0f-e668-4084-a3ee-f5a17598dc11,GAP_&_crop_management,Kwa8INAU322,22/09/2025 15:17,kwl10
a45fd64f-91be-4a8f-ac71-db34f4160fea,GAP_&_crop_management,KwaU0V0Y025,22/09/2025 15:19,kwl10
36215a9b-e9f1-4ae3-a04a-b9a5c63dafc4,GAP_&_crop_management,KwaHL761N34,22/09/2025 15:20,kwl10
2a62033e-3766-43fc-899e-0ff14bd6352f,GAP_&_crop_management,Kwa38YFOJ47,22/09/2025 15:21,kwl10
f07f833a-8b32-4fd4-ad25-e034d36f9844,GAP_&_crop_management,KwaX44YQ008,22/09/2025 15:22,kwl10
5533cc00-3744-4336-afd8-d42a6d74c5da,GAP_&_crop_management,Kwa3BX2QE09,22/09/2025 15:22,kwl10
48f48fe1-bc42-4830-8875-4b4469690533,GAP_&_crop_management,KwaOM55XA45,22/09/2025 15:23,kwl10
4d07458f-11f4-4519-ae80-6e4952295d10,GAP_&_crop_management,KwaBRRHM904,22/09/2025 15:24,kwl10
94da22a5-0175-4c4b-bf16-c83b6e870340,GAP_&_crop_management,Kwa099B9555,22/09/2025 15:25,kwl10
8773a26c-c33f-4d0a-93ee-749c56783b4b,GAP_&_crop_management,KwaMHFLI512,22/09/2025 15:30,kwl10
5283cde3-6d6f-4f63-beb3-64b87b122285,GAP_&_crop_management,KwaQRX99237,22/09/2025 15:58,kwl10
7d1499f7-89f8-4333-8716-6665d25ef916,GAP_&_crop_management,KwaX07N8J05,22/09/2025 15:59,kwl10
d835da7d-b6a5-4aaa-9e5d-58bdd717cd25,GAP_&_crop_management,KwaEOWMBC56,22/09/2025 16:00,kwl10
07ab42ed-e578-4aff-99c6-46aefa877b89,GAP_&_crop_management,Kwa86WXKW01,22/09/2025 16:01,kwl10
f52aa009-5a91-4455-b299-1723806c21d8,GAP_&_crop_management,Kwa5HM40H09,22/09/2025 16:02,kwl10
c02a2ff8-fd48-4e92-9326-895088c4b74d,GAP_&_crop_management,KwaE6YZC052,22/09/2025 16:03,kwl10
55c8cd45-d277-4cc7-8b0a-b5c40ef46206,GAP_&_crop_management,KwaRAJFO651,22/09/2025 16:04,kwl10
60d72f46-2eab-43a2-8834-ccaa9940421f,GAP_&_crop_management,Kwa09KM8J59,22/09/2025 16:04,kwl10
e9dc2d95-26e3-4a10-83e8-5c5081d88d1f,GAP_&_crop_management,KwaAKCBW304,22/09/2025 16:05,kwl10
0220aa28-57e9-4308-857b-1b71be458c4f,GAP_&_crop_management,KwaT40JMI35,22/09/2025 16:06,kwl10
46faa65d-9cae-44de-8be0-27c6d13ce623,GAP_&_crop_management,KwaX2JC2T31,22/09/2025 16:07,kwl10
a1f92f04-a1ed-4b23-9667-8f0dd930771d,GAP_&_crop_management,KwaGL6P9K31,22/09/2025 16:08,kwl10
8ac54c04-ae79-4b95-9fdf-58cafcb1c395,GAP_&_crop_management,KwaWIF05P29,22/09/2025 16:08,kwl10
f07ca33c-02f3-4971-8f2c-bd954c760cfe,GAP_&_crop_management,KwaY1FX9N49,22/09/2025 16:09,kwl10
4f767882-25fd-4f9a-95c5-a458d010a1e5,GAP_&_crop_management,KwaJYF0SR04,22/09/2025 16:10,kwl10
529b7b7d-b336-49ef-8bd6-5fbfe68ee332,GAP_&_crop_management,KwaVYUNYL09,22/09/2025 16:11,kwl10
615a345f-3c44-481c-8c09-66074f107980,GAP_&_crop_management,Kwa5S9VD442,22/09/2025 16:11,kwl10
f5bce066-51c5-4cf5-943d-7e6a6573d824,GAP_&_crop_management,KwaKYW0UJ18,22/09/2025 16:12,kwl10
e8550d67-4c11-407e-a562-7ef1c2d62c81,GAP_&_crop_management,KwaSPFG6S33,22/09/2025 16:13,kwl10
a7691a78-6a22-4e54-949a-1fd3c8a52490,GAP_&_crop_management,KwaRTGJ0B01,22/09/2025 16:14,kwl10
06f90676-5982-43c5-b36e-c0a1bd35aed3,GAP_&_crop_management,KwaIVBPHB16,22/09/2025 16:15,kwl10
41a01420-057b-4606-b308-d2416f9a50b8,GAP_&_crop_management,KwaZZPHGB09,22/09/2025 16:16,kwl10
5f021e5d-1c43-4b37-a1cc-322d32bab563,GAP_&_crop_management,Kwa4KZLIN00,22/09/2025 16:17,kwl10
ce42256c-6fa7-4941-a4ad-276a150a3a90,GAP_&_crop_management,KwaXH54IF41,22/09/2025 16:18,kwl10
861922dc-e55c-444f-bd4e-5d64755d2984,GAP_&_crop_management,KwaXXS3BJ35,22/09/2025 16:19,kwl10
967657a7-3fcf-44d4-b601-3ee3a422fa6e,GAP_&_crop_management,KwaBMN9PP33,22/09/2025 16:37,kwl11
b9973e15-c300-451d-8740-37f518333fcf,GAP_&_crop_management,KwaTF5CBP34,22/09/2025 16:39,kwl11
71982a4e-5fcc-46f4-ba80-b6fc6924b771,GAP_&_crop_management,Kwa6WS3X847,22/09/2025 16:40,kwl11
