formid,CoopGender,CoopAgeGroup,CoopState,CoopLGA,CoopOperateJointVenture,CoopMajorBizArea,MajorCropGrownByCoop,MajorCommodityProcessedByCoop,MajorCommodityMarketedByCoop,Have_elected _excos,Have_active_bank_account,Implementing_partner,State-IP,GenCooperativeUniqueID,completed_time,started_time,username,received_on,NatureOfCoopMember,Type_of_Location
4a374121-8b3e-4b8f-a09f-e4e9dbd8a94a,Female,Youth,Bauchi,Tafawa_Balewa,No,---,---,---,---,Yes,No,WOFAN,Bauchi-WOFAN,Taf0NF357,07/01/2024 16:10,07/01/2024 14:33,taf02,08/01/2024 08:34,Producers,Rural
46dfdf56-8dfd-4187-9201-cc420396c752,Female,Youth,Jigawa,Jahun,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahJNIM31,08/01/2024 08:37,08/01/2024 08:24,jah73,08/01/2024 08:37,Producers/Processors,Rural
a2b0164d-3449-4b3c-88a4-31eaf2cca64e,Female,Youth,Benue,Markurdi,Yes,Agro-Trader,---,---,Maize Groundnut Sorghum,Yes,Yes,PVNL,Benue-PVNL,MarLY9X54,08/01/2024 08:37,08/01/2024 08:20,mak13,08/01/2024 08:37,Producers/Processors,Rural
546628c2-25ff-4b34-9ffa-d629407aec5a,Female,Youth,Benue,Guma,No,---,---,---,---,Yes,No,PVNL,Benue-PVNL,Gum7PCM12,08/01/2024 08:39,08/01/2024 08:25,gum13,08/01/2024 08:39,Producers/Processors,Rural
bae90a4f-1224-48a8-af01-c0104a0e8f9c,Female,Youth,Gombe,Billiri,Yes,Agro-Trader,---,---,None,Yes,No,WOFAN,Gombe-WOFAN,Bil92E530,08/01/2024 08:40,08/01/2024 08:23,bill07,08/01/2024 08:41,Marketers,Peri_urban
d78a1a1a-d11d-45bf-b84f-579f2a677896,Female,Youth,Kaduna,Kagarko,Yes,Production,Maize,---,---,Yes,No,PVNL,Kaduna-PVNL,KagKTN455,07/01/2024 13:21,07/01/2024 12:59,kag11,08/01/2024 08:43,Producers/Processors,Rural
03e52976-a107-415a-bb49-59fb65716f19,Female,Youth,Kaduna,Ikara,Yes,Agro-Exporter,---,---,Maize,Yes,Yes,WOFAN,Kaduna-WOFAN,IkaZ4AH49,08/01/2024 06:56,08/01/2024 06:32,ika21,08/01/2024 08:44,Producers/Processors,Rural
47891f92-ffd1-4d3b-8b49-be7ffd61e02f,Female,Youth,Kano,Rano,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Ran8IQH43,08/01/2024 08:50,08/01/2024 08:43,gmm57,08/01/2024 08:51,Producers/Processors,Rural
12dcdf99-f538-4f95-8d59-dc0f4383f9c5,Female,Youth,Adamawa,Demsa,Yes,Production,Sorghum,---,---,Yes,Yes,Farm Innovation,Adamawa-Farm Innovation,DemBMXG48,08/01/2024 08:41,08/01/2024 08:06,dem07,08/01/2024 08:52,Producers,Rural
69fd3d41-b3c6-4fd8-a4ed-49a6d2f9bd88,Female,Youth,Kano,Garum_Mallam,No,---,---,---,---,Yes,No,WOFAN,Kano-WOFAN,GarT94Q35,06/01/2024 22:13,06/01/2024 21:51,bun21,08/01/2024 08:52,Producers,Rural
06eb6e8c-370e-407f-ad63-21c72330fb53,Female,Youth,Kano,Tofa,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kano-WOFAN,TofN01937,07/01/2024 13:10,07/01/2024 12:31,tof72,08/01/2024 08:53,Producers/Processors,Rural
9e81c3c8-2d7b-4a84-870e-64d4b9fc009e,Female,Youth,Kano,Rimi_Gado,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,RimJ8K045,08/01/2024 08:53,08/01/2024 08:37,rig17,08/01/2024 08:55,Producers/Processors,Rural
b068c426-e13d-437f-bbcf-114c87d544e6,Female,Youth,Jigawa,Jahun,Yes,Processing,---,Rice,---,Yes,No,WOFAN,Jigawa-WOFAN,JahMBEZ24,08/01/2024 08:59,05/01/2024 13:09,jah53,08/01/2024 08:59,Producers,Rural
4213856d-2d0a-4114-b1f7-a11ec0a05b4e,Female,Youth,Kano,Rimi_Gado,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kano-WOFAN,RimBXCC14,08/01/2024 08:35,08/01/2024 08:24,rig13,08/01/2024 08:59,Producers/Processors,Rural
b3041de7-b5b6-45c5-9469-481958838b9e,Female,Youth,Bauchi,Ningi,Yes,Agro-Input_Dealer,---,---,---,Yes,No,WOFAN,Bauchi-WOFAN,NinB5DI43,08/01/2024 09:01,08/01/2024 08:33,nin16,08/01/2024 09:02,Producers/Processors,Rural
f05272db-9371-4bdf-90a8-a97e4ead2aaa,Female,Youth,Kaduna,Ikara,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kaduna-WOFAN,IkaAEPN06,08/01/2024 09:03,08/01/2024 08:48,ika18,08/01/2024 09:03,Producers/Processors,Urban
e7c29fac-5d22-4c7a-b4a1-f030e8a326c0,Female,Youth,Kaduna,Jema’a,No,---,---,---,---,Yes,No,PVNL,Kaduna-PVNL,Jem689930,08/01/2024 07:58,08/01/2024 07:38,jam20,08/01/2024 09:05,Producers,Rural
6114ea3d-339d-4373-a55d-7a5eae449d05,Female,Youth,Kaduna,Ikara,Yes,Production,Maize,---,---,Yes,No,WOFAN,Kaduna-WOFAN,IkaUSN203,08/01/2024 09:06,08/01/2024 08:43,ika32,08/01/2024 09:06,Producers/Processors,Rural
28473c65-f808-4a67-a53d-f863dd7ace60,Female,Youth,Adamawa,Girei,Yes,Processing,---,Groundnut,---,Yes,No,Farm Innovation,Adamawa-Farm Innovation,GirD2ZN51,08/01/2024 09:11,08/01/2024 08:30,gir08,08/01/2024 09:11,Marketers,Peri_urban
827756d8-38c6-4cb9-b453-8c0227f84962,Female,Youth,Gombe,Shongom,Yes,Processing,---,Maize,---,Yes,Yes,WOFAN,Gombe-WOFAN,ShoBHRQ42,08/01/2024 09:13,08/01/2024 09:01,sha02,08/01/2024 09:13,Producers/Processors,Rural
f4afe3e9-df79-4995-b1bb-333bc52dfdf4,Female,Youth,Gombe,Billiri,No,---,---,---,---,Yes,No,WOFAN,Gombe-WOFAN,BilPRQX36,08/01/2024 09:15,08/01/2024 08:39,bill09,08/01/2024 09:15,Producers,Peri_urban
a64fb3ca-a39c-49a8-888a-a6a37a53f63e,Female,Youth,Bauchi,Tafawa_Balewa,No,---,---,---,---,Yes,No,WOFAN,Bauchi-WOFAN,Taf6HHP19,08/01/2024 09:15,08/01/2024 08:56,taf02,08/01/2024 09:16,Producers,Rural
bb2fd659-e185-44f0-9265-5a6bff46e6cb,Female,Youth,Jigawa,Ringim,Yes,Production,Rice,---,---,Yes,No,WOFAN,Jigawa-WOFAN,Rin38QJ15,08/01/2024 09:16,08/01/2024 09:01,rin19,08/01/2024 09:16,Producers,Rural
de910d63-1fda-4fee-adc2-888a88a50ab4,Female,Youth,FCT,Kuje_Area_Council,Yes,Processing,---,Rice,---,Yes,Yes,WOFAN,FCT-WOFAN,KujSK0112,08/01/2024 08:40,08/01/2024 08:04,kuj04,08/01/2024 09:18,Producers/Processors,Rural
2d4183f7-1359-42f3-a128-bfe337b3f2a6,Female,Youth,Kano,Garum_Mallam,No,---,---,---,---,Yes,No,WOFAN,Kano-WOFAN,GarWSJ719,08/01/2024 09:18,08/01/2024 08:51,bun06,08/01/2024 09:18,Producers,Rural
6cd0e186-47df-42a8-9d47-77668e6f220a,Female,Youth,Kaduna,Kaura,No,---,---,---,---,Yes,No,PVNL,Kaduna-PVNL,KauMTBW40,08/01/2024 09:20,08/01/2024 08:58,kau12,08/01/2024 09:20,Producers/Processors,Rural
d9321017-f48b-4416-b666-7c709272ce46,Female,Youth,Bauchi,Bauchi,Yes,Production,Rice,---,---,Yes,No,WOFAN,Bauchi-WOFAN,BauN93859,08/01/2024 09:20,08/01/2024 08:54,bau16,08/01/2024 09:20,Producers,Rural
f18067c0-44b1-4852-b024-4588fb438aae,Female,Youth,Gombe,Kaltungo,Yes,Agro-Trader,---,---,Others,Yes,No,WOFAN,Gombe-WOFAN,KalQ85423,08/01/2024 07:35,08/01/2024 06:53,kal16,08/01/2024 09:23,Producers,Rural
986cba2f-e90c-4e15-9a70-63f4928df103,Female,Youth,Jigawa,Jahun,Yes,Production,Maize,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahLTDR07,08/01/2024 07:17,08/01/2024 07:02,jah54,08/01/2024 09:25,Producers/Processors,Rural
0cfb2e28-c50a-42c2-b234-84bc1281e963,Female,Youth,Kano,Rimi_Gado,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,RimYQHH56,08/01/2024 09:28,08/01/2024 09:11,rig16,08/01/2024 09:28,Producers/Processors,Rural
21664fc0-3449-4690-bf52-8bfb2ca757ed,Female,Youth,Kano,Kura,Yes,Production,Rice,---,---,Yes,No,WOFAN,Kano-WOFAN,Kur6RZ256,08/01/2024 08:52,08/01/2024 08:36,kur08,08/01/2024 09:28,Producers,Rural
4549b43e-b2cc-475e-a95c-8f3b935f1d7d,Female,Youth,FCT,Kuje_Area_Council,Yes,Production,Maize,---,---,Yes,No,WOFAN,FCT-WOFAN,Kuj7DTB19,08/01/2024 09:18,08/01/2024 08:42,kuj03,08/01/2024 09:29,Producers,Rural
86b1932e-1b3f-48eb-a01b-46d1dd175e47,Female,Youth,Kano,Rimi_Gado,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Rim5RHG51,08/01/2024 09:35,08/01/2024 09:16,rig01,08/01/2024 09:35,Producers/Processors,Rural
3c4a4a1d-db13-4b93-8b7c-95dd3de94407,Female,Youth,Jigawa,Jahun,No,---,---,---,---,Yes,No,WOFAN,Jigawa-WOFAN,JahJIA612,08/01/2024 09:40,08/01/2024 09:24,jah75,08/01/2024 09:41,Producers/Processors,Rural
8ae0df90-d6f9-49d0-b380-c83126bbac06,Female,Youth,Kaduna,Chikun,No,---,---,---,---,Yes,No,PVNL,Kaduna-PVNL,Chi7SN734,08/01/2024 09:43,08/01/2024 09:30,chk14,08/01/2024 09:43,Producers/Processors,Rural
9f2c5e32-408f-4a22-882e-5c87bcc5fa38,Female,Youth,Kano,Kura,Yes,Production,Rice,---,---,Yes,No,WOFAN,Kano-WOFAN,KurCWKH45,08/01/2024 09:45,08/01/2024 09:29,kur10,08/01/2024 09:45,Producers/Processors,Rural
b393ec77-49ec-4e21-b571-1bc847e8e76a,Female,Youth,Gombe,Shongom,No,---,---,---,---,Yes,No,WOFAN,Gombe-WOFAN,ShoDK6R42,07/01/2024 15:02,07/01/2024 14:45,sha03,08/01/2024 09:45,Producers/Processors,Rural
a90bccc8-c2d4-4b40-be55-1b2b293684d3,Female,Youth,Kano,Rimi_Gado,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Rim7QEM54,08/01/2024 09:45,08/01/2024 09:29,rig16,08/01/2024 09:45,Producers/Processors,Rural
51c47c26-c99b-46c5-b813-26133f5de558,Female,Youth,Adamawa,Demsa,No,---,---,---,---,Yes,No,Farm Innovation,Adamawa-Farm Innovation,Dem4CDK42,08/01/2024 08:21,08/01/2024 07:54,dem09,08/01/2024 09:46,Producers,Rural
624da346-f473-4aea-ac8c-77937e77b2f8,Female,Youth,Adamawa,Girei,Yes,Production,Rice,---,---,Yes,No,Farm Innovation,Adamawa-Farm Innovation,GirJR7G12,08/01/2024 09:46,08/01/2024 09:26,gir05,08/01/2024 09:47,Producers,Peri_urban
27f96a55-2b45-4b4d-bc3c-2bff30dcb3c9,Female,Youth,Kano,Tudun_Wada,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,TudWJRR10,07/01/2024 15:10,07/01/2024 15:03,tun20,08/01/2024 09:48,Producers/Processors,Rural
1cd37d88-d2d2-4c3e-b8e7-ece4dcac4fc0,Female,Youth,Bauchi,Bauchi,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Bauchi-WOFAN,BauYGAB55,08/01/2024 09:50,08/01/2024 09:38,bau11,08/01/2024 09:50,Producers,Peri_urban
74afa058-1953-474c-a7d2-8ffac80ecabd,Female,Youth,Kano,Bebeji,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,BebLO4S45,08/01/2024 09:47,08/01/2024 09:21,kir06,08/01/2024 09:50,Producers/Processors,Rural
1d6e331a-af95-49d8-89f8-ce5d9f83eaee,Female,Youth,Kano,Bebeji,Yes,Production,Rice,---,---,Yes,No,WOFAN,Kano-WOFAN,BebRSVN36,08/01/2024 09:46,08/01/2024 09:22,kir12,08/01/2024 09:50,Producers/Processors,Rural
5bcc0d83-e9bd-4a17-890b-6c4641269481,Female,Youth,Kano,Bagwai,Yes,Processing,---,Maize,---,Yes,No,WOFAN,Kano-WOFAN,BagUGRJ39,08/01/2024 05:45,08/01/2024 05:28,bag04,08/01/2024 09:52,Processors,Rural
4987ac8a-ff28-4ca0-bd45-9d6254d763e2,Female,Youth,Bauchi,Tafawa_Balewa,Yes,Production,Maize,---,---,Yes,No,WOFAN,Bauchi-WOFAN,TafP4DT30,08/01/2024 09:27,08/01/2024 09:06,taf02,08/01/2024 09:55,Producers,Rural
6e01ffa7-9a9d-4c0b-9716-4188aaffe37d,Female,Youth,Adamawa,Yola_South,Yes,Production,Rice,---,---,Yes,No,Farm Innovation,Adamawa-Farm Innovation,YolZ1D756,08/01/2024 09:55,08/01/2024 09:16,yls08,08/01/2024 09:55,Producers,Rural
68e7da0d-3eb5-4e12-bddc-99bb01011b7e,Female,Youth,Kano,Garum_Mallam,Yes,Production,Groundnut,---,---,Yes,Yes,WOFAN,Kano-WOFAN,GarSC7V39,08/01/2024 08:30,08/01/2024 08:14,gmm50,08/01/2024 09:56,Producers/Processors,Rural
4de5ced0-8bb6-486b-8f7e-6ba19eef22f1,Female,Youth,Kano,Tudun_Wada,No,---,---,---,---,No,No,WOFAN,Kano-WOFAN,TudE1JF58,08/01/2024 09:59,08/01/2024 09:50,tun31,08/01/2024 10:00,Producers/Processors,Rural
3dbbf11e-bcbe-4748-81dc-9f612a2b4032,Female,Youth,Adamawa,Yola_South,Yes,Production,Rice,---,---,Yes,No,Farm Innovation,Adamawa-Farm Innovation,Yol4SS643,08/01/2024 09:51,08/01/2024 09:22,yls03,08/01/2024 10:00,Producers,Rural
0259ee1f-d2d9-4b0d-9625-1c2445f11414,Female,Youth,Adamawa,Girei,No,---,---,---,---,Yes,No,Farm Innovation,Adamawa-Farm Innovation,GirYT1629,08/01/2024 10:01,08/01/2024 09:47,gir05,08/01/2024 10:01,Producers,Peri_urban
718e8c6c-4cd3-43d0-b57d-541737115de3,Female,Youth,Gombe,Billiri,Yes,Production,Maize,---,---,Yes,No,WOFAN,Gombe-WOFAN,BilF7BD33,08/01/2024 06:39,08/01/2024 06:24,bill02,08/01/2024 10:01,Producers,Rural
54229a56-6e6e-4464-b003-3343c3ebb113,Female,Youth,Benue,Guma,Yes,Production,Rice,---,---,Yes,No,PVNL,Benue-PVNL,GumO7SG28,06/01/2024 14:00,06/01/2024 13:41,gum07,08/01/2024 10:02,Producers/Processors,Rural
76a28cba-0ef7-4c23-aa02-120d04c31574,Female,Youth,Kano,Rimi_Gado,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,RimBURD11,08/01/2024 10:02,08/01/2024 09:48,tof70,08/01/2024 10:02,Producers/Processors,Rural
c2ad29cc-e699-4029-a7f4-c0a1870710f4,Female,Youth,Adamawa,Demsa,Yes,Processing,---,Maize,---,Yes,No,Farm Innovation,Adamawa-Farm Innovation,DemZ8RU49,08/01/2024 10:03,08/01/2024 09:47,dem04,08/01/2024 10:03,Producers/Processors,Rural
933354cb-8f14-4c45-84e6-27c267843e82,Female,Youth,Kano,Rimi_Gado,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Rim05MG06,08/01/2024 10:04,08/01/2024 09:47,rig16,08/01/2024 10:04,Producers/Processors,Rural
7d5d55be-4126-483e-8d3f-eaf3b52f67e5,Female,Youth,Jigawa,Ringim,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,RinG5ZX13,08/01/2024 06:11,08/01/2024 05:49,rin21,08/01/2024 10:05,Processors,Rural
429616f7-0f12-43f4-92be-a78315727e14,Female,Youth,Bauchi,Dass,No,---,---,---,---,No,No,WOFAN,Bauchi-WOFAN,Das4I9A40,08/01/2024 10:05,08/01/2024 09:53,das09,08/01/2024 10:06,Producers,Rural
5a3aeb15-0618-4e85-baa7-13ba31a30074,Female,Youth,Kano,Rano,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Ran63T059,08/01/2024 10:07,08/01/2024 09:07,ran11,08/01/2024 10:07,Producers,Rural
ee3464a3-4029-47c7-8dfa-1006494d90e5,Female,Youth,Jigawa,Jahun,Yes,Processing,---,Groundnut,---,Yes,Yes,WOFAN,Jigawa-WOFAN,Jah2UKV17,08/01/2024 10:07,08/01/2024 09:40,jah80,08/01/2024 10:07,Producers,Rural
8ea513ec-6910-4cba-97ef-1b6921786639,Female,Youth,Kano,Kiru,Yes,Processing,---,Maize,---,Yes,Yes,WOFAN,Kano-WOFAN,Kir3V1T33,08/01/2024 09:58,08/01/2024 09:45,kir04,08/01/2024 10:07,Producers/Processors,Rural
371fe159-e3f5-43e0-a980-c60272c4b96d,Female,Youth,Nasarawa,Nasarawa_Eggon,Yes,Processing,---,Groundnut,---,Yes,No,PVNL,Nasarawa-PVNL,Nas7LFV22,08/01/2024 10:09,08/01/2024 09:48,nsg02,08/01/2024 10:09,Producers/Processors,Urban
6d3b860e-ce96-40ac-bd51-55a59bf7d7a9,Female,Youth,Adamawa,Girei,No,---,---,---,---,Yes,No,Farm Innovation,Adamawa-Farm Innovation,GirV5ZO52,08/01/2024 10:13,08/01/2024 10:01,gir05,08/01/2024 10:13,Producers,Peri_urban
f8722ca6-7ec4-447c-aed2-2e84c58264b6,Female,Youth,Adamawa,Yola_South,No,---,---,---,---,Yes,No,Farm Innovation,Adamawa-Farm Innovation,YolNT0K07,08/01/2024 09:18,08/01/2024 08:59,yls05,08/01/2024 10:16,Producers,Rural
b12e4bdc-3916-42ac-881b-40d853fc3dd7,Female,Youth,Bauchi,Warji,No,---,---,---,---,Yes,No,WOFAN,Bauchi-WOFAN,WarWMOV09,08/01/2024 09:56,08/01/2024 09:32,war05,08/01/2024 10:16,Producers/Processors,Rural
53ec0f36-15f6-4b97-a16c-143ec3a22b44,Female,Youth,Gombe,Billiri,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Gombe-WOFAN,Bil3HCF27,08/01/2024 07:34,08/01/2024 07:16,bill05,08/01/2024 10:18,Producers,Rural
48298670-b9f5-49a2-bb72-c74846b27364,Female,Youth,Jigawa,Jahun,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,JahD0IL53,08/01/2024 08:23,08/01/2024 07:58,jah49,08/01/2024 10:19,Producers/Processors,Rural
becc0046-e306-4e74-9864-5d01717b2f8c,Female,Youth,Kano,Kiru,Yes,Agro-Input_Dealer,---,---,---,Yes,Yes,WOFAN,Kano-WOFAN,KirFN8R37,08/01/2024 10:20,08/01/2024 10:00,kir02,08/01/2024 10:20,Producers,Rural
a56b66b0-72ee-488c-b4d3-2ed7feee03d5,Female,Youth,Adamawa,Yola_South,Yes,Production,Rice,---,---,Yes,No,Farm Innovation,Adamawa-Farm Innovation,Yol9EA239,08/01/2024 10:23,08/01/2024 09:51,yls04,08/01/2024 10:23,Producers,Rural
ed4bad20-2ede-48bb-9756-cd2c2d0df61d,Female,Youth,Kano,Kura,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Kano-WOFAN,KurL8CY08,07/01/2024 15:29,07/01/2024 15:03,kur03,08/01/2024 10:26,Producers/Processors,Rural
bad4ec17-b0fe-42ee-8502-4761d47624b4,Female,Youth,Kano,Tudun_Wada,Yes,Production,Rice,---,---,Yes,No,WOFAN,Kano-WOFAN,Tud7XZ459,08/01/2024 10:31,08/01/2024 10:12,tun28,08/01/2024 10:31,Producers/Processors,Rural
0d62c3a8-b61a-4896-b432-44f15c0020b1,Female,Youth,Adamawa,Demsa,Yes,Agro-Input_Dealer,---,---,---,Yes,No,Farm Innovation,Adamawa-Farm Innovation,Dem428Q45,08/01/2024 10:32,08/01/2024 09:41,dem04,08/01/2024 10:32,Producers,Rural
8f3a4c04-b8e1-4dbf-8376-4999aea14129,Female,Youth,Kano,Kiru,No,---,---,---,---,Yes,No,WOFAN,Kano-WOFAN,Kir761I05,08/01/2024 08:18,08/01/2024 08:11,kir17,08/01/2024 10:34,Producers,Rural
12eba02c-d08d-4f13-a02c-c83ab01e980e,Female,Youth,Kaduna,Jaba,No,---,---,---,---,Yes,No,PVNL,Kaduna-PVNL,JabODAF15,08/01/2024 10:34,08/01/2024 08:44,jab23,08/01/2024 10:34,Producers,Rural
8bc2c99c-fdc6-463f-9813-3e64d5c21ca2,Female,Youth,FCT,Abaji_Area_Council,Yes,Production,Maize,---,---,Yes,No,WOFAN,FCT-WOFAN,Aba5O9S43,08/01/2024 10:36,08/01/2024 10:11,aba05,08/01/2024 10:36,Producers,Rural
d8adac3c-0663-49eb-be38-d5082491c70a,Female,Youth,Kano,Kiru,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,KirK7LY25,08/01/2024 10:36,08/01/2024 10:21,kir04,08/01/2024 10:36,Producers/Processors,Rural
28fd4cd4-2205-4194-adfa-387a3b1783e0,Female,Youth,Kaduna,Kaura,Yes,Production,Rice,---,---,Yes,No,PVNL,Kaduna-PVNL,KauO7CY36,08/01/2024 10:24,08/01/2024 09:53,kau17,08/01/2024 10:38,Producers,Rural
110a8f3a-f8a5-41de-a5f4-ff7d64ae9901,Female,Youth,Gombe,Akko,Yes,Production,Maize,---,---,Yes,No,WOFAN,Gombe-WOFAN,AkkIJMF52,08/01/2024 10:40,08/01/2024 10:28,akk06,08/01/2024 10:41,Producers/Processors,Urban
9649fce2-2684-4184-8bba-c81eefb84c04,Female,Youth,Jigawa,Ringim,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Jigawa-WOFAN,RinDGX610,08/01/2024 09:57,08/01/2024 08:55,rin20,08/01/2024 10:41,Producers/Processors,Rural
2d521c76-fbdc-46dd-939c-a883a3b46a8f,Female,Youth,Bauchi,Tafawa_Balewa,Yes,Production,Rice,---,---,Yes,Yes,WOFAN,Bauchi-WOFAN,TafIPYM11,08/01/2024 10:41,08/01/2024 10:26,taf04,08/01/2024 10:41,Producers/Processors,Rural
439a1265-1fc4-4c0d-93f9-cf6261510235,Female,Youth,Jigawa,Jahun,Yes,Processing,---,Rice,---,Yes,No,WOFAN,Jigawa-WOFAN,JahT4Y232,08/01/2024 08:18,08/01/2024 08:06,jah74,08/01/2024 10:42,Producers/Processors,Rural
6a3c936b-31df-4203-b992-a8cca536c0d3,Female,Youth,Gombe,Billiri,Yes,Processing,---,Groundnut,---,Yes,Yes,WOFAN,Gombe-WOFAN,BilOGCB42,08/01/2024 10:43,08/01/2024 10:22,bill04,08/01/2024 10:43,Producers/Processors,Peri_urban
cd418320-b3e4-4048-8c9a-3567a87f2371,Female,Youth,Kano,Garum_Mallam,Yes,Processing,---,Rice,---,Yes,Yes,WOFAN,Kano-WOFAN,GarC2N231,08/01/2024 09:17,08/01/2024 08:32,gmm52,08/01/2024 10:44,Producers/Processors,Rural
3c0e43c2-8cc5-46b7-b11b-f016d77487fe,Female,Youth,Bauchi,Warji,No,---,---,---,---,Yes,No,WOFAN,Bauchi-WOFAN,WarP8H346,08/01/2024 10:44,08/01/2024 10:19,war03,08/01/2024 10:45,Producers/Processors,Rural
b1fd3672-98d7-4d43-b3d0-5835931a8346,Female,Youth,FCT,Kwali_Area_Council,No,---,---,---,---,Yes,No,WOFAN,FCT-WOFAN,Kwa4PIF16,08/01/2024 08:28,08/01/2024 08:11,kwl09,08/01/2024 10:45,Producers,Rural
289c3587-fd13-4f2f-a3f4-5de15ad106b9,Female,Youth,Kano,Rano,Yes,Production,Maize,---,---,Yes,Yes,WOFAN,Kano-WOFAN,RanQ4EN44,08/01/2024 10:29,08/01/2024 10:21,ran10,08/01/2024 10:45,Producers,Rural
adaddc7a-1201-4a26-af72-ff193fe57961,Female,Youth,Benue,Gwer-East,No,---,---,---,---,Yes,No,PVNL,Benue-PVNL,GweEL5508,08/01/2024 10:47,08/01/2024 10:34,gee04,08/01/2024 10:47,Producers/Processors,Rural
cb788351-913a-4f3a-bccb-e47076fb91e4,Female,Youth,Kano,Garum_Mallam,No,---,---,---,---,Yes,No,WOFAN,Kano-WOFAN,GarY59830,07/01/2024 10:28,07/01/2024 10:13,bun21,08/01/2024 10:48,Producers,Rural
5f9468c2-a8a4-4afa-8e09-66a400ad2f04,Female,Youth,Kano,Garum_Mallam,Yes,Agro-Input_Dealer,---,---,---,Yes,No,WOFAN,Kano-WOFAN,GarTRMG37,07/01/2024 12:12,07/01/2024 11:55,gmm55,08/01/2024 10:48,Producers,Rural
84a227a0-a0b1-4e5f-9071-b81340149055,Female,Youth,Nasarawa,Keana,No,---,---,---,---,Yes,No,PVNL,Nasarawa-PVNL,Kea06ZK53,08/01/2024 10:27,08/01/2024 09:46,kea14,08/01/2024 10:49,Producers/Processors,Rural
71dcca35-8f21-48f7-b7fd-3f66264c09ae,Female,Youth,Kano,Tudun_Wada,Yes,Production,Rice,---,---,No,No,WOFAN,Kano-WOFAN,TudFZCO11,08/01/2024 08:51,08/01/2024 08:35,tun30,08/01/2024 10:51,Producers,Rural
c16807eb-7001-401d-81e8-d5b171f7e314,Female,Youth,Jigawa,Jahun,No,---,---,---,---,Yes,No,WOFAN,Jigawa-WOFAN,Jah2B9E39,07/01/2024 17:47,07/01/2024 17:19,jah61,08/01/2024 10:51,Processors,Rural
97eb701b-1086-4b79-aa8d-a306dd196478,Female,Youth,Kano,Garum_Mallam,No,---,---,---,---,Yes,Yes,WOFAN,Kano-WOFAN,GarXSYV32,08/01/2024 09:22,07/01/2024 21:41,bun05,08/01/2024 10:59,Producers,Rural
b6848a42-db8c-448d-a574-21d0982e528d,Female,Youth,Kano,Garum_Mallam,No,---,---,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Gar1Z5315,08/01/2024 09:26,07/01/2024 22:10,bun05,08/01/2024 10:59,Producers,Rural
6273840c-4116-4841-8b76-c53a8bb0fddd,Female,Youth,Kano,Garum_Mallam,No,---,---,---,---,Yes,Yes,WOFAN,Kano-WOFAN,GarGVCG00,08/01/2024 09:27,07/01/2024 21:51,bun05,08/01/2024 10:59,Processors,Rural
1307ffde-044a-44a8-951e-0bfa81b5e382,Female,Youth,Benue,Gwer-East,No,---,---,---,---,Yes,No,PVNL,Benue-PVNL,GweTFKO34,08/01/2024 11:00,08/01/2024 10:48,gee04,08/01/2024 11:00,Producers/Processors,Rural
04064473-5420-4f98-9550-436cfebc7eed,Female,Youth,Jigawa,Jahun,Yes,Processing,---,Rice,---,Yes,No,WOFAN,Jigawa-WOFAN,Jah3N0Z51,08/01/2024 11:02,08/01/2024 10:39,jah78,08/01/2024 11:02,Producers/Processors,Rural
6af613e2-ceb5-4c4c-b5d0-ce9853e0f160,Female,Youth,Kano,Rano,No,---,---,---,---,Yes,Yes,WOFAN,Kano-WOFAN,Ran6Q8C36,08/01/2024 11:03,08/01/2024 10:43,ran04,08/01/2024 11:03,Producers,Rural
9e721aba-92eb-4815-9a38-67040cff892c,Female,Youth,Adamawa,Girei,Yes,Production,Maize,---,---,Yes,Yes,Farm Innovation,Adamawa-Farm Innovation,Gir2W1R23,08/01/2024 11:06,08/01/2024 10:47,gir01,08/01/2024 11:06,Producers,Rural
