formid,TrainingDate,TrainingTitle,Comm_Partner_ID,username
31f00654-8fe9-474d-8cdb-234e7884d261,2024-03-22,GAP_&_crop_management,BilGXX9OL48,bill08
6341d289-c49e-4baf-a506-0e92f4f94c82,2024-03-24,GAP_&_crop_management,BilGKA75Y14,bill08
1b9deee4-34b1-43d1-a696-fc43d33dd486,2024-04-12,GAP_&_crop_management,IkaMKF9JN30,ika35
85be74ca-5d8e-4c33-af75-5cf5a3b56a66,2024-03-25,GAP_&_crop_management,Bil6GFY1225,bill08
4643f76c-18e4-4e45-82e4-176bf675505c,2024-03-31,GAP_&_crop_management,Ika8R2THA15,ika34
cbcef634-1c1c-4d23-ab77-9f060c32c161,2024-03-25,GAP_&_crop_management,Bil1W8WKK03,bill08
efd05035-9dd1-468c-a922-01bc1c92470b,2024-03-24,GAP_&_crop_management,Bil4B34JO38,bill08
43afa602-b683-4272-8ee0-d300033cfb9d,2024-03-30,GAP_&_crop_management,IkaWH1V8T08,ika25
305d48ff-1d84-4397-93a2-532f3dcdf221,2024-04-12,GAP_&_crop_management,RanXAAPO636,ran02
5db8ecae-3adc-4c0c-8843-262ea3eed13b,2024-03-24,GAP_&_crop_management,BilWAKQ3559,bill08
887c4411-fa87-4d01-877d-c5e7a3390ab4,2024-03-23,GAP_&_crop_management,BilR3276F20,bill08
12cb7776-12d0-4895-8e38-667f90cabd5f,2024-04-18,GAP_&_crop_management,Ika27M9LD19,ika35
20b70496-15b0-45b8-9894-ff7fd91e0829,2024-03-23,GAP_&_crop_management,BilGIT2SD03,bill08
90f0118b-8d23-4744-afd7-78af3edd32b0,2024-03-29,GAP_&_crop_management,IkaCGSYLA40,ika25
0aaf80e8-1812-424b-a341-2aac3b8899fd,2024-03-31,GAP_&_crop_management,IkaY1KBRR33,ika34
e9f5fb49-4bfb-4731-b194-b7f573b56cf6,2024-03-25,GAP_&_crop_management,BilRH6AFF31,bill08
aae17bf7-bbdc-459f-8a8f-f7c6301fbc95,2024-03-28,GAP_&_crop_management,BilMY678A55,bill08
589a0c01-93fc-4c12-b85d-8822945d766d,2024-03-25,GAP_&_crop_management,BilV8MP2E13,bill08
a21c892c-5149-46d2-84bd-f67852e3a18e,2024-04-13,GAP_&_crop_management,IkaW5L4F252,ika35
4d7c9acf-07cb-4cae-b14c-ef9e79495582,2024-03-25,GAP_&_crop_management,BilHLMTZ051,bill08
59a4699b-c2ca-4e1e-888c-56f996f06dbb,2024-03-22,GAP_&_crop_management,BilXWFPO337,bill08
923f594b-df15-49a3-a076-5131a511a7df,2024-03-22,GAP_&_crop_management,BilTYE5WD50,bill08
4619e347-2e03-4c43-8dc5-2d11c6a2d9f9,2024-03-24,GAP_&_crop_management,IkaJQ2OJI51,ika35
1ac3274e-6761-4fd8-a856-358440eaade8,2024-03-24,GAP_&_crop_management,BilUP0LAK32,bill08
c11e9d92-189d-4391-a53f-cfa316142d7d,2024-03-26,GAP_&_crop_management,BilA6YTSE40,bill08
b212528d-a913-42a1-8128-03feeafdfbd3,2024-03-21,GAP_&_crop_management,IkaTBLKVY57,ika35
b9b61deb-223b-401a-993e-60ff70c08d31,2024-03-26,GAP_&_crop_management,BilR0KWNI55,bill08
faa887ea-f6bf-4fa7-a793-1f6bcbf20bd5,2024-03-26,GAP_&_crop_management,BilPWNV0H13,bill08
7fadf5dc-b06a-496d-a4e0-5bf42fc9fff4,2024-04-07,GAP_&_crop_management,JahLWSPX139,jah60
517d38b7-7bca-4a7c-9b59-d55fbdb364db,2024-03-22,GAP_&_crop_management,Bil1R2W7733,bill08
ebe2116c-9a21-457f-948c-e259bf80e2ff,2024-03-24,GAP_&_crop_management,IkaU8SADG34,ika35
93caab0a-4c4f-460e-b56b-ba9dfe4bb95b,2024-03-24,GAP_&_crop_management,BilU93W4630,bill08
5fb74cd2-8826-4005-bab4-48389e389fdc,2024-04-07,GAP_&_crop_management,JahS0XRDD58,jah60
b9556a8d-5202-4b04-94d5-74f7604a4592,2024-03-25,GAP_&_crop_management,Bil3EHIMN29,bill08
9d90d936-1a8c-4463-86c5-752fe5f19041,2024-03-26,GAP_&_crop_management,IkaUEJSWN32,ika35
758487ad-bc14-4343-9c22-497a0c3b5895,2024-03-26,GAP_&_crop_management,BilPOZT3826,bill08
59df7f93-9558-4d8c-8fa0-722215af913a,2024-04-01,GAP_&_crop_management,IkaBIOSHO09,ika34
fe30a6c0-ad84-4a8a-b92a-793f58e2eec3,2024-03-24,GAP_&_crop_management,BilMGE9RC47,bill08
c1d1a434-3c17-4a25-b40b-396ac4dfc149,2024-03-24,GAP_&_crop_management,Bil5FQ46L41,bill08
cd456209-7bec-4104-a0c9-9861200270a4,2024-03-23,GAP_&_crop_management,BilQJPV1656,bill08
e56db307-fb04-4972-bd58-4f129f173eda,2024-03-25,GAP_&_crop_management,BilO4SZPM57,bill08
887799cc-5456-407f-9f3b-62e839e5cd57,2024-04-20,GAP_&_crop_management,IkaV8EYHZ13,ika35
971b944f-0987-443a-86e7-5d518cce93e9,2024-03-23,GAP_&_crop_management,BilY8AI6253,bill08
09f556b3-eca3-4d7d-bf52-13bece9aa07e,2024-03-23,GAP_&_crop_management,BilTX0QD711,bill08
85429e7a-0142-46aa-bf25-12c771a4522e,2024-03-25,GAP_&_crop_management,RinVG384H05,rin28
918aa759-8bbc-48c2-b0d7-5904527f2f09,2024-03-21,GAP_&_crop_management,RinMBIZ5L26,rin28
c3bc6fee-6858-497c-88fb-64e9c4657ee4,2024-03-22,GAP_&_crop_management,RinVPRQOY53,rin28
71a86c04-695c-4ec2-a31c-d1f70c6f1b91,2024-03-24,GAP_&_crop_management,RinADXW0W41,rin28
e6aa897d-cfa4-4417-874f-a4ca6ce31bc8,2024-03-23,GAP_&_crop_management,RinFUI5SY23,rin28
03367e00-9c6f-4097-9561-982386a39ecd,2024-03-24,GAP_&_crop_management,BilJB7D8241,bill08
fe8af7ed-fe5c-4c01-a6e2-500c5714ae39,2024-04-01,GAP_&_crop_management,Ika7PUZCT42,ika34
27bd0e7f-417e-45db-8794-176e7b6a00ad,2024-03-26,GAP_&_crop_management,Bil8LA5A546,bill08
25f8fd98-e641-45c8-92ab-8baff4ccdc25,2024-04-07,GAP_&_crop_management,JahDSLUYH42,jah60
8cdd4dbf-6214-47fd-9aec-cbf0053d93cf,2024-04-18,GAP_&_crop_management,IkaDK1ITQ17,ika35
9c4b7ac8-dff1-4c5e-a31a-eda6b4916d81,2024-03-28,GAP_&_crop_management,BilIRRIE149,bill08
be2bbcc8-1be9-4d46-97c4-cfa7188ad0a3,2024-03-21,GAP_&_crop_management,BilAN6PRA18,bill08
9452899a-278f-4f9f-b139-30b4551d1b46,2024-04-07,GAP_&_crop_management,JahW0DLXQ41,jah60
3c147ac5-6ff6-4e1a-ba68-3a0b1ec2ebea,2024-03-26,GAP_&_crop_management,BilFG2PKG23,bill08
0dceca60-ee0c-44f3-91e3-4d1f47cc3e3c,2024-03-23,GAP_&_crop_management,BilYQW2PJ24,bill08
24c4f6a6-0e5b-4415-9c62-78da73310710,2024-03-25,GAP_&_crop_management,IkaKZXRFI27,ika35
d1022c89-8feb-4353-95c6-8c71dd94893c,2024-03-22,GAP_&_crop_management,Bil7LGX8546,bill08
4ed111b0-f1de-4f27-8511-b08e7e801ccb,2024-04-02,GAP_&_crop_management,Ika0HLUS936,ika34
1dc34c6e-1f90-4858-aaee-124db2bf1af2,2024-03-24,GAP_&_crop_management,BilXK3HIA09,bill08
1b606ce8-f1ac-4ed3-bdbf-64fc2a8c23c6,2024-04-20,GAP_&_crop_management,IkaWL0I7357,ika35
d22f432e-07ea-4150-ac02-e424a480e7cc,2024-03-22,GAP_&_crop_management,BilS3883506,bill08
c1106b32-c607-4877-9d6d-36f478b04aa1,2024-03-24,GAP_&_crop_management,BilZK6ZLC09,bill08
a2299b15-ca18-4509-8ab3-b286dde35e5a,2024-03-24,GAP_&_crop_management,Bil7S347127,bill08
bb47955f-4f31-4321-bbe8-2476170bb529,2024-04-21,GAP_&_crop_management,IkaE8PRN001,ika35
f3dc7172-aafb-4b8b-a332-599c28862870,2024-03-24,GAP_&_crop_management,BilJZKUA908,bill08
e313f9cb-a147-4c7f-b4cc-d0c865ab9019,2024-03-19,GAP_&_crop_management,BilY57XER34,bill08
2cda3bbf-0828-40c3-9d26-677b8259e476,2024-03-23,GAP_&_crop_management,BilJVFM8B48,bill08
06617752-4567-4a37-a6e0-c8a291417fba,2024-04-03,GAP_&_crop_management,IkaIMUGO913,ika34
16b4c982-c64e-488e-ae45-39ad660be553,2024-04-17,GAP_&_crop_management,IkaO2N1NU21,ika35
a139d115-6bbd-43aa-bcd3-f819d237f664,2024-03-25,GAP_&_crop_management,BilG4JT8306,bill08
2c9e60e1-7d8e-4873-b6a9-0f7faf16160a,2024-03-21,GAP_&_crop_management,BilZ65PDB08,bill08
630ea4a3-03e0-4e5b-aee7-00e381f551e5,2024-03-26,GAP_&_crop_management,BilYSYUIV40,bill08
b47dee75-884b-40cc-b106-6efc0154e44f,2024-04-23,GAP_&_crop_management,Ika2IENJB42,ika35
1efab966-0c9a-4ff2-a578-908eb931d5cf,2024-03-27,GAP_&_crop_management,BilO2K2OQ09,bill08
07756222-1b34-4fbc-9cd7-b330fdf849e1,2024-03-22,GAP_&_crop_management,BilR5C4J229,bill08
e3b95bf2-5257-4059-b9c4-313cd1d4d415,2024-05-07,GAP_&_crop_management,YolYTEKK231,yls02
69b1b7ba-8044-4204-8477-5c1f9634b1a2,2024-05-07,GAP_&_crop_management,YolWU0C6Y41,yls02
1c54279d-4a78-451f-b32b-a2c8ed87eb3b,2024-03-23,GAP_&_crop_management,BilE48GGI53,bill08
cb6f475c-01d7-4b7b-b4eb-9340fc1cf579,2024-05-07,GAP_&_crop_management,Yol0V58UT19,yls02
9b543a46-7ee6-4d88-82a2-e8561be4b126,2024-05-07,GAP_&_crop_management,YolN9H5Y216,yls02
d0c8ec62-3820-4ca6-901f-3f20bd7eb564,2024-05-07,GAP_&_crop_management,YolCC6RVU13,yls02
4a87faf6-a700-4b2d-a129-0582daafed80,2024-05-07,GAP_&_crop_management,Yol29G2HB44,yls02
c0cb3a6f-595d-4677-be53-7f0a8b653c65,2024-04-20,GAP_&_crop_management,IkaK1N6R832,ika35
6317e299-929b-478e-b577-0bf274ecbb16,2024-05-07,GAP_&_crop_management,YolVIIAI728,yls02
58d618c2-f490-429e-8910-142b74c2d3a1,2024-03-24,GAP_&_crop_management,BilAYX1CB47,bill08
2ee11f0a-e61b-44df-adf9-a9d80a0c8c4d,2024-05-07,GAP_&_crop_management,Yol4I6XMF44,yls02
69e672c2-e560-4379-b946-cc066d899220,2024-05-07,GAP_&_crop_management,YolZ3VSPR49,yls02
b4c4af01-7fb2-4036-8973-1318ee5420fe,2024-05-07,GAP_&_crop_management,YolUOINQJ17,yls02
b393257d-096b-40aa-8329-e6b69ecba3af,2024-05-07,GAP_&_crop_management,YolRNCW5U44,yls02
343b670c-7c9f-4ba2-8a9b-be19371773da,2024-03-27,GAP_&_crop_management,BilT1CP1Q03,bill08
88606cf9-e4bb-4e99-9f46-cb8ed885630d,2024-05-07,GAP_&_crop_management,YolHIZW3K05,yls02
19f09d27-5eea-430e-aa21-33408a2f0268,2024-05-07,GAP_&_crop_management,YolDKM73231,yls02
f140a21e-733e-4543-8342-07ca1813feda,2024-05-07,GAP_&_crop_management,YolUBT41L57,yls02
abb69f9f-6e87-46d3-9a72-98a5b27274f6,2024-05-07,GAP_&_crop_management,YolLLYVFI52,yls02
f4577307-3032-445b-b823-e6aba75ff05f,2024-05-07,GAP_&_crop_management,YolQD0DFN54,yls02
232a6cf9-73bf-4ebe-aab0-1f1bcbf1c3a5,2024-05-07,GAP_&_crop_management,YolY9UTSO28,yls02
b2c70019-d926-49fd-a0ac-9f2d00d23acf,2024-05-07,GAP_&_crop_management,YolFLD5VS54,yls02
0f146627-47d1-473d-b30f-feb942b834f6,2024-05-07,GAP_&_crop_management,Yol2BZ5PI12,yls02
193351f1-ee64-4f50-9820-e7a227400ca8,2024-03-29,GAP_&_crop_management,Bil34B4RD53,bill08
a032002b-d813-447d-9f61-447d2bc6468a,2024-05-07,GAP_&_crop_management,YolO43L4J35,yls02
c1c11a8c-4f0e-4ff7-9fc0-268a928930ef,2024-05-07,GAP_&_crop_management,Yol352BC330,yls02
0bbcd7ba-ff2d-4717-8d0c-37e14a7c16ab,2024-05-07,GAP_&_crop_management,YolUGR58F38,yls02
948020fd-82dd-4c38-a000-5488aef9b2ed,2024-05-07,GAP_&_crop_management,YolYXGU3Y22,yls02
33419c9c-f012-4fd8-995e-d3697df05072,2024-05-07,GAP_&_crop_management,YolH9D2VG20,yls02
5237df1e-afec-4da5-9dcc-987f79337f39,2024-05-07,GAP_&_crop_management,YolI0I1F407,yls02
57006a6b-926c-4c39-a8c5-b4a1125d3929,2024-05-07,GAP_&_crop_management,Yol1GVBEN01,yls02
1e4dc5db-4d2d-4935-bdcb-93ed7e1f884c,2024-05-07,GAP_&_crop_management,YolJDUH2T39,yls02
ff958a8c-3cd4-4b39-b187-0c6167cda4e6,2024-05-07,GAP_&_crop_management,YolD5KWEL02,yls02
1109a740-c69a-4623-b969-50df10c13863,2024-05-07,GAP_&_crop_management,Yol9UFBYQ25,yls02
44cd8b6a-0024-4496-9229-be41eb9e9f4f,2024-05-07,GAP_&_crop_management,YolLDKOOD51,yls02
2e7c9114-c4c8-415d-99a3-5f016eee7ce8,2024-05-07,GAP_&_crop_management,Yol44CTP500,yls02
dc1f92c7-e485-4539-b548-eebe93c6c93d,2024-05-07,GAP_&_crop_management,Yol6TI0NK57,yls02
a5eadfa2-0190-4f87-ba12-8bfcf269b6ee,2024-05-07,GAP_&_crop_management,Yol5V2QW339,yls02
6a9a2957-89fa-447e-8dad-752836f24412,2024-05-07,GAP_&_crop_management,YolMU4RBK07,yls02
b3bc53bb-f3ca-454f-8b7a-8161e40cdb84,2024-05-07,GAP_&_crop_management,Yol822HVJ44,yls02
bfb18b68-6cf0-47ea-b547-cb5864667f1a,2024-05-07,GAP_&_crop_management,YolNLY35131,yls02
961ecfb9-9132-44ae-94f4-37d509ed2a38,2024-05-07,GAP_&_crop_management,Yol5TQ3WY35,yls02
6ea3aedb-782e-42ea-bc55-10a0ee3a8cb5,2024-05-07,GAP_&_crop_management,YolXBACOO33,yls02
4dc16b96-a16c-4dbc-bbc1-db6c4695ac28,2024-05-07,GAP_&_crop_management,YolTKYPCB11,yls02
600d1813-c3ce-4065-ae9c-d59da25efa87,2024-05-07,GAP_&_crop_management,YolYFD9A906,yls02
3b87b1d1-9cfa-4ace-99e2-b98a7932d770,2024-05-07,GAP_&_crop_management,YolX2ORT928,yls02
935cae3d-36de-47b3-b83b-53b20ac85233,2024-05-07,GAP_&_crop_management,YolR2B4HE36,yls02
7d52fb91-09e3-48a0-9694-f604e3d806ad,2024-05-07,GAP_&_crop_management,YolPX5ETV12,yls02
440ff080-f3f2-4dbc-973a-f5c6946f05fc,2024-05-07,GAP_&_crop_management,Yol3E49GW56,yls02
0edbf22d-1c4b-47b1-b1d3-9eba17a34e60,2024-05-07,GAP_&_crop_management,YolAIB3B744,yls02
4e65d5d0-949d-48e1-bee7-ea90861cd717,2024-05-07,GAP_&_crop_management,YolY59LFD04,yls02
dbc21fa8-2616-4ad4-ab7e-a098cb256c79,2024-05-07,GAP_&_crop_management,Yol6BPA4S53,yls02
f3c9983e-787d-429c-b561-ce211140668a,2024-05-07,GAP_&_crop_management,YolSBE2WS31,yls02
b8aadfa0-8c8a-4c00-8ca5-fc59fb59a99e,2024-05-07,GAP_&_crop_management,YolMOJQRO12,yls02
52525eed-4480-4e02-842f-01ab6733707d,2024-04-27,GAP_&_crop_management,Beb1D2XPU41,kir02
34ed265b-cd9a-4def-89e7-5b964283267c,2024-04-29,GAP_&_crop_management,BebNB0U9134,kir02
e1033f5d-4723-4b39-9131-4e89233a977f,2024-04-28,GAP_&_crop_management,BebIVSBMS27,kir02
eb7e38f2-171b-4b32-8e94-f1fa183d709c,2024-04-27,GAP_&_crop_management,BebFN49FB25,kir02
07ae0906-0e25-480e-8eb0-876e3fc90cdf,2024-04-27,GAP_&_crop_management,Beb4EFMRO30,kir02
78f007e2-0a49-4bc3-9d5a-42cbd48aa8f5,2024-04-28,GAP_&_crop_management,BebHEKWZI12,kir02
a451d5e7-48e8-445c-9e76-840819a5410e,2024-04-29,GAP_&_crop_management,BebYRCPOD39,kir02
ecaf8f42-1290-4bfa-a6aa-840055b5c9b7,2024-04-27,GAP_&_crop_management,BebQ8W28T15,kir02
f1071981-c9f3-4340-badc-57a5a0a143e4,2024-04-27,GAP_&_crop_management,BebLU32JP40,kir02
57de3653-6476-4779-9c69-5c71b75f8486,2024-04-27,GAP_&_crop_management,BebRJAKMR03,kir02
758581c1-1b3a-45af-986d-dd04ddfbf629,2024-04-28,GAP_&_crop_management,BebR00F8B58,kir02
8369b519-0f8b-4480-8535-b8b209e561e7,2024-04-27,GAP_&_crop_management,BebU9L5CU53,kir02
ea009e66-d045-466e-b9f2-170d29a10f2a,2024-04-28,GAP_&_crop_management,BebLFIGVS59,kir02
ff15185b-b14d-4db0-b0df-a15365d09592,2024-04-28,GAP_&_crop_management,BebXGPIK840,kir02
2f8d86f2-d564-40c5-99ba-7e21355186eb,2024-04-27,GAP_&_crop_management,BebFM4O7T54,kir02
50fe7acc-0482-4e87-9a55-e0a7dc515278,2024-04-27,GAP_&_crop_management,BebSPVMTG11,kir02
ec3dcaaa-c97d-49c7-affb-071c695ce643,2024-04-26,GAP_&_crop_management,BebUT0CWZ16,kir02
1a6850e3-5580-4b77-bee9-eb4dd274b775,2024-04-29,GAP_&_crop_management,BebD24KO154,kir02
3f0d7f4a-3e06-4270-b99f-93bf86082ac3,2024-04-27,GAP_&_crop_management,BebZ0X2F351,kir02
3c104d38-c16c-4b50-91ec-ce790c399f06,2024-04-29,GAP_&_crop_management,BebT8P8HV06,kir02
06cc8042-ee09-4bd3-8e41-c2c443b9e7b3,2024-04-18,GAP_&_crop_management,Ika8JY69009,ika35
21f9c80f-14c1-4cc3-b97a-da8e2f4f49c3,2024-04-29,GAP_&_crop_management,Beb3WI6ME57,kir02
7b78a20a-5e0f-4b97-a197-3210286e771a,2024-04-29,GAP_&_crop_management,BebNJ48PH05,kir02
a78c5f36-6660-4183-aa09-fd4dbc230519,2024-04-28,GAP_&_crop_management,BebWFO7VV07,kir02
57eb20e0-f917-40cf-b4af-aa20d487227c,2024-04-29,GAP_&_crop_management,BebSRIRFU32,kir02
85d76a5c-dc31-45c5-a9f6-05e8d10023eb,2024-04-29,GAP_&_crop_management,BebL0SK2552,kir02
446bbf7c-9171-48eb-a9a0-ebd816f4b2cc,2024-04-27,GAP_&_crop_management,Beb2HR61Y17,kir02
b10d0657-7167-4c20-a5d4-3656d26e5111,2024-04-29,GAP_&_crop_management,Beb5A5EYJ25,kir02
d907943b-0fe4-4355-a25a-cb11ec728b93,2024-04-28,GAP_&_crop_management,BebK669OL24,kir02
54d388e9-396e-4a26-ba76-d9ef87043276,2024-04-25,GAP_&_crop_management,BebCDC78442,kir02
693454d2-21e6-4b1b-bbe2-ad352c859741,2024-04-29,GAP_&_crop_management,BebYG3WY625,kir02
c165b180-af7c-49c4-b4ea-a2871ef787d4,2024-04-29,GAP_&_crop_management,BebKFFEGH26,kir02
6fc43a06-815e-47bf-818d-be168a663a5c,2024-04-28,GAP_&_crop_management,BebJQWR6210,kir02
33d251be-3934-41c6-bfee-5a1f071bdbb0,2024-05-01,GAP_&_crop_management,BebFSZME801,kir02
07b6da08-d04a-46cb-8d82-06e4da8e6ef4,2024-04-28,GAP_&_crop_management,Beb6106OR09,kir02
b4e3d5ba-ded4-45ca-9bff-55f71c4c76f4,2024-04-27,GAP_&_crop_management,BebMPV74401,kir02
91852018-bb4d-4501-83a8-8ccdc74c087f,2024-04-29,GAP_&_crop_management,Beb3YN5XF25,kir02
fdef4e63-84c3-45bd-813c-602dba725754,2024-04-28,GAP_&_crop_management,BebB3S57925,kir02
356fe0d5-f815-4d32-976b-ad3ca6674b57,2024-04-29,GAP_&_crop_management,BebMZE3XT00,kir02
7c691f64-2925-4771-a3ae-d3d9f8c5fd8b,2024-04-29,GAP_&_crop_management,BebU3RTQY05,kir02
b54652d0-adbd-44ae-b7f9-073a14e15cc0,2024-04-27,GAP_&_crop_management,BebA8MWAR05,kir02
27e72fa2-0d20-49b1-be40-3a29e53a7c78,2024-04-29,GAP_&_crop_management,BebYF74ID09,kir02
27c2ccd9-41c4-4e04-a64e-ece4cbe93e18,2024-04-28,GAP_&_crop_management,BebBB3HZO19,kir02
3123dea8-9712-4f3a-bd06-f0dbe5b8626c,2024-04-28,GAP_&_crop_management,BebVQZEGX07,kir02
d6873553-563a-40e6-850f-7e06e52de82b,2024-04-28,GAP_&_crop_management,BebSPWPNN00,kir02
9aa931d2-79bf-4320-8c3d-6dd2eb807e5c,2024-04-28,GAP_&_crop_management,BebY679DE59,kir02
fb8d08af-3dd4-4c47-9f32-46711733cc84,2024-04-30,GAP_&_crop_management,Beb4S3Y5K04,kir02
9a1f7c3b-dea9-4104-b734-29eb70f4e6d0,2024-04-28,GAP_&_crop_management,BebUHRUUC08,kir02
8ed42eba-08a0-448f-8e7e-bd2cf83635d1,2024-04-29,GAP_&_crop_management,BebSK9IVI28,kir02
be9f1d91-0993-4077-875b-c0af55964f23,2024-04-28,GAP_&_crop_management,BebOEDZUO35,kir02
020da399-e093-469d-ada1-ce052821b239,2024-03-17,GAP_&_crop_management,JahG76JA816,jah75
db89ae25-a7cf-42ad-a169-665afb56f55a,2024-03-20,GAP_&_crop_management,Jah3UUYPW03,jah75
edd28407-ad4a-4ec0-a63d-db507812c7ad,2024-03-17,GAP_&_crop_management,Jah6LY2MJ54,jah75
78dfac04-632b-44f8-9ffa-737f8a3f8bd4,2024-03-17,GAP_&_crop_management,JahCI1U2Q08,jah75
36ea1f7a-8637-4d99-a966-5799a1e0663e,2024-03-17,GAP_&_crop_management,JahHCMOOZ18,jah75
c0a0a588-9272-4748-82b5-84ec0a036bd1,2024-03-17,GAP_&_crop_management,Jah671F2G12,jah75
b0bc1bbe-c1f9-46a8-8981-723cb32ad640,2024-03-15,GAP_&_crop_management,Jah77DPRA03,jah75
7c6e8e05-24ef-4945-aff9-6a04b18be1ec,2024-03-15,GAP_&_crop_management,JahOAV4C213,jah75
9422a42f-6f71-4c1e-b645-3bb5dcd4b1bf,2024-03-16,GAP_&_crop_management,JahBDZIZU21,jah75
92979317-89d0-46c2-810f-5a0c4ef7ed49,2024-03-16,GAP_&_crop_management,Jah493PTU01,jah75
3db65da4-daa4-4860-9975-3e6f42d84a4e,2024-03-16,GAP_&_crop_management,Jah8U24TV33,jah75
2a11c9c5-1ff2-4b2c-ba35-6eb4db05616b,2024-03-16,GAP_&_crop_management,JahC5ME5L37,jah75
17d1a690-d05c-40cc-92d5-9371a8622c48,2024-03-15,GAP_&_crop_management,Jah9UJQ0227,jah75
e41beb2d-3f9e-482c-af6d-229361eb6e77,2024-03-17,GAP_&_crop_management,Jah2FO6GR30,jah75
a9f44a07-b079-47c3-8332-8d90fd502b94,2024-05-07,GAP_&_crop_management,DemCX4CBD08,dem14
a5cbfb0f-d136-449e-9f65-a9238b2a7b9c,2024-05-07,GAP_&_crop_management,YolUIAXMW00,yls08
09082557-05b7-4946-b265-781158ef03ea,2024-05-07,GAP_&_crop_management,YolQQAZQ647,yls08
a8cc630c-0be7-4928-909f-22f37062acf1,2024-05-07,GAP_&_crop_management,DemLUGMAA17,dem14
ed0c98e6-f314-4184-be5f-1bda2aced41d,2024-03-27,GAP_&_crop_management,Gar0GBZB504,bun18
9264cc00-36bc-4d8b-bcd3-f841cd1c05f2,2024-03-28,GAP_&_crop_management,GarF5WWW741,bun18
b24b51d6-7677-4c58-b9f9-5f639a921c0a,2024-03-30,GAP_&_crop_management,Gar500U9Z59,bun18
a58fbfcd-c593-468d-ba91-0caa872b835f,2024-03-30,GAP_&_crop_management,Gar95UD6K11,bun18
e56f100f-c397-4627-b899-529c8cfe80e8,2024-03-30,GAP_&_crop_management,GarA9U8Q529,bun18
f266f2c9-5f36-4ba2-9505-f9e76bb4e760,2024-03-29,GAP_&_crop_management,GarURHTRQ01,bun18
85d789f7-ebf0-4a35-8285-aa0c5a3302b9,2024-03-29,GAP_&_crop_management,Gar7E2GIK16,bun18
ad483c37-3036-47f6-9b3d-ce390870654b,2024-03-26,GAP_&_crop_management,GarXLN62416,bun18
4d85fad5-5333-4e2f-b858-a29c75e0c748,2024-03-29,GAP_&_crop_management,GarIKLW0I13,bun18
ed433beb-be5c-47f1-af94-f6d307eaee60,2024-03-29,GAP_&_crop_management,GarB8L6YV42,bun18
ca284079-09a4-47c4-a3dc-4f4789ac0853,2024-03-28,GAP_&_crop_management,GarWK12RY50,bun18
5ddfd5f4-aa56-4754-a43b-cd18f22685ff,2024-04-19,GAP_&_crop_management,Ika2VCYCD18,ika14
caca18bc-c2e8-4878-a331-5c83990fcb4a,2024-03-30,GAP_&_crop_management,GarWG0JA305,bun18
ca4ff180-c00b-4e71-b990-8dcc11c44682,2024-03-28,GAP_&_crop_management,Gar13ASXT55,bun18
f851a7a2-efaa-4023-b772-c79aa042effc,2024-03-29,GAP_&_crop_management,GarTZXNXF16,bun18
cf4031ca-6281-45f3-91bc-e1826cee947d,2024-03-29,GAP_&_crop_management,GarT778VW38,bun18
916ef35b-c587-4d04-9fa4-34e2fc2ff1ff,2024-05-07,GAP_&_crop_management,YolWSIH3G13,yls08
edcbc561-fb85-455b-8fea-de9f35bd2dd4,2024-03-30,GAP_&_crop_management,Gar2IZB9J44,bun18
912b0dce-7248-4b4c-ba92-6a3cfc23ad8d,2024-04-25,GAP_&_crop_management,GwaWFL7W304,gwa21
81a292e6-ee81-4610-add9-4aa72ab9fe19,2024-03-30,GAP_&_crop_management,GwaOMC4MS33,gwa21
806c7a1e-daef-4189-99d0-2a24f3853fea,2024-04-23,GAP_&_crop_management,Gwa8YHXOC31,gwa21
c26e86bd-b7b1-47ac-affb-ef98a3a3142e,2024-04-29,GAP_&_crop_management,GwaPL00OQ48,gwa21
4eb6d980-61e2-4240-ba9c-4df09cabd566,2024-04-22,GAP_&_crop_management,GwaL15PDG09,gwa21
74c55eb8-fb15-448f-9b01-1d7b27aaaeff,2024-05-01,GAP_&_crop_management,Gwa7KWTC522,gwa21
c8147ba4-2a14-44e3-a7e6-055de4a8de2a,2024-05-07,GAP_&_crop_management,YolH4M6RK12,yls08
dce45604-a27c-4b93-9e22-e2059710c17b,2024-04-26,GAP_&_crop_management,GwaRPBV4402,gwa21
72d8cd10-4b55-444f-a3e4-20838244e666,2024-04-29,GAP_&_crop_management,GwaBCW5MY08,gwa21
935fd93c-be3a-4130-afc6-d19de665e194,2024-04-26,GAP_&_crop_management,IkaF2LGD322,ika14
1103403b-a805-40c7-9f69-3d1f692282ee,2024-04-28,GAP_&_crop_management,Gwa62KV2N00,gwa21
67e129da-30e9-4654-b983-4759cb09a7d7,2024-05-07,GAP_&_crop_management,Yol2SV5FS35,yls08
af5ae822-b4a8-49bd-8609-29c9fddd6305,2024-03-29,GAP_&_crop_management,Gar7USLWX29,bun18
2cf4b120-a731-487b-a01c-cdf61a0f4279,2024-03-29,GAP_&_crop_management,GarJIN17610,bun18
e9d294e1-cd20-4a8f-8d6e-412cd62806e0,2024-03-29,GAP_&_crop_management,GarCO15LZ29,bun18
9c838d0e-85df-4603-a0dd-737c1889426a,2024-03-31,GAP_&_crop_management,GarLNIQGK06,bun18
d3f2ba4e-92b1-4492-b8fb-b8e5fb9165b9,2024-04-25,GAP_&_crop_management,Gwa4RKHXB34,gwa21
